match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_aerialLost,stat_wonContest,stat_bigChanceMissed,stat_bigChanceCreated,stat_outfielderBlock,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_clearanceOffLine
12499418,home,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,False,29.0,15.0,18.0,4.0,0.0,12.0,12.0,3.0,17.0,1.0,6.0,1.0,1.0,90.0,33.0,6.3,15.0,0.00099401,0,-0.0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499418,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,20.0,13.0,4.0,,0.0,8.0,9.0,5.0,11.0,1.0,5.0,,,82.0,33.0,8.5,9.0,0.00196534,2,,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.1728,0.6014,,,,,,,,,,,,,,,,,,,,,,,,,
12499418,home,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186,240,M,1131337,EUR,1044835200,D,37,37,False,31.0,29.0,,,0.0,22.0,22.0,7.0,9.0,6.0,3.0,,,90.0,41.0,6.6,3.0,0.00209431,0,,1.0,3.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499418,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,54.0,48.0,9.0,5.0,0.0,30.0,31.0,18.0,23.0,4.0,3.0,,,90.0,64.0,6.6,8.0,0.00699422,0,,,1.0,,,1.0,1.0,,,,,,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
12499418,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,20.0,15.0,5.0,2.0,0.0,8.0,11.0,8.0,13.0,1.0,2.0,,,90.0,36.0,6.7,9.0,0.513902,1,,,2.0,,,1.0,1.0,1.0,0.0232,,,,,,2.0,,True,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12499418,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,23.0,17.0,1.0,,0.0,14.0,17.0,3.0,6.0,,5.0,,,73.0,30.0,6.7,8.0,0.00181685,0,,,2.0,,,2.0,1.0,,,,,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,
12499418,home,SC Freiburg,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,27.0,22.0,3.0,1.0,0.0,13.0,14.0,9.0,13.0,2.0,4.0,,,90.0,44.0,7.1,8.0,0.00855498,3,,2.0,6.0,,,2.0,2.0,2.0,0.1726,,,,3.0,,2.0,1.0,,,,1.0,3.0,1.0,,2.0,2.0,1.0,,,,,,,,,
12499418,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,18.0,14.0,1.0,,0.0,5.0,6.0,9.0,14.0,,4.0,,,73.0,34.0,7.3,9.0,0.0176081,3,,,4.0,3.0,1.0,1.0,1.0,2.0,0.9228,1.4541,,,6.0,2.0,,1.0,,2.0,,,1.0,,1.0,1.0,,,doanritsu,2.0,1.0,1.0,,,,,
12499418,home,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,M,34,34,False,19.0,14.0,,,0.0,4.0,5.0,11.0,16.0,,2.0,,,63.0,31.0,6.4,11.0,0.0729766,1,,2.0,3.0,1.0,,,,,0.3798,0.4283,,,2.0,1.0,,,,2.0,1.0,,3.0,,2.0,,,,,,1.0,1.0,,,,,
12499418,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,40.0,33.0,7.0,3.0,1.0,17.0,18.0,17.0,28.0,,8.0,,,82.0,58.0,7.9,17.0,0.478993,3,,,2.0,,,,,,0.2006,,,,1.0,2.0,,,,6.0,1.0,1.0,4.0,3.0,,1.0,2.0,,,,2.0,,2.0,,,,
