match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wonContest,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_goals,stat_goodHighClaim,stat_punches,stat_clearanceOffLine
11453022,home,Al-Hilal,Bono,,,bono,Bono,G,37,195,54623,M,BonoY,360938,EUR,670809600,G,37,37,False,16.0,14.0,4.0,2.0,13.0,13.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,90.0,18.0,6.9,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453022,home,Al-Hilal,Saud Abdulhamid,,,abdulhamid-saud,S. Abdulhamid,D,23,178,8457,M,s.abdulhamed66,966849,EUR,932256000,D,66,66,False,37.0,35.0,2.0,2.0,18.0,18.0,19.0,22.0,3.0,,,,,89.0,54.0,6.8,6.0,1,3.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,
11453022,home,Al-Hilal,Kalidou Koulibaly,,,kalidou-koulibaly,K. Koulibaly,D,3,187,26133,M,kkoulibaly26,126071,EUR,677376000,D,3,3,False,83.0,74.0,8.0,5.0,39.0,41.0,35.0,42.0,9.0,,,,,90.0,99.0,7.6,10.0,0,,,3.0,2.0,,,,,,,,,1.0,2.0,2.0,7.0,1.0,4.0,1.0,,,,,,,,,,,
11453022,home,Al-Hilal,Ali Albulayhi,,,ali-albulayhi,A. Albulayhi,D,3,182,1057,M,,1138857,EUR,627609600,D,5,5,False,74.0,71.0,2.0,1.0,41.0,42.0,30.0,32.0,5.0,,,,,90.0,81.0,7.5,3.0,0,,,1.0,2.0,,,,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
11453022,home,Al-Hilal,Yasir Al-Shahrani,,,yasir-al-shahrani,Y. Al-Shahrani,D,12,171,762,M,,160923,EUR,706752000,D,12,12,False,71.0,63.0,1.0,,26.0,27.0,39.0,48.0,5.0,,,,,89.0,91.0,7.3,11.0,0,4.0,2.0,2.0,3.0,1.0,,,2.0,2.0,,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,
11453022,home,Al-Hilal,Sergej Milinković-Savić,,,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13384,M,sms,331447,EUR,793843200,M,22,22,False,55.0,48.0,6.0,4.0,10.0,10.0,40.0,49.0,8.0,,,,,90.0,78.0,8.2,13.0,2,4.0,2.0,7.0,9.0,3.0,,2.0,4.0,4.0,1.0,4.0,3.0,,2.0,1.0,,,,2.0,2.0,1.0,1.0,,,,,,,,
11453022,home,Al-Hilal,Rúben Neves,,,ruben-neves,R. Neves,M,8,181,15472,M,rubenneves,280955,EUR,858211200,M,8,8,False,64.0,56.0,6.0,3.0,29.0,30.0,28.0,39.0,10.0,,,,,89.0,83.0,7.3,15.0,0,5.0,1.0,6.0,6.0,,,,2.0,2.0,1.0,3.0,1.0,1.0,3.0,,1.0,,,,,2.0,,,,,,,,,
11453022,home,Al-Hilal,Michael,,,michael,Michael,M,96,166,9025,M,Michael19,878084,EUR,826588800,M,96,96,False,21.0,16.0,1.0,1.0,4.0,5.0,14.0,21.0,5.0,,,,,89.0,45.0,7.4,15.0,1,5.0,2.0,7.0,6.0,5.0,,1.0,1.0,,1.0,2.0,3.0,2.0,,,,,,4.0,4.0,2.0,,,,,,,,,
11453022,home,Al-Hilal,Malcom,,,malcom,Malcom,M,10,171,13905,M,malcomoliveira_97,551772,EUR,856915200,M,77,77,False,42.0,35.0,1.0,,11.0,12.0,24.0,33.0,5.0,,,,,90.0,64.0,6.9,18.0,6,3.0,,6.0,4.0,2.0,1.0,2.0,2.0,2.0,,,1.0,1.0,,2.0,,,,4.0,2.0,3.0,,1.0,3.0,2.0,,,,,
11453022,home,Al-Hilal,Salem Al-Dawsari,,,salem-al-dawsari,S. Al-Dawsari,M,29,171,11126,M,29salem,160893,EUR,682560000,M,29,29,False,44.0,36.0,2.0,2.0,6.0,6.0,32.0,45.0,7.0,,,,,90.0,74.0,7.3,23.0,2,7.0,2.0,9.0,7.0,8.0,,1.0,,,2.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,5.0,2.0,,1.0,,,True,,,,
11453022,home,Al-Hilal,Aleksandar Mitrović,,,aleksandar-mitrovic,A. Mitrović,F,9,189,24095,M,AleksMitrović,192144,EUR,779673600,F,9,9,False,13.0,11.0,,,3.0,3.0,8.0,11.0,,,,,,89.0,31.0,8.1,6.0,8,1.0,,1.0,5.0,,1.0,4.0,,,2.0,1.0,1.0,,3.0,,2.0,,1.0,3.0,,,,4.0,,2.0,,1.0,,,
11453022,home,Al-Hilal,Khalifah Al-Dawsari,,,khalifah-al-dawsari,K. Al-Dawsari,D,4,176,460,M,,931837,EUR,915235200,D,4,4,True,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453022,home,Al-Hilal,Mohammed Al-Burayk,,,mohammed-al-burayk,M. Al-Burayk,D,2,173,281,M,,804096,EUR,716515200,D,2,2,True,13.0,12.0,1.0,1.0,5.0,5.0,7.0,8.0,1.0,,,,,14.0,19.0,6.9,1.0,0,,,,3.0,2.0,,,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,
