match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_challengeLost,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12764225,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,295,M,39457,EUR,641347200,G,49,49,False,True,28.0,19.0,22.0,13.0,0.0,14.0,17.0,5.0,11.0,5.0,1.0,90.0,31.0,7.2,9.0,0.00290348,1.0,0,0.0366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764225,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,232,M,845558,EUR,922406400,D,26,26,False,,48.0,38.0,13.0,4.0,0.0,16.0,17.0,23.0,33.0,11.0,,80.0,69.0,7.5,13.0,0.0615831,1.0,4,,,,2.0,1.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,0.358,0.3637,,,,,,,,,,,,,,,,
12764225,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,312,M,303634,EUR,686793600,D,16,16,False,,46.0,41.0,6.0,4.0,0.0,25.0,26.0,16.0,20.0,4.0,,90.0,56.0,7.4,5.0,0.005598,1.0,0,,,,,,4.0,6.0,5.0,9.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12764225,home,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190,1343,M,790977,EUR,872467200,D,28,28,False,,47.0,39.0,3.0,2.0,0.0,14.0,17.0,25.0,31.0,6.0,,90.0,65.0,7.2,11.0,0.0367197,3.0,1,,,,1.0,,2.0,2.0,8.0,3.0,,1.0,,2.0,,1.0,0.0913,,1.0,,2.0,1.0,,2.0,3.0,1.0,,,,,,,,
12764225,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,287,M,839898,EUR,863827200,M,21,21,False,,46.0,32.0,3.0,2.0,0.0,9.0,13.0,26.0,42.0,6.0,,90.0,76.0,7.8,24.0,0.295562,4.0,1,,,,9.0,3.0,1.0,1.0,5.0,5.0,,1.0,,3.0,3.0,,0.0406,,3.0,1.0,1.0,,3.0,,1.0,,1.0,,,,,,,
12764225,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,238,M,834244,EUR,880416000,M,4,4,False,,41.0,37.0,3.0,2.0,0.0,11.0,11.0,29.0,34.0,4.0,,90.0,61.0,7.7,10.0,0.220285,2.0,0,,,,4.0,3.0,,1.0,1.0,5.0,,,,2.0,3.0,,,,1.0,1.0,2.0,,1.0,1.0,,5.0,,,,,,,,
12764225,home,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,633,M,928033,EUR,905904000,M,24,24,False,,56.0,51.0,10.0,9.0,0.0,21.0,21.0,30.0,35.0,4.0,,90.0,72.0,7.8,7.0,0.080155,1.0,1,,,,,,,2.0,6.0,5.0,,1.0,,3.0,1.0,2.0,0.026,,,,,3.0,,2.0,4.0,1.0,,1.0,,,,,,
12764225,home,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15441,M,1171539,EUR,1103241600,M,27,27,False,,29.0,23.0,2.0,2.0,0.0,6.0,7.0,17.0,22.0,2.0,,90.0,42.0,7.4,11.0,0.456536,3.0,1,,,,,,,,4.0,4.0,,1.0,,,1.0,2.0,0.0641,,3.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,
12764225,home,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168,3146,M,880780,EUR,1002844800,M,22,22,False,,23.0,21.0,1.0,1.0,0.0,6.0,6.0,15.0,19.0,3.0,,71.0,43.0,7.0,11.0,0.0938196,2.0,2,,,,2.0,,,,6.0,4.0,,1.0,1.0,,2.0,,0.0643,0.1703,5.0,2.0,,,1.0,1.0,2.0,4.0,,,1.0,,,,,
12764225,home,Royale Union Saint-Gilloise,Franjo Ivanović,franjo-ivanovic,F. Ivanović,F,9,185,6328,M,1103333,EUR,1064966400,F,9,9,False,,24.0,19.0,1.0,1.0,0.0,3.0,3.0,16.0,21.0,5.0,,90.0,55.0,7.4,17.0,0.0763409,2.0,4,,,,,,2.0,,13.0,10.0,,1.0,,,4.0,,0.3258,,9.0,6.0,,,3.0,1.0,2.0,4.0,5.0,,,3.0,,,,
