match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_wasFouled,player_firstName,stat_wonContest,stat_bigChanceCreated,stat_keyPass,player_lastName,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goalAssist,stat_goals
10408526,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,36.0,32.0,13.0,9.0,25.0,27.0,7.0,9.0,1.0,8.0,1.0,1.0,1.0,1.0,90.0,41.0,6.5,4.0,0.0,0.0,0.00253377,0,-0.0758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408526,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,D,7,7,False,20.0,18.0,,,9.0,10.0,9.0,10.0,1.0,4.0,,,,,45.0,29.0,6.5,5.0,0.0,0.0,0.00139766,0,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408526,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,50.0,39.0,4.0,3.0,20.0,24.0,19.0,27.0,1.0,5.0,,,,,90.0,60.0,6.9,13.0,0.0,0.0,0.017164,0,,1.0,4.0,2.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408526,home,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,55.0,50.0,4.0,2.0,38.0,40.0,12.0,15.0,1.0,3.0,,,,,90.0,60.0,6.7,6.0,0.0,0.0,0.0157631,0,,2.0,3.0,2.0,4.0,,1.0,1.0,,,,1.0,1.0,lenormand_r,,,,,,,,,,,,,,,,,,
10408526,home,Real Sociedad,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,15,15,False,13.0,7.0,2.0,,5.0,6.0,2.0,7.0,1.0,,,,,,45.0,32.0,6.1,11.0,0.0,0.0,0.00159221,0,,,1.0,6.0,3.0,2.0,2.0,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10408526,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,42,42,False,30.0,22.0,,,9.0,12.0,13.0,19.0,,5.0,,,,,84.0,39.0,7.0,10.0,0.0,0.0,0.170361,0,,2.0,,6.0,4.0,2.0,,,3.0,1.0,,2.0,1.0,,,1.0,,Pablo Marín,2.0,1.0,1.0,,,,,,,,,,,
10408526,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,3,3,False,64.0,55.0,5.0,4.0,36.0,39.0,19.0,25.0,3.0,8.0,,,,,90.0,72.0,6.8,9.0,0.0,0.0,0.0429016,0,,1.0,2.0,3.0,3.0,,2.0,,1.0,,,1.0,1.0,martin_zubimendi,1.0,,,,,,,,,,,,,,,,,
10408526,home,Real Sociedad,Asier Illarramendi,asier-illarramendi,Illarramendi,M,5,179,350,M,113593,EUR,636595200,M,4,4,False,38.0,33.0,3.0,1.0,19.0,21.0,14.0,17.0,,,,,,,77.0,50.0,6.9,6.0,0.0753,0.0411,0.0172162,2,,,1.0,3.0,5.0,,1.0,1.0,1.0,,,2.0,1.0,,2.0,,2.0,Asier,,,1.0,Illarramendi,True,1.0,1.0,,,,,,,
10408526,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,M,14,14,False,37.0,27.0,1.0,,4.0,4.0,23.0,33.0,,4.0,,,,,90.0,67.0,6.9,21.0,0.3916,0.2119,0.0656357,7,,,2.0,10.0,9.0,5.0,,4.0,3.0,,,3.0,2.0,KuboTake,1.0,3.0,2.0,,2.0,,1.0,,,2.0,2.0,3.0,,,,,,
10408526,home,Real Sociedad,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,17,17,False,16.0,10.0,,,3.0,4.0,9.0,15.0,,5.0,,,,,62.0,30.0,6.6,12.0,0.0,0.0,0.116304,0,,,3.0,5.0,6.0,2.0,,,,3.0,,,,,,4.0,2.0,,1.0,,2.0,,,,,,2.0,,,,,
10408526,home,Real Sociedad,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,19,19,False,19.0,12.0,2.0,2.0,5.0,6.0,7.0,13.0,1.0,1.0,,,,,90.0,40.0,6.4,15.0,0.6255,0.5059,0.0147293,3,,1.0,2.0,7.0,4.0,1.0,,2.0,,,,,,asorloth,,5.0,2.0,,,,,,,2.0,1.0,,,1.0,1.0,,,
10408526,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,12,12,True,24.0,18.0,1.0,1.0,9.0,11.0,10.0,16.0,2.0,2.0,,,,,45.0,44.0,6.5,12.0,0.0212,0.0,0.0844719,1,,,3.0,6.0,5.0,2.0,,1.0,2.0,3.0,,1.0,,,1.0,2.0,,,1.0,,2.0,,,,,1.0,1.0,,,,,
10408526,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,True,27.0,24.0,1.0,1.0,9.0,10.0,15.0,18.0,,2.0,,,,,45.0,42.0,6.7,10.0,0.1225,0.0,0.048032,2,,1.0,1.0,5.0,4.0,2.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,4.0,,,2.0,,,,,,,,
10408526,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,F,10,10,True,12.0,11.0,,,4.0,4.0,7.0,8.0,,3.0,,,,,28.0,20.0,6.6,3.0,0.0,0.0,0.0620022,0,,2.0,,4.0,2.0,,,,,,,1.0,,mikel10oyar,,2.0,1.0,,,,1.0,,,,,,,,,2.0,,
10408526,home,Real Sociedad,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,31,31,True,19.0,16.0,1.0,1.0,10.0,11.0,6.0,8.0,,,,,,,13.0,22.0,6.8,3.0,0.0,0.0,0.00256349,0,,,,1.0,3.0,,,,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,
10408526,home,Real Sociedad,Carlos Fernández,carlos-fernandez,C. Fernández,F,10,186,301,M,782396,EUR,832723200,F,9,9,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,12.0,2.0,6.5,1.0,0.0,0.0,4.538e-05,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408526,home,Real Sociedad,Andoni Zubiaurre,andoni-zubiaurre,A. Zubiaurre,G,58,189,110,M,927768,EUR,849657600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408526,home,Real Sociedad,Urko González,urko-gonzalez,U. González,M,4,189,462,M,1064009,EUR,985046400,D,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408526,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408526,home,Real Sociedad,Ander Martín,ander-martin,A. Martín,F,16,177,46,M,1134399,EUR,974332800,F,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Ander Martín,,,,,,,,,,,,,,
10408526,away,Real Valladolid,Jordi Masip,jordi-masip,J. Masip,G,,180,189,M,128600,EUR,599788800,G,1,1,False,32.0,21.0,17.0,6.0,17.0,21.0,4.0,11.0,,8.0,2.0,4.0,1.0,1.0,90.0,43.0,7.7,12.0,0.0,0.0,0.00107217,0,0.7589,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
10408526,away,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,2,173,199,M,843180,EUR,791856000,D,2,2,False,37.0,28.0,6.0,4.0,13.0,19.0,16.0,21.0,2.0,5.0,,,,,90.0,64.0,8.0,18.0,0.0,0.0,0.197804,0,,,1.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,,6.0,4.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,1.0,,,1.0,1.0,
10408526,away,Real Valladolid,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1195,M,856062,EUR,890006400,D,20,20,False,34.0,24.0,11.0,3.0,19.0,22.0,5.0,13.0,,3.0,,,,,84.0,39.0,6.3,14.0,0.0,0.0,0.00545434,0,,1.0,1.0,3.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10408526,away,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,15,189,336,M,943713,EUR,858297600,D,5,5,False,33.0,26.0,9.0,4.0,20.0,22.0,6.0,11.0,5.0,,,,,,90.0,50.0,7.5,7.0,0.0176,0.0,0.00270164,1,,2.0,1.0,4.0,4.0,,5.0,,2.0,,1.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,
10408526,away,Real Valladolid,Lucas Olaza,lucas-olaza,L. Olaza,D,15,175,372,M,333595,EUR,774748800,D,12,12,False,34.0,27.0,1.0,1.0,14.0,19.0,13.0,17.0,1.0,4.0,,,,,90.0,55.0,7.4,12.0,0.0206,0.0,0.0130695,1,,,3.0,1.0,9.0,,2.0,1.0,1.0,2.0,,4.0,3.0,,,,2.0,,,,,,,,,1.0,,,,1.0,,
10408526,away,Real Valladolid,Monchu,monchu,Monchu,M,6,173,615,M,859774,EUR,937180800,M,8,8,False,45.0,35.0,9.0,6.0,21.0,23.0,15.0,24.0,1.0,4.0,,,,,90.0,58.0,7.2,12.0,0.0,0.0,0.0360834,0,,,2.0,4.0,5.0,1.0,,,4.0,2.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,
10408526,away,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,4,4,False,33.0,25.0,2.0,,15.0,19.0,10.0,14.0,,10.0,,,,,67.0,48.0,7.3,12.0,0.0726,0.147,0.00484082,1,,1.0,,3.0,6.0,,2.0,2.0,,,1.0,4.0,3.0,,1.0,1.0,2.0,,,,1.0,,,,1.0,,,,,,,
