match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceCreated,stat_goals
13472708,home,Ceará,Fernando Miguel,fernando-miguel,F. Miguel,G,16,191,318,M,358418,EUR,476150400,G,16,16,False,20.0,11.0,11.0,2.0,0.0,9.0,10.0,2.0,10.0,1.0,2.0,1.0,9.0,1.0,1.0,1.0,3.0,1.0,90.0,33.0,6.7,9.0,0.00031632,23.024170759092,4.0,15.839575748428,0.0,0,-0.5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472708,home,Ceará,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,374,M,1130513,EUR,952992000,D,70,70,False,34.0,25.0,8.0,2.0,0.0,11.0,13.0,14.0,21.0,,1.0,2.0,5.0,,,,,,90.0,59.0,6.5,19.0,0.0547752,92.411632210738,12.0,64.834840221385,1.0,1,,5.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0489,23.398390080313,24.16158115687,1.0,,,,,,,,,,,,,,,,,
13472708,home,Ceará,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,3,3,False,35.0,30.0,6.0,3.0,0.0,18.0,19.0,12.0,16.0,3.0,7.0,2.0,3.0,1.0,,,,,90.0,45.0,7.2,5.0,0.00756566,39.37726235055,8.0,26.272944354206,0.0,2,,,,2.0,4.0,1.0,,,,1.0,,1.0,0.2365,,,,True,1.0,1.0,3.0,1.0,,,,,,,,,,,,
13472708,home,Ceará,Willian Machado,willian-machado,W. Machado,D,23,185,452,M,925871,EUR,847843200,D,23,23,False,46.0,39.0,10.0,4.0,0.0,23.0,26.0,16.0,20.0,4.0,5.0,7.0,3.0,,,,,,90.0,61.0,7.1,10.0,0.0362955,174.65358681174,17.0,84.787271071076,1.0,1,,,,1.0,2.0,,,2.0,1.0,,2.0,,0.0428,16.95031284977,19.501166734326,,,,,,,1.0,1.0,1.0,0.0164,,,,,,,,
13472708,home,Ceará,Nicolas,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,False,33.0,29.0,4.0,2.0,0.0,14.0,15.0,15.0,18.0,1.0,5.0,,4.0,,,,,,90.0,52.0,7.2,13.0,0.140287,109.87983283511,10.0,77.586459180348,3.0,0,,7.0,1.0,,1.0,,,1.0,1.0,,,2.0,,21.743662340941,68.107543375478,5.0,,,,3.0,,,,,,,,,,,,,
13472708,home,Ceará,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,44.0,31.0,10.0,8.0,0.0,13.0,16.0,18.0,28.0,1.0,1.0,1.0,4.0,,,,,,82.0,49.0,6.6,14.0,0.0201839,103.4901145468,14.0,37.066273772424,0.0,0,,,,1.0,4.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13472708,home,Ceará,Dieguinho,dieguinho,Dieguinho,M,20,175,466,M,1016930,EUR,815097600,M,20,20,False,32.0,29.0,,,0.0,19.0,19.0,10.0,13.0,2.0,6.0,2.0,4.0,3.0,,,,,90.0,46.0,6.6,7.0,0.00317579,68.366330154725,8.0,36.406192616346,1.0,0,,,,3.0,6.0,1.0,,1.0,,,2.0,1.0,,17.905101081722,17.914038098653,,,,,1.0,,,,2.0,,,,,,,,,
13472708,home,Ceará,Antonio Galeano,antonio-galeano,Galeano,M,27,169,1101,M,883207,EUR,953683200,M,27,27,False,24.0,18.0,1.0,,0.0,4.0,6.0,14.0,18.0,2.0,8.0,1.0,3.0,5.0,,,,,86.0,43.0,6.8,14.0,0.0159564,73.749272357996,8.0,-1.0278010150013,1.0,0,,2.0,,2.0,4.0,,1.0,1.0,,,,,,16.185464497147,16.436931860904,,,,,1.0,1.0,,,4.0,,,,,,,,,
13472708,home,Ceará,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,10,10,False,30.0,21.0,1.0,,0.0,8.0,8.0,13.0,22.0,,4.0,,7.0,1.0,,,,,86.0,57.0,7.2,22.0,0.420153,126.70156980398,16.0,59.691751230516,0.0,1,,12.0,4.0,1.0,6.0,1.0,3.0,,,,,1.0,0.0405,,,5.0,,1.0,,3.0,3.0,,,1.0,,,,,,,,,
13472708,home,Ceará,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179,1742,M,219190,EUR,645580800,M,7,7,False,14.0,7.0,2.0,1.0,0.0,3.0,4.0,4.0,10.0,4.0,6.0,1.0,2.0,1.0,,,,,74.0,25.0,6.7,11.0,0.00505883,83.177971815907,8.0,20.412548383939,1.0,3,,,,4.0,8.0,,2.0,,,2.0,,2.0,0.0949,21.429696786842,26.590140296734,,,1.0,,1.0,1.0,,,2.0,,,,1.0,,,,,
