match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_totalClearance,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
14771916,home,Al-Hilal,Mohammed Al-Rubaie,,,mohammed-al-rubaie,M. Al-Rubaie,G,17,190.0,648,M,920497,EUR,871516800.0,G,17,17,False,20.0,10.0,11.0,1.0,0.0,9.0,10.0,1.0,10.0,1.0,1.0,10.0,1.0,1.0,3.0,90.0,32.0,6.5,10.0,8.383e-05,12.033198632893,2.0,-1.365,0.21,0.1129,0,-0.3515,-0.03,0.0,-0.11,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771916,home,Al-Hilal,Hamad Al Yami,Hamad,Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,981158,EUR,926899200.0,D,88,88,False,24.0,23.0,,,1.0,10.0,10.0,13.0,14.0,,3.0,3.0,,,,60.0,38.0,6.8,4.0,0.0380023,64.922845734546,6.0,52.29,36.225,,0,,-0.12,0.05,-0.12,,1.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,36.348351943383,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14771916,home,Al-Hilal,Hassan Al Tambakti,,,hassan-al-tambakti,H. A. Tambakti,D,87,182.0,1188,M,881837,EUR,918518400.0,D,87,87,False,40.0,32.0,8.0,5.0,0.0,25.0,27.0,7.0,13.0,1.0,5.0,6.0,,,,90.0,54.0,6.7,10.0,0.0853325,118.17209822867,14.0,31.815,13.23,,0,,0.36,0.08,-0.32,,,,4.0,,,,3.0,4.0,3.0,1.0,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,
14771916,home,Al-Hilal,Yusuf Akçiçek,,,akcicek-yusuf,Y. Akçiçek,D,4,193.0,4010,M,1479523,EUR,1138147200.0,D,4,4,False,30.0,28.0,6.0,5.0,0.0,19.0,19.0,9.0,11.0,1.0,1.0,3.0,,,,90.0,37.0,6.6,2.0,0.00459417,89.153989572637,10.0,38.85,14.385,,0,,0.11,0.03,-0.1,,,,2.0,,,,3.0,,,,,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
14771916,home,Al-Hilal,Theo Hernández,,,theo-hernandez,T. Hernández,D,19,184.0,26472,M,788027,EUR,876096000.0,D,19,19,False,32.0,29.0,,,0.0,12.0,12.0,17.0,20.0,2.0,6.0,4.0,3.0,,,90.0,57.0,6.1,12.0,0.0151557,237.33607506187,21.0,202.02,41.58,,1,,-0.21,0.24,-0.31,,5.0,1.0,6.0,1.0,1.0,1.0,2.0,,,1.0,79.35475022638,3.0,1.0,2.0,1.0,1.0,TheoHdez,3.0,1.0,1.0,0.0452,-0.27,,,,,,,,,,,,,
14771916,home,Al-Hilal,Sergej Milinković-Savić,,,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191.0,13384,M,331447,EUR,793843200.0,M,22,22,False,53.0,42.0,3.0,1.0,0.0,16.0,17.0,26.0,36.0,1.0,2.0,6.0,,,,90.0,72.0,7.9,20.0,0.631362,129.58289323073,19.0,55.965,10.71,,4,,0.48,0.49,-0.13,,2.0,3.0,10.0,1.0,3.0,1.0,1.0,,,2.0,7.7200839373675,1.0,5.0,1.0,,2.0,sms,2.0,1.0,1.0,1.054,0.53,1.0,3.0,3.0,1.0,1.741,,,,,,,,
14771916,home,Al-Hilal,Rúben Neves,,,ruben-neves,R. Neves,M,8,181.0,15472,M,280955,EUR,858211200.0,M,8,8,False,63.0,56.0,11.0,8.0,0.0,25.0,25.0,31.0,38.0,1.0,3.0,4.0,,,,90.0,79.0,7.4,15.0,0.144052,122.13695141749,14.0,96.495,20.79,,0,,0.34,0.31,-0.13,,8.0,,3.0,2.0,1.0,,1.0,2.0,2.0,,26.898712311187,1.0,,2.0,,,rubenneves,,,,,,,,,,,1.0,,,,,,,
14771916,home,Al-Hilal,Mohamed Kanno,,,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,828524,EUR,780192000.0,M,28,28,False,33.0,30.0,,,0.0,13.0,14.0,17.0,19.0,1.0,3.0,3.0,1.0,,,67.0,43.0,8.3,4.0,0.243982,31.236453486259,5.0,12.18,8.82,,2,,0.46,0.03,-0.08,,1.0,,3.0,2.0,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,0.0683,0.54,1.0,,1.0,1.0,0.1844,1.0,,,,,,,
14771916,home,Al-Hilal,Malcom,,,malcom,Malcom,M,10,171.0,13905,M,551772,EUR,856915200.0,F,10,10,False,48.0,42.0,4.0,4.0,1.0,7.0,7.0,35.0,41.0,2.0,12.0,6.0,4.0,,,90.0,68.0,10.0,9.0,0.502108,250.66184769002,22.0,152.565,32.025,,2,,0.88,0.66,0.0,,1.0,2.0,5.0,,1.0,1.0,1.0,5.0,2.0,1.0,114.76827288222,5.0,5.0,,,1.0,malcomoliveira_97,2.0,,,0.1386,0.5,3.0,,1.0,1.0,0.3752,1.0,1.0,,,,,,
14771916,home,Al-Hilal,Marcos Leonardo,,,marcos-leonardo,M. Leonardo,F,9,177.0,22653,M,1047227,EUR,1051833600.0,F,9,9,False,10.0,8.0,,,0.0,3.0,4.0,5.0,6.0,1.0,3.0,2.0,1.0,,,67.0,21.0,6.6,5.0,0.0647954,32.152511836755,4.0,-2.1,4.41,,4,,0.15,-0.25,-0.01,,,,1.0,,,,,1.0,1.0,3.0,,,,,,1.0,marcosleonardo09,,,,0.3008,-0.56,,1.0,2.0,,0.2369,,2.0,,,,,,
