match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_totalClearance,captain,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAShot,stat_errorLeadToAGoal
12764525,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2046,M,584722,EUR,844041600,G,33,33,False,54.0,39.0,20.0,6.0,0.0,36.0,45.0,3.0,9.0,8.0,1.0,90.0,57.0,6.1,16.0,0.00060385,0,-0.7196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764525,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,545,M,906278,EUR,976492800,D,4,4,False,39.0,31.0,2.0,1.0,1.0,17.0,20.0,15.0,20.0,6.0,,76.0,63.0,8.4,14.0,0.152755,2,,1.0,1.0,2.0,1.0,7.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,0.5985,0.2553,2.0,,,,,,,,,,,,,,
12764525,home,VfB Stuttgart,Anthony Rouault,,,anthony-rouault,A. Rouault,D,24,186,601,M,991479,EUR,991094400,D,29,29,False,69.0,62.0,6.0,3.0,0.0,42.0,43.0,20.0,27.0,3.0,,83.0,78.0,7.1,8.0,0.380376,0,,1.0,,2.0,3.0,3.0,7.0,1.0,,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
12764525,home,VfB Stuttgart,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,722,M,863271,EUR,887241600,D,24,24,False,84.0,75.0,7.0,2.0,0.0,64.0,67.0,11.0,17.0,6.0,,90.0,99.0,7.4,10.0,0.00745204,2,,,,,3.0,,7.0,,,,,,1.0,,,2.0,2.0,2.0,1.0,2.0,,0.1806,0.0908,,1.0,1.0,,,,,,,,,,,,
12764525,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,50.0,45.0,3.0,2.0,0.0,23.0,24.0,22.0,33.0,6.0,,76.0,77.0,7.1,14.0,0.0179497,0,,7.0,,,,1.0,4.0,1.0,,1.0,1.0,,,,,,2.0,2.0,2.0,1.0,,,,,,,3.0,,,,,,,,,,,
12764525,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1077,M,801030,EUR,845164800,M,16,16,False,34.0,29.0,,,0.0,14.0,16.0,15.0,18.0,3.0,,45.0,38.0,6.5,7.0,0.0108395,1,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,0.0288,,,1.0,,1.0,True,,,,,,,,,,
12764525,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7435,M,901882,EUR,986342400,M,6,6,False,100.0,90.0,9.0,7.0,0.0,46.0,50.0,44.0,50.0,9.0,,90.0,111.0,7.9,11.0,0.0744304,2,,,,,,2.0,6.0,,1.0,,,,1.0,1.0,1.0,,2.0,,,4.0,1.0,0.223,0.6636,1.0,,,,,,,,,,,,,,
12764525,home,VfB Stuttgart,Fabian Rieder,,,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,M,32,32,False,34.0,24.0,,,3.0,9.0,11.0,16.0,29.0,3.0,,90.0,50.0,8.4,15.0,0.43221,1,,6.0,1.0,2.0,,6.0,7.0,1.0,,2.0,2.0,,,1.0,,,4.0,1.0,,1.0,3.0,0.0179,,4.0,,,,,,,,,,,,,,
12764525,home,VfB Stuttgart,Enzo Millot,,,millot-enzo,E. Millot,M,10,175,4909,M,957889,EUR,1026864000,M,8,8,False,40.0,33.0,,,1.0,17.0,18.0,19.0,26.0,2.0,,90.0,53.0,8.9,10.0,0.741983,3,,4.0,3.0,,,4.0,3.0,1.0,,3.0,1.0,3.0,1.0,2.0,1.0,,,,,2.0,1.0,0.2971,0.4708,4.0,,,,,1.0,,,,,,,,,
12764525,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1567,M,891510,EUR,884304000,M,27,27,False,48.0,43.0,1.0,1.0,0.0,12.0,13.0,31.0,38.0,4.0,,77.0,61.0,7.8,10.0,0.0695468,1,,3.0,,,1.0,2.0,6.0,1.0,,3.0,3.0,,1.0,,1.0,,2.0,,1.0,,1.0,0.0372,0.7711,1.0,,,,,,,,,,,,,,
