match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_accurateCross,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_penaltyConceded,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_totalOffside,player_sofascoreId,stat_goals,stat_penaltyWon
10438173,home,Famalicão,Jhonder Cádiz,,,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,False,18.0,14.0,,,5.0,5.0,9.0,13.0,,1.0,,,,,86.0,36.0,6.8,10.0,6,,2.0,4.0,4.0,7.0,,1.0,,,,2.0,,3.0,1.0,1.0,,5.0,1.0,3.0,3.0,,,1.0,,,,,,,,,
10438173,home,Famalicão,Otávio,,,otavio,Otávio,D,6,188,1431,M,1069159,EUR,1019347200,D,13,13,True,10.0,6.0,3.0,1.0,5.0,5.0,1.0,5.0,,,,,,,23.0,13.0,5.8,4.0,0,,1.0,,2.0,2.0,,,,2.0,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,
10438173,home,Famalicão,Gustavo Assunção,,,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,True,9.0,8.0,,,4.0,5.0,5.0,6.0,,2.0,,,,,15.0,11.0,6.6,2.0,0,2.0,2.0,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
10438173,home,Famalicão,Gustavo Sá,,,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,True,9.0,7.0,2.0,2.0,2.0,3.0,5.0,6.0,,2.0,,,,,15.0,13.0,6.7,2.0,0,,2.0,,3.0,3.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
10438173,home,Famalicão,Leandro Sanca,,,sanca-leandro,L. Sanca,M,11,184,101,M,1141665,EUR,946944000,F,9,9,True,,,,,,,,1.0,,,,,,,10.0,1.0,6.4,1.0,0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438173,home,Famalicão,Deni Júnior,,,deni-junior,D. Júnior,F,7,187,106,M,331855,EUR,806025600,F,70,70,True,1.0,1.0,,,,,1.0,1.0,,,,,,,10.0,2.0,6.4,1.0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10438173,home,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438173,home,Famalicão,Rúben Lima,,,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438173,home,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438173,home,Famalicão,André Simões,,,andre-simoes,A. Simões,M,16,177,73,M,169945,EUR,629769600,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438173,away,FC Arouca,Ignacio de Arruabarrena,,,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,18.0,16.0,12.0,10.0,11.0,11.0,5.0,7.0,1.0,8.0,,,1.0,,90.0,27.0,7.2,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
10438173,away,FC Arouca,Tiago Esgaio,,,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,45.0,38.0,8.0,4.0,26.0,27.0,12.0,18.0,3.0,6.0,,,,,90.0,63.0,6.6,8.0,0,,1.0,,5.0,1.0,2.0,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,
10438173,away,FC Arouca,João Basso,,,joao-basso,J. Basso,D,13,189,677,M,850955,EUR,853113600,D,13,13,False,67.0,62.0,6.0,3.0,48.0,49.0,14.0,18.0,2.0,8.0,,,,,90.0,81.0,7.5,8.0,0,,2.0,1.0,4.0,3.0,1.0,,3.0,2.0,1.0,,True,,,,,2.0,1.0,,,,,,,,,,2.0,,,,
10438173,away,FC Arouca,Nino Galović,,,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,False,59.0,53.0,5.0,2.0,42.0,43.0,11.0,16.0,6.0,3.0,,,,,90.0,77.0,7.6,6.0,0,,3.0,2.0,6.0,3.0,,,2.0,,,1.0,,,,,,,3.0,,,,,,,,,,4.0,,,,
10438173,away,FC Arouca,Mateus Quaresma,,,mateus-quaresma,M. Quaresma,D,66,181,70,M,874360,EUR,840672000,D,6,6,False,36.0,25.0,5.0,3.0,15.0,20.0,11.0,20.0,1.0,7.0,,,,,90.0,75.0,7.4,23.0,1,4.0,,1.0,6.0,10.0,1.0,3.0,2.0,3.0,1.0,3.0,,,5.0,3.0,1.0,,,1.0,1.0,,,,,,,,2.0,1.0,,,
10438173,away,FC Arouca,Oriol Busquets,,,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,False,53.0,44.0,5.0,3.0,28.0,32.0,16.0,21.0,2.0,6.0,,,,,90.0,70.0,7.3,10.0,0,,1.0,1.0,5.0,7.0,2.0,1.0,4.0,3.0,1.0,1.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,
10438173,away,FC Arouca,David Simão,,,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,64.0,59.0,7.0,4.0,37.0,38.0,23.0,27.0,2.0,7.0,,,,,90.0,80.0,7.2,7.0,1,1.0,,1.0,8.0,7.0,4.0,,1.0,3.0,3.0,3.0,,,,,1.0,2.0,4.0,1.0,1.0,,,,,,,,1.0,,,,
10438173,away,FC Arouca,Antony Alves,Antony,,antony-alves,A. Alves,M,11,178,335,M,1105971,EUR,999907200,M,11,11,False,27.0,23.0,,,4.0,6.0,19.0,22.0,,5.0,,,,,90.0,38.0,6.4,9.0,3,1.0,1.0,,4.0,1.0,2.0,,1.0,,,1.0,,1.0,1.0,,,3.0,,2.0,1.0,,1.0,1.0,,,,,,,,,
10438173,away,FC Arouca,Alan Ruiz,,,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,False,51.0,37.0,6.0,3.0,11.0,13.0,26.0,40.0,,4.0,,,,,90.0,69.0,7.0,25.0,0,2.0,1.0,6.0,8.0,11.0,1.0,3.0,1.0,1.0,,1.0,,,4.0,3.0,,3.0,2.0,2.0,,1.0,,,,,,,,,,,
10438173,away,FC Arouca,Morlaye Sylla,,,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,41.0,35.0,3.0,1.0,14.0,16.0,21.0,26.0,,6.0,,,,,89.0,54.0,7.3,9.0,2,1.0,2.0,,4.0,2.0,,,1.0,2.0,1.0,,,,,,,2.0,2.0,1.0,1.0,,1.0,,,,,,,,morlayesylla2,1.0,
10438173,away,FC Arouca,Rafa Mújica,,,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,8.0,4.0,,,2.0,2.0,2.0,6.0,2.0,1.0,,,,,72.0,20.0,6.4,9.0,1,,3.0,2.0,8.0,3.0,1.0,1.0,,1.0,1.0,,,,3.0,,,1.0,,,1.0,,,,,,,,,,,,
10438173,away,FC Arouca,Benji Michel,,,benji-michel,B. Michel,M,,178,150,M,935643,EUR,877564800,F,18,18,True,4.0,3.0,,,2.0,2.0,1.0,2.0,1.0,1.0,,,,,18.0,10.0,7.0,3.0,1,,1.0,2.0,2.0,3.0,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,1.0
10438173,away,FC Arouca,Jerome Opoku,,,opoku-jerome,J. Opoku,D,3,194,1396,M,920514,EUR,908323200,D,3,3,True,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438173,away,FC Arouca,João Valido,,,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,92,92,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438173,away,FC Arouca,Sema Velázquez,,,sema-velazquez,S. Velázquez,D,4,184,107,M,838389,EUR,652752000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438173,away,FC Arouca,Weverson,,,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438173,away,FC Arouca,Yusuf Lawal,,,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438173,away,FC Arouca,Yaw Moses,,,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438173,away,FC Arouca,Arsénio Nunes,,,arsenio-nunes,A. Nunes,F,12,180,45,M,252087,EUR,620438400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438173,away,FC Arouca,Bruno Marques,,,bruno-marques,Bruno Marques,F,22,194,113,M,978517,EUR,919641600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
