match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_wonContest,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_outfielderBlock
12530711,home,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,Livakovic40,190419,EUR,789609600,G,40,40,False,18.0,12.0,7.0,1.0,0.0,12.0,17.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,90.0,28.0,6.9,6.0,9.173e-05,0,0.1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530711,home,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,,836683,EUR,923097600,D,16,16,False,58.0,49.0,4.0,1.0,0.0,22.0,26.0,35.0,7.0,4.0,,,,,82.0,80.0,7.2,13.0,0.0229082,1,,27.0,3.0,3.0,3.0,7.0,8.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.1178,1.0,,,,,,,,,,,,,,,,
12530711,home,Fenerbahçe,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9862,M,milanskriniar,187205,EUR,792460800,D,37,37,False,51.0,47.0,4.0,2.0,0.0,40.0,40.0,11.0,5.0,12.0,,,,,90.0,62.0,7.1,5.0,0.009244,0,,7.0,,2.0,4.0,5.0,6.0,2.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
12530711,home,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,alex_djiku,289977,EUR,776390400,D,6,6,False,43.0,36.0,5.0,2.0,0.0,28.0,29.0,14.0,3.0,5.0,,,,,71.0,55.0,7.1,7.0,0.00565797,0,,8.0,,,2.0,,5.0,,,,4.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
12530711,home,Fenerbahçe,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183,3374,M,,999396,EUR,972604800,M,70,70,False,60.0,44.0,3.0,1.0,0.0,12.0,15.0,54.0,1.0,9.0,,,,,90.0,99.0,7.8,28.0,0.452194,2,,36.0,9.0,,,5.0,3.0,2.0,,,1.0,2.0,,1.0,1.0,0.0571,5.0,2.0,,,4.0,3.0,1.0,1.0,1.0,0.0705,,,,,,,
12530711,home,Fenerbahçe,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27456,M,sofyanamrabat,359272,EUR,840585600,M,34,34,False,84.0,73.0,10.0,5.0,0.0,40.0,43.0,42.0,2.0,13.0,,,,,90.0,96.0,7.2,13.0,0.153285,2,,34.0,1.0,,2.0,1.0,5.0,,,1.0,,2.0,1.0,1.0,,0.0309,,1.0,,,1.0,1.0,,1.0,,,,,,,,,
12530711,home,Fenerbahçe,Fred,fred,Fred,M,7,169,11619,M,fred08,243623,EUR,731289600,M,13,13,False,79.0,65.0,7.0,3.0,0.0,21.0,23.0,58.0,,1.0,,,,,90.0,100.0,7.2,18.0,0.128658,0,,46.0,2.0,3.0,1.0,8.0,8.0,2.0,,,1.0,1.0,,6.0,1.0,,2.0,2.0,,,2.0,2.0,,,,,,,,,,,
12530711,home,Fenerbahçe,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,18,18,False,19.0,15.0,1.0,,0.0,6.0,7.0,19.0,,1.0,,,,,58.0,43.0,6.5,16.0,0.205379,2,,10.0,7.0,,,4.0,1.0,1.0,2.0,1.0,,,,1.0,,0.073,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,
12530711,home,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,dusantadic,38560,EUR,595987200,F,10,10,False,40.0,34.0,,,0.0,4.0,4.0,40.0,,,,,,,58.0,55.0,7.2,14.0,0.435531,0,,31.0,4.0,1.0,,4.0,,,1.0,,,,,,,,4.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,
12530711,home,Fenerbahçe,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191,20484,M,AndersonTalisca,329245,EUR,760060800,F,94,94,False,18.0,13.0,2.0,2.0,0.0,2.0,4.0,14.0,,3.0,,,,,58.0,29.0,6.9,11.0,0.0869624,2,,11.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,0.0921,,3.0,,,,,,1.0,1.0,0.136,,1.0,,,,,
