match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_wasFouled,stat_keyPass,stat_challengeLost,player_firstName,player_lastName,captain,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_totalOffside,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
10408397,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,39.0,32.0,16.0,10.0,29.0,30.0,3.0,9.0,1.0,15.0,1.0,1.0,1.0,1.0,90.0,48.0,7.1,7.0,0.0,0.0,0.001089,0,0.272735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408397,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,41.0,33.0,4.0,2.0,15.0,18.0,18.0,24.0,4.0,3.0,,,,,90.0,74.0,6.7,19.0,0.0527,0.0,0.00981204,1,,1.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
10408397,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,RAraújo,925097,EUR,920764800,D,4,4,False,47.0,40.0,11.0,6.0,29.0,32.0,11.0,15.0,,3.0,,,,,59.0,50.0,6.1,7.0,0.0,0.0,0.00584895,0,,,,3.0,1.0,,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10408397,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,andreaschristensen3,186795,EUR,829094400,D,15,15,False,65.0,58.0,6.0,5.0,40.0,41.0,18.0,24.0,4.0,4.0,,,,,90.0,74.0,7.5,8.0,0.0,0.0,0.00490076,0,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10408397,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,28,28,False,43.0,36.0,2.0,2.0,15.0,18.0,21.0,27.0,1.0,2.0,,,,,90.0,65.0,7.2,13.0,0.0,0.0,0.0598293,0,,2.0,3.0,2.0,9.0,1.0,5.0,,,,,1.0,,4.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,
10408397,home,Barcelona,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,sergiroberto,123976,EUR,697420800,M,20,20,False,28.0,26.0,,,13.0,14.0,13.0,14.0,,5.0,,,,,81.0,39.0,7.1,3.0,0.0,0.0,0.00772925,0,,,,5.0,7.0,,1.0,,,5.0,3.0,1.0,2.0,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10408397,home,Barcelona,Sergio Busquets,sergio-busquets,S. Busquets,M,5,189,29647,M,5sergiob,39433,EUR,585014400,M,5,5,False,53.0,49.0,1.0,1.0,24.0,26.0,25.0,27.0,3.0,5.0,,,,,90.0,68.0,7.4,5.0,0.0735,0.0,0.321895,1,,,1.0,7.0,6.0,,1.0,1.0,,2.0,,,2.0,,1.0,2.0,3.0,1.0,2.0,,,True,1.0,1.0,,,,,,,,,,,,
10408397,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,22.0,20.0,2.0,2.0,9.0,10.0,11.0,12.0,,1.0,,,,,45.0,26.0,6.7,5.0,0.0193,0.0345969,0.00761919,1,,,1.0,2.0,1.0,1.0,,,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
10408397,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,F,22,22,False,39.0,27.0,2.0,1.0,7.0,9.0,21.0,37.0,1.0,4.0,,,,,87.0,72.0,8.3,27.0,0.4112,0.474884,0.483459,3,,7.0,,10.0,6.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,1.0,1.0,4.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10408397,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,11,11,False,32.0,24.0,3.0,2.0,10.0,13.0,14.0,19.0,,5.0,,,,,90.0,44.0,6.2,14.0,0.8249,0.223761,0.0265668,2,,,,6.0,2.0,3.0,2.0,,1.0,,,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,
