match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_ownGoals,stat_expectedGoals,player_sofascoreId,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_wonContest,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11352593,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,False,27.0,22.0,15.0,10.0,18.0,20.0,4.0,7.0,2.0,2.0,2.0,11.0,2.0,1.0,3.0,90.0,38.0,6.9,5.0,0.00101249,0,-1.4447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352593,home,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,138024,EUR,714441600,D,5,5,False,44.0,28.0,7.0,2.0,16.0,24.0,13.0,24.0,2.0,6.0,1.0,8.0,,,,90.0,68.0,6.7,22.0,0.0613872,0,,,,4.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11352593,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,False,53.0,31.0,8.0,,23.0,29.0,8.0,24.0,6.0,11.0,4.0,5.0,,,,90.0,71.0,7.1,22.0,0.0114409,3,,,,,,3.0,2.0,,,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.1921,,,,,,,,,,,,,,
11352593,home,West Ham United,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,20,188,25735,M,877102,EUR,828144000,D,27,27,False,59.0,47.0,12.0,4.0,32.0,34.0,15.0,25.0,3.0,5.0,1.0,2.0,,,,82.0,68.0,6.8,13.0,0.0337851,0,,,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,2.0,,,nayefaguard,1.0,,,,,,,,,,,,
11352593,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,43443,EUR,629683200,D,3,3,False,49.0,41.0,8.0,3.0,19.0,21.0,24.0,34.0,2.0,3.0,1.0,4.0,,,,90.0,69.0,7.0,13.0,0.163842,0,,,,6.0,2.0,1.0,1.0,,,1.0,,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,
11352593,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,799041,EUR,793843200,M,28,28,False,33.0,22.0,2.0,,11.0,17.0,11.0,16.0,4.0,6.0,4.0,4.0,,,,90.0,51.0,6.5,13.0,0.0150177,2,,,,,,7.0,,,,3.0,1.0,1.0,1.0,,4.0,1.0,,,,0.1634,,1.0,True,1.0,1.0,1.0,2.0,0.0345,,,,,,
11352593,home,West Ham United,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,786028,EUR,817862400,M,11,11,False,28.0,23.0,5.0,2.0,12.0,14.0,11.0,14.0,,2.0,,6.0,,,,45.0,30.0,6.4,5.0,0.00415881,0,,,,,,3.0,,,,,1.0,,1.0,,1.0,,,,,,kalvinphillips,,,,,,2.0,,,,,,,
11352593,home,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,905163,EUR,965174400,M,14,14,False,25.0,25.0,1.0,1.0,13.0,13.0,14.0,20.0,,11.0,,9.0,,,,90.0,59.0,7.0,14.0,0.0563258,3,,,,8.0,2.0,7.0,1.0,9.0,,,1.0,1.0,4.0,2.0,1.0,2.0,1.0,,,0.2783,Kudus,2.0,,1.0,1.0,,1.0,,6.0,1.0,,,,
11352593,home,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,7,7,False,18.0,14.0,1.0,1.0,5.0,6.0,9.0,13.0,1.0,1.0,,3.0,,,,45.0,23.0,6.5,8.0,0.00931507,0,,,,1.0,,1.0,,,,,,,,,,,,,,,prowsey16,2.0,,,,,1.0,,,,,,,
11352593,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,M,10,10,False,43.0,28.0,1.0,1.0,14.0,15.0,14.0,29.0,5.0,13.0,1.0,7.0,,,,90.0,72.0,7.8,26.0,0.112173,4,,,,1.0,,12.0,1.0,5.0,,,3.0,2.0,3.0,1.0,5.0,2.0,,,,0.7293,Paqueta,2.0,,2.0,,2.0,1.0,0.7399,2.0,,1.0,1.0,,
