match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,captain,stat_blockedScoringAttempt,stat_fouls,stat_accurateCross,stat_totalOffside,stat_lastManTackle,stat_goals,stat_bigChanceCreated,player_sofascoreId,stat_ownGoals
13472817,home,Ceará,Bruno Ferreira,Bruno Ferreira,Ventura Diniz,bruno-ferreira,B. Ferreira,G,94,197.0,350,M,1066241,EUR,763776000,G,94,94,False,21.0,8.0,19.0,6.0,0.0,3.0,3.0,5.0,18.0,9.0,1.0,2.0,3.0,4.0,1.0,1.0,90.0,34.0,7.1,17.0,0.0004932,0,-0.5414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472817,home,Ceará,Fabiano Souza,,,fabiano-silva,F. Souza,D,70,175.0,374,M,1130513,EUR,952992000,D,70,70,False,20.0,19.0,,,0.0,6.0,6.0,13.0,14.0,1.0,4.0,,,,,,90.0,48.0,7.0,14.0,0.00954128,1,,1.0,1.0,5.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,0.0078,0.0956,,,,,,,,,,,,,,,
13472817,home,Ceará,Marcos Victor,Marcos Victor,,marcos-victor,M. Victor,D,44,184.0,514,M,1174196,EUR,1009324800,D,44,44,False,18.0,11.0,6.0,1.0,0.0,4.0,5.0,7.0,13.0,6.0,,,,,,,90.0,38.0,7.3,9.0,0.0173538,1,,,1.0,2.0,6.0,,,1.0,,,10.0,2.0,1.0,1.0,0.024,,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,
13472817,home,Ceará,Willian Machado,,,willian-machado,W. Machado,D,23,185.0,452,M,925871,EUR,847843200,D,23,23,False,26.0,18.0,6.0,5.0,0.0,12.0,15.0,6.0,11.0,4.0,,,,,,,90.0,37.0,7.0,8.0,0.0802523,1,,,,1.0,8.0,1.0,,,,1.0,5.0,2.0,1.0,,0.0332,0.2648,6.0,,1.0,1.0,,True,,,,,,,,,
13472817,home,Ceará,Matheus Bahia,,,matheus-bahia,M. Bahia,D,79,181.0,700,M,1047204,EUR,934329600,D,79,79,False,14.0,12.0,1.0,1.0,0.0,7.0,7.0,5.0,7.0,1.0,1.0,,,,,,90.0,36.0,7.0,10.0,0.011001,3,,2.0,,2.0,7.0,,1.0,2.0,2.0,,4.0,1.0,1.0,1.0,0.0816,,3.0,2.0,,,,,1.0,1.0,,,,,,,
13472817,home,Ceará,Vinicius Zanocelo,,,vinicius-zanocelo,Vinicius Zanocelo,M,25,184.0,587,M,973841,EUR,980812800,M,25,25,False,16.0,13.0,2.0,1.0,0.0,4.0,4.0,9.0,12.0,2.0,,,,,,,82.0,35.0,7.1,6.0,0.0608056,1,,5.0,1.0,3.0,7.0,2.0,,1.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0153,0.0306,1.0,,,1.0,,,,,2.0,,,,,,
13472817,home,Ceará,Dieguinho,,,dieguinho,Dieguinho,M,20,175.0,466,M,1016930,EUR,815097600,M,20,20,False,17.0,13.0,2.0,2.0,0.0,7.0,7.0,6.0,10.0,3.0,3.0,,,,,,82.0,33.0,6.9,8.0,0.004162,2,,,1.0,3.0,5.0,,1.0,1.0,1.0,,3.0,,,2.0,0.0537,,2.0,,2.0,2.0,,,2.0,1.0,,,,,,,
13472817,home,Ceará,Pedro Henrique,,,pedro-henrique,P. Henrique,M,7,179.0,1742,M,219190,EUR,645580800,M,7,7,False,11.0,4.0,3.0,2.0,0.0,2.0,3.0,2.0,8.0,4.0,1.0,,,,,,54.0,25.0,7.0,12.0,0.0682319,0,,6.0,,3.0,6.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,2.0,,,1.0,1.0,,,1.0,3.0,,,,,,
13472817,home,Ceará,Vina,,,vina,Vina,M,29,177.0,1454,M,1101714,EUR,671673600,M,29,29,False,,,,,0.0,,,,,,,,,,,,4.0,2.0,3.0,,,0,,,,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,
13472817,home,Ceará,Antonio Galeano,,,antonio-galeano,Galeano,M,27,169.0,1101,M,883207,EUR,953683200,M,27,27,False,17.0,11.0,1.0,1.0,0.0,3.0,3.0,8.0,14.0,4.0,3.0,,,,,,73.0,32.0,6.8,14.0,0.00624135,0,,3.0,2.0,4.0,6.0,,1.0,2.0,1.0,,1.0,,,3.0,,,2.0,,,,,,,,,1.0,,,,,
13472817,home,Ceará,Pedro Raul,,,pedro-raul,P. Raul,F,18,191.0,7083,M,866911,EUR,847152000,F,9,9,False,15.0,9.0,2.0,,0.0,3.0,3.0,6.0,12.0,1.0,5.0,,,,,,90.0,32.0,6.6,16.0,0.0127022,0,,,14.0,21.0,14.0,,4.0,2.0,1.0,,,1.0,1.0,1.0,,,11.0,,,1.0,2.0,,,2.0,,2.0,,,,,
13472817,home,Ceará,Fernandinho,,,fernandinho,Fernandinho,M,11,174.0,370,M,871219,EUR,869270400,F,77,77,True,1.0,1.0,,,0.0,,,1.0,1.0,,2.0,,,,,,36.0,5.0,6.6,2.0,0.00042798,1,,,,,2.0,,,,,,,,,,0.0677,,2.0,1.0,,,,,,,,1.0,,,,,
13472817,home,Ceará,Paulo Baya,,,paulo-baya,P. Baya,F,7,184.0,621,M,1174206,EUR,932947200,F,17,17,True,7.0,4.0,,,0.0,1.0,2.0,3.0,5.0,1.0,,,,,,,17.0,17.0,7.0,7.0,0.00369788,0,,4.0,,1.0,3.0,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
13472817,home,Ceará,Lucas Mugni,,,lucas-mugni,L. Mugni,M,10,184.0,605,M,249881,EUR,695174400,M,10,10,True,4.0,4.0,2.0,2.0,0.0,,,4.0,4.0,,,,,,,,8.0,8.0,6.4,3.0,0.00175172,0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13472817,home,Ceará,Lourenço,,,lourenco,Lourenço,M,97,169.0,376,M,879871,EUR,873590400,M,97,97,True,10.0,8.0,2.0,2.0,0.0,2.0,3.0,6.0,7.0,1.0,,,,,,,8.0,12.0,6.5,2.0,0.00349073,0,,,,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,
13472817,home,Ceará,Richard,,,richard,Richard,G,1,186.0,342,M,883906,EUR,667785600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472817,home,Ceará,Marllon,,,marllon,Marllon,D,3,184.0,365,M,221206,EUR,703382400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472817,home,Ceará,Éder,,,eder-ferreira,Éder,D,33,184.0,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472817,home,Ceará,Nicolas,,,nicolas,Nicolas,D,30,180.0,238,M,841336,EUR,856742400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472817,home,Ceará,Richardson,,,richardson,Richardson,M,26,173.0,291,M,870758,EUR,682387200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472817,home,Ceará,Rodriguinho,Rodriguinho,,rodriguinho,Rodriguinho,M,75,170.0,859,M,1174770,EUR,1054771200,M,75,75,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472817,home,Ceará,Aylon,,,aylon,Aylon,F,11,180.0,434,M,364528,EUR,702604800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472817,home,Ceará,Lucca,Lucca,,lucca,L. Holanda,F,99,180.0,616,M,1199435,EUR,1049241600,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472817,away,Internacional,Ivan Quaresma,,,ivan-quaresma,Ivan,G,12,195.0,673,M,795029,EUR,855273600,G,12,12,False,5.0,4.0,1.0,,0.0,4.0,4.0,,1.0,1.0,,,,,1.0,,45.0,5.0,6.4,1.0,6.89e-06,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13472817,away,Internacional,Bruno Gomes,,,bruno-gomes,B. Gomes,D,15,175.0,903,M,995071,EUR,986342400,D,15,15,False,67.0,62.0,2.0,,0.0,7.0,10.0,55.0,57.0,3.0,,,,,,,90.0,79.0,7.1,8.0,0.274096,1,,3.0,2.0,3.0,2.0,1.0,,,,,3.0,2.0,1.0,,0.0191,,,1.0,,,3.0,,,,,,,,,,
13472817,away,Internacional,Gabriel Mercado,,,gabriel-mercado,G. Mercado,D,25,180.0,995,M,128376,EUR,543024000,D,25,25,False,49.0,41.0,2.0,,0.0,16.0,18.0,25.0,31.0,5.0,,,,,,,90.0,65.0,7.6,8.0,0.0575055,1,,,3.0,4.0,8.0,,,,,,9.0,,,1.0,0.0072,,7.0,,1.0,,,,1.0,1.0,,,,,,,
13472817,away,Internacional,Vitão,,,vitao,Vitão,D,44,185.0,3503,M,876625,EUR,949449600,D,4,4,False,45.0,37.0,6.0,4.0,0.0,15.0,20.0,22.0,25.0,3.0,,,,,,,90.0,61.0,7.1,8.0,0.0135971,1,,,8.0,10.0,9.0,,,,,,9.0,1.0,1.0,,0.0057,,8.0,1.0,,2.0,,,,2.0,,,,,,,
13472817,away,Internacional,Alexandro Bernabei,,,alexandro-bernabei,A. Bernabei,D,26,169.0,2144,M,989200,EUR,969753600,D,26,26,False,50.0,44.0,1.0,,0.0,9.0,9.0,35.0,41.0,4.0,4.0,,,,,,90.0,86.0,6.8,23.0,0.14966,2,,4.0,4.0,12.0,4.0,1.0,,6.0,1.0,2.0,4.0,2.0,2.0,1.0,0.0941,0.1219,,,1.0,,1.0,,,2.0,,,1.0,,,,
13472817,away,Internacional,Alan Rodríguez,Alan,Rodríguez,alan-rodriguez,Á. Rodríguez,M,14,170.0,557,M,874576,EUR,948758400,M,14,14,False,67.0,63.0,2.0,2.0,0.0,15.0,16.0,48.0,51.0,3.0,,,,,,,56.0,74.0,7.0,7.0,0.12648,0,,,4.0,10.0,2.0,2.0,1.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,
13472817,away,Internacional,Luis Otávio,Luis Otávio,,luis-otavio,L. Otávio,M,39,181.0,427,M,1835768,EUR,1176336000,M,39,39,False,49.0,44.0,2.0,1.0,0.0,10.0,11.0,34.0,38.0,3.0,,,,,,,63.0,60.0,7.0,6.0,0.0222627,0,,,1.0,4.0,7.0,1.0,,1.0,,,3.0,3.0,3.0,2.0,,,2.0,,,,,,,1.0,,,,,,,
13472817,away,Internacional,Vitinho,,,vitinho,Vitinho,M,28,181.0,1064,M,982405,EUR,922924800,M,28,28,False,47.0,45.0,,,0.0,5.0,5.0,40.0,42.0,2.0,2.0,,,,,,90.0,63.0,7.6,10.0,0.0495906,2,,4.0,2.0,5.0,,,1.0,1.0,,2.0,1.0,,,,0.2443,0.7351,,,,1.0,1.0,,,1.0,,,,1.0,,,
13472817,away,Internacional,Alan Patrick,,,alan-patrick,A. Patrick,M,10,177.0,6630,M,124997,EUR,674092800,M,10,10,False,55.0,51.0,3.0,3.0,1.0,7.0,8.0,44.0,47.0,1.0,1.0,,,,,,89.0,75.0,7.8,10.0,0.0938428,2,,4.0,2.0,6.0,6.0,1.0,1.0,3.0,2.0,,1.0,2.0,2.0,2.0,0.033,,,,,,4.0,True,2.0,1.0,2.0,,,,1.0,,
13472817,away,Internacional,Bruno Tabata,,,bruno-tabata,B. Tabata,M,17,175.0,1114,M,845433,EUR,859680000,M,17,17,False,28.0,26.0,2.0,2.0,0.0,,1.0,26.0,27.0,1.0,1.0,,,,,,45.0,45.0,6.6,11.0,0.0331399,2,,4.0,,6.0,1.0,,2.0,3.0,1.0,,1.0,,,,0.0384,,,,1.0,1.0,,,2.0,2.0,,,,,,,
13472817,away,Internacional,Rafael Borré,,,rafael-borre,R. Borré,F,19,174.0,5874,M,560116,EUR,811123200,F,19,19,False,14.0,11.0,,,0.0,1.0,1.0,10.0,13.0,2.0,1.0,,,,,,90.0,25.0,7.0,4.0,0.013427,1,,,2.0,4.0,5.0,1.0,,,,,2.0,3.0,3.0,1.0,0.0733,,1.0,1.0,,,,,,1.0,,1.0,,,,rafaelsantosborre,
13472817,away,Internacional,Anthoni,Anthoni,,anthoni,Anthoni,G,12,191.0,615,M,1106134,EUR,1011744000,G,24,24,True,8.0,6.0,3.0,1.0,0.0,6.0,6.0,,2.0,4.0,,,,3.0,,,45.0,13.0,6.7,2.0,3.411e-05,0,-0.6089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
