match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_totalCross,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_expectedGoalsOnTarget,stat_wonTackle,stat_wasFouled,stat_wonContest,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_accurateCross,stat_totalOffside
12504683,home,Parma,Zion Suzuki,,,zion-suzuki,Z. Suzuki,G,31,189,4904,M,905351,EUR,1029888000,G,31,31,False,40.0,28.0,26.0,14.0,0.0,21.0,21.0,7.0,19.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,90.0,49.0,6.9,12.0,0.0029953,0,0.3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504683,home,Parma,Woyo Coulibaly,,,woyo-coulibaly,W. Coulibaly,D,25,188,2728,M,989894,EUR,927158400,D,26,26,False,46.0,40.0,1.0,1.0,0.0,19.0,20.0,21.0,26.0,2.0,2.0,,,,,,71.0,63.0,6.4,11.0,0.00887127,1,,1.0,2.0,1.0,2.0,1.0,2.0,0.0386,1.0,,,,,,,,,,,,,,,,,,,,,
12504683,home,Parma,Enrico Del Prato,,,enrico-del-prato,E. Del Prato,D,15,183,860,M,928103,EUR,942192000,D,15,15,False,50.0,47.0,3.0,2.0,0.0,37.0,37.0,10.0,13.0,4.0,10.0,,,,,,90.0,61.0,6.8,3.0,0.0058983,0,,1.0,2.0,1.0,,,,,,True,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
12504683,home,Parma,Botond Balogh,,,botond-balogh,B. Balogh,D,5,189,1291,M,983510,EUR,1023321600,D,4,4,False,60.0,56.0,2.0,2.0,0.0,43.0,47.0,13.0,13.0,4.0,6.0,,,,,,90.0,72.0,6.7,4.0,0.00774521,0,,1.0,1.0,1.0,,,,,,,,1.0,4.0,,1.0,,,,,,,,,,,,,,,
12504683,home,Parma,Emanuele Valeri,,,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,D,14,14,False,40.0,30.0,5.0,3.0,0.0,13.0,15.0,17.0,29.0,1.0,3.0,,,,,,90.0,60.0,6.3,19.0,0.0544229,2,,,4.0,1.0,1.0,,2.0,0.0303,,,,1.0,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0093,,,,,,,,,
12504683,home,Parma,Nahuel Estévez,,,nahuel-estevez,N. Estévez,M,8,183,519,M,895868,EUR,816307200,M,8,8,False,40.0,34.0,,,0.0,16.0,17.0,18.0,24.0,1.0,7.0,,,,,,71.0,51.0,6.7,8.0,0.0126784,1,,1.0,3.0,3.0,1.0,,,0.0151,,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,,2.0,,,,,,,,
12504683,home,Parma,Simon Sohm,,,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,19,19,False,61.0,57.0,3.0,2.0,0.0,26.0,27.0,31.0,34.0,1.0,1.0,,,,,,90.0,74.0,6.6,6.0,0.0508551,0,,,4.0,4.0,,,2.0,,,,1.0,,1.0,,3.0,,,,,2.0,,1.0,2.0,,,,,,,
12504683,home,Parma,Matteo Cancellieri,,,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,M,22,22,False,20.0,15.0,,,0.0,3.0,3.0,12.0,17.0,,4.0,,,,,,82.0,35.0,7.6,9.0,0.118597,1,,,7.0,8.0,1.0,,2.0,0.3802,1.0,,4.0,,1.0,1.0,,,5.0,1.0,,2.0,0.1873,,2.0,4.0,1.0,1.0,,,,
12504683,home,Parma,Dennis Man,,,dennis-man,D. Man,M,27,182,10418,M,812145,EUR,904089600,M,98,98,False,44.0,38.0,1.0,,0.0,13.0,14.0,25.0,30.0,,6.0,,,,,,90.0,52.0,6.4,11.0,0.0446768,1,,,3.0,1.0,2.0,,2.0,0.021,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,dennisman,,,
12504683,home,Parma,Adrian Benedyczak,,,benedyczak-adrian,A. Benedyczak,M,19,190,1431,M,928295,EUR,975024000,M,7,7,False,21.0,15.0,2.0,,0.0,7.0,9.0,8.0,12.0,,1.0,,,,,,45.0,23.0,6.1,8.0,0.00642391,0,,1.0,3.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
12504683,home,Parma,Ange-Yoan Bonny,,,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,1086223,EUR,1067040000,F,13,13,False,32.0,25.0,,,0.0,6.0,6.0,19.0,26.0,1.0,1.0,,,,,,71.0,51.0,6.7,14.0,0.175548,2,,,6.0,3.0,4.0,1.0,3.0,0.2446,1.0,,2.0,,,1.0,,,1.0,1.0,,1.0,0.3542,,1.0,1.0,,,,1.0,,
12504683,home,Parma,Valentin Mihăilă,,,valentin-mihaila,V. Mihăilă,M,7,177,3261,M,925242,EUR,949449600,F,28,28,True,13.0,10.0,1.0,1.0,1.0,2.0,2.0,8.0,11.0,,,,,,,,45.0,18.0,7.2,4.0,0.0214082,1,,1.0,3.0,2.0,,1.0,1.0,0.016,1.0,,3.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,
12504683,home,Parma,Antoine Hainaut,Antoine Hainaut,,antoine-hainaut,A. Hainaut,M,18,188,140,M,1394202,EUR,1013990400,M,20,20,True,18.0,13.0,2.0,1.0,0.0,9.0,12.0,4.0,7.0,1.0,5.0,,,,,,19.0,25.0,6.5,8.0,0.00216007,0,,,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,
12504683,home,Parma,Anas Haj Mohamed,,,anas-haj-mohamed,A. H. Mohamed,F,21,174,1496,M,1155432,EUR,1111795200,F,61,61,True,17.0,14.0,1.0,,0.0,6.0,7.0,8.0,10.0,,1.0,,,,,,19.0,20.0,6.7,3.0,0.00877766,0,,2.0,,3.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
12504683,home,Parma,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,11,11,True,9.0,5.0,1.0,1.0,0.0,4.0,7.0,1.0,2.0,,,,,,,,19.0,16.0,6.3,8.0,0.00134775,0,,,3.0,2.0,,,2.0,,,,1.0,,,,,,3.0,,,,,,1.0,1.0,,,,,,
12504683,home,Parma,Gabriel Charpentier,,,gabriel-charpentier,G. Charpentier,F,99,188,193,M,979043,EUR,926899200,F,9,9,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,8.0,5.0,6.6,2.0,1.953e-05,0,,,2.0,1.0,,,,,1.0,,1.0,,,,,,2.0,,,,,,,1.0,,,,,,
12504683,home,Parma,Edoardo Corvi,,,edoardo-corvi,E. Corvi,G,40,183,241,M,990411,EUR,985305600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504683,home,Parma,Leandro Chichizola,,,leandro-chichizola,L. Chichizola,G,1,186,173,M,80532,EUR,638496000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504683,home,Parma,Gianluca Di Chiara,,,gianluca-di-chiara,G. D. Chiara,D,17,185,68,M,139094,EUR,756864000,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504683,home,Parma,Giovanni Leoni,,,giovanni-leoni,G. Leoni,D,15,196,14345,M,1473137,EUR,1166659200,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504683,home,Parma,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
