match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,stat_totalContest,player_lastName,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_fouls,stat_dispossessed,stat_totalOffside,stat_goals,stat_errorLeadToAShot
10388348,home,SC Freiburg,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,171919,EUR,739929600,G,26,26,False,True,44.0,32.0,24.0,14.0,23.0,25.0,9.0,19.0,12.0,1.0,2.0,2.0,1.0,1.0,90.0,50.0,7.4,13.0,0.0,0.0,0.00386269,1.0,0,0.4978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388348,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,,47.0,43.0,7.0,5.0,31.0,33.0,12.0,14.0,1.0,,,,,,90.0,59.0,7.2,6.0,0.1124,0.0705,0.00628815,,2,,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10388348,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,,51.0,47.0,8.0,5.0,33.0,35.0,14.0,17.0,7.0,,,,,,90.0,61.0,7.5,6.0,0.0,0.0,0.0830234,2.0,0,,1.0,,1.0,3.0,,,,,3.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10388348,home,SC Freiburg,Kenneth Schmidt,kenneth-schmidt,K. Schmidt,D,4,186,130,M,1063364,EUR,1023062400,D,35,35,False,,34.0,33.0,4.0,3.0,25.0,25.0,8.0,9.0,5.0,,,,,,70.0,46.0,7.0,4.0,0.0,0.0,0.00290255,,0,,1.0,1.0,2.0,2.0,,,,,,2.0,,,,1.0,1.0,1.0,Kenneth Schmidt,1.0,,,,,,,,,,,,
10388348,home,SC Freiburg,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8489,M,355088,EUR,864259200,M,22,22,False,,36.0,28.0,3.0,,13.0,15.0,17.0,26.0,2.0,,,,,,89.0,59.0,8.2,15.0,0.1538,0.1672,0.605168,4.0,2,,,1.0,5.0,7.0,,,,1.0,2.0,,,2.0,5.0,2.0,1.0,2.0,,3.0,,rolandsallai,2.0,2.0,2.0,1.0,1.0,4.0,,,,
10388348,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,,24.0,21.0,2.0,2.0,9.0,12.0,13.0,14.0,3.0,,,,,,90.0,40.0,7.1,8.0,0.0312,0.0,0.430151,3.0,1,,2.0,2.0,7.0,4.0,,,1.0,,1.0,,2.0,,2.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,4.0,,,
10388348,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,,22.0,16.0,2.0,2.0,9.0,13.0,7.0,10.0,5.0,,,,,,90.0,40.0,6.6,14.0,0.0661,0.0,0.0144604,,1,,2.0,3.0,10.0,5.0,2.0,,1.0,,2.0,,4.0,1.0,1.0,1.0,1.0,6.0,,1.0,,,,,,,,5.0,,,,
10388348,home,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,33,33,False,,29.0,24.0,2.0,1.0,15.0,17.0,10.0,14.0,7.0,,,,,,70.0,50.0,7.3,8.0,0.0,0.0,0.0340427,1.0,0,,,,2.0,10.0,1.0,,,,1.0,,2.0,7.0,2.0,2.0,2.0,1.0,,2.0,,,,1.0,1.0,,,,,,,
10388348,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,F,42,42,False,,12.0,5.0,1.0,,,,6.0,16.0,3.0,,,,,,70.0,33.0,6.8,17.0,0.122,0.0844,0.101326,,2,,2.0,1.0,7.0,6.0,,,,1.0,,,,2.0,4.0,2.0,1.0,3.0,,1.0,,doanritsu,,1.0,1.0,,1.0,1.0,4.0,,,
10388348,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,F,32,32,False,,28.0,24.0,6.0,5.0,14.0,15.0,11.0,17.0,7.0,,,,,,90.0,48.0,7.3,14.0,0.1507,0.0374,0.0565244,1.0,3,,,,1.0,4.0,,,1.0,1.0,,,,1.0,4.0,1.0,,5.0,,3.0,,,,1.0,2.0,,1.0,,,1.0,,
