match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyConceded,stat_wasFouled,stat_expectedGoals,player_sofascoreId,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_penaltyWon,stat_goodHighClaim,stat_punches,stat_clearanceOffLine
11396396,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,22.0,19.0,5.0,2.0,18.0,19.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,90.0,27.0,6.4,3.0,0.00321093,0,0.2791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396396,home,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,False,62.0,50.0,8.0,4.0,19.0,19.0,32.0,46.0,,2.0,,,,,,90.0,90.0,6.3,25.0,0.0869399,0,,,,3.0,1.0,3.0,4.0,9.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11396396,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,107.0,99.0,12.0,6.0,53.0,54.0,48.0,57.0,1.0,5.0,,,,,,90.0,119.0,7.0,11.0,0.200723,0,,,,4.0,2.0,1.0,,1.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11396396,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,114.0,99.0,18.0,11.0,55.0,59.0,44.0,57.0,4.0,12.0,,,,,,90.0,128.0,7.0,18.0,0.0524008,1,,,,2.0,,,2.0,3.0,6.0,,1.0,1.0,3.0,1.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,0.0959,,,,,,,,,,,,,
11396396,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,16.0,12.0,2.0,1.0,8.0,8.0,4.0,10.0,,2.0,,,,,,45.0,22.0,6.1,7.0,0.00565299,0,,,,2.0,,,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11396396,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,12.0,5.0,2.0,1.0,2.0,2.0,4.0,12.0,,2.0,,,,,,59.0,18.0,6.3,11.0,0.220802,0,,,,2.0,1.0,,2.0,2.0,2.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,doanritsu,,,,,,,,,,,,
11396396,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,51.0,47.0,4.0,3.0,19.0,19.0,28.0,32.0,,5.0,,,,,,90.0,60.0,6.9,7.0,0.0905447,2,,,,,,1.0,1.0,1.0,3.0,,,,2.0,,1.0,,,1.0,3.0,,,1.0,,,0.0258,,1.0,,,,,,,,,,,
11396396,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,63.0,61.0,2.0,2.0,29.0,31.0,32.0,32.0,1.0,5.0,,,,,,90.0,71.0,7.0,3.0,0.0450943,0,,,,,,2.0,2.0,4.0,4.0,,1.0,2.0,1.0,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,
11396396,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,59.0,52.0,4.0,3.0,18.0,19.0,37.0,55.0,,9.0,,,,,,90.0,95.0,7.7,27.0,0.265582,2,,,,15.0,3.0,,,5.0,6.0,1.0,5.0,,3.0,1.0,1.0,2.0,,3.0,4.0,,1.0,,,1.0,0.8025,,,True,2.0,1.0,1.3128,,,,,,,
11396396,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,False,21.0,11.0,1.0,1.0,1.0,2.0,10.0,20.0,,,,,,,,90.0,35.0,8.4,19.0,0.226919,3,,,,1.0,,2.0,5.0,4.0,5.0,,,,,2.0,3.0,,,,8.0,,1.0,,,,1.5918,,,,3.0,1.0,1.4555,1.0,1.0,1.0,,,,
11396396,home,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,F,34,34,False,9.0,7.0,,,1.0,2.0,6.0,7.0,,5.0,,,,,,59.0,24.0,6.9,9.0,0.686337,3,,,,,,2.0,1.0,10.0,3.0,4.0,1.0,,,1.0,2.0,1.0,,,3.0,3.0,1.0,1.0,,1.0,0.2191,,1.0,,1.0,,0.7421,1.0,1.0,,,,,
11396396,home,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,True,28.0,26.0,2.0,2.0,6.0,7.0,22.0,24.0,,3.0,,,,,,45.0,41.0,6.8,5.0,0.0980974,0,,,,3.0,2.0,,,2.0,1.0,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
11396396,home,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,15.0,14.0,3.0,2.0,5.0,5.0,9.0,14.0,,1.0,,,,,,31.0,31.0,7.5,10.0,0.00953291,2,,,,4.0,,1.0,,6.0,3.0,1.0,4.0,,,,,,,,,,,1.0,,3.0,0.3231,,,,1.0,1.0,0.254,,,,1.0,,,
11396396,home,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,True,6.0,2.0,,,,1.0,2.0,6.0,,,,,,,,31.0,10.0,6.3,5.0,0.025619,3,,,,1.0,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,0.3183,,,,2.0,,0.3957,,2.0,,,,,
11396396,home,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396396,home,SC Freiburg,Kenneth Schmidt,kenneth-schmidt,K. Schmidt,D,4,186,130,M,1063364,EUR,1023062400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,Kenneth Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396396,home,SC Freiburg,Manuel Gulde,manuel-gulde,M. Gulde,D,,184,63,M,71952,EUR,666316800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396396,home,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396396,home,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396396,away,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,42.0,33.0,10.0,1.0,32.0,34.0,1.0,8.0,2.0,12.0,4.0,1.0,5.0,,,90.0,58.0,7.7,10.0,0.00091188,0,1.1601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,
11396396,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,29.0,25.0,4.0,2.0,17.0,17.0,8.0,14.0,5.0,2.0,,,,,,90.0,53.0,6.5,10.0,0.0037472,0,,,,2.0,,,1.0,1.0,3.0,,,,2.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
11396396,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,57.0,51.0,7.0,3.0,48.0,51.0,3.0,6.0,14.0,1.0,,,,,,90.0,75.0,6.8,7.0,0.00196627,0,,,,,,2.0,2.0,2.0,3.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
11396396,away,Borussia M'gladbach,Maximilian Wöber,maximilian-wober,M. Wöber,D,39,188,659,M,794962,EUR,886550400,D,39,39,False,79.0,65.0,11.0,4.0,52.0,60.0,13.0,19.0,9.0,8.0,,,,,,90.0,92.0,6.6,14.0,0.0202163,0,,,,,,3.0,2.0,4.0,4.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396396,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,False,32.0,26.0,3.0,3.0,17.0,23.0,9.0,10.0,2.0,4.0,,,,,,80.0,56.0,7.2,16.0,0.247373,0,,,,1.0,,4.0,1.0,6.0,7.0,,,,5.0,2.0,2.0,,,5.0,3.0,,,,,1.0,,,,,,,,1.0,,,,,,
11396396,away,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,30.0,21.0,3.0,1.0,10.0,14.0,11.0,19.0,,4.0,,,,,,81.0,37.0,6.5,13.0,0.0119146,0,,,,3.0,,1.0,,2.0,2.0,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11396396,away,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,44.0,30.0,6.0,2.0,19.0,24.0,12.0,21.0,3.0,12.0,,,,,,90.0,64.0,6.7,18.0,0.101364,0,,,,1.0,1.0,1.0,,6.0,8.0,1.0,2.0,2.0,3.0,,1.0,1.0,,2.0,,3.0,,,,4.0,,,,,,,,,,,,,,
11396396,away,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,36.0,29.0,9.0,3.0,24.0,27.0,5.0,9.0,2.0,6.0,,,,,,90.0,45.0,7.8,7.0,0.034149,1,,,,,,1.0,,3.0,4.0,,1.0,1.0,3.0,1.0,3.0,1.0,,3.0,,1.0,1.0,,,,0.7884,,,True,1.0,1.0,0.9909,1.0,,,,,,
11396396,away,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,False,17.0,14.0,1.0,1.0,6.0,7.0,8.0,10.0,,5.0,,,,,,71.0,27.0,6.8,6.0,0.0719189,1,,,,,,2.0,,3.0,4.0,,2.0,,3.0,,1.0,1.0,,2.0,2.0,,,1.0,,,0.0218,,,,,,,,,2.0,,,,
11396396,away,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,F,14,14,False,19.0,18.0,1.0,1.0,9.0,9.0,9.0,10.0,,4.0,,,,,,71.0,32.0,7.5,5.0,0.0834734,5,,,,,,,,2.0,3.0,2.0,2.0,,1.0,,,2.0,,1.0,2.0,,,2.0,,,0.9589,,1.0,,2.0,1.0,1.2645,,,1.0,,,,
11396396,away,Borussia M'gladbach,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,13,13,False,8.0,8.0,,,4.0,4.0,4.0,4.0,1.0,2.0,,,,,,43.0,17.0,8.0,3.0,0.0848271,2,,,,,,,2.0,2.0,4.0,1.0,1.0,,,1.0,2.0,1.0,,,2.0,,,1.0,,1.0,0.3595,,,,1.0,1.0,0.8894,,,,1.0,,,
11396396,away,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,True,17.0,10.0,4.0,1.0,5.0,11.0,5.0,6.0,1.0,3.0,,,,,,47.0,29.0,6.4,14.0,0.00199707,1,,,,,,1.0,2.0,5.0,3.0,3.0,,1.0,1.0,2.0,,,,,4.0,,,,,,0.0363,,,,1.0,,0.1343,,,,,,,
11396396,away,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,4.0,3.0,1.0,,3.0,3.0,,1.0,1.0,1.0,,,,,,19.0,5.0,6.2,1.0,4.981e-05,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396396,away,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,True,7.0,6.0,,,3.0,3.0,3.0,4.0,2.0,3.0,,,,,,19.0,12.0,6.3,4.0,0.00142587,0,,,,,,2.0,,4.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,
11396396,away,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,1.0,,,,,1.0,,,1.0,,,,,,,10.0,8.0,6.9,3.0,,0,,Fabio Chiarodia,,,,,2.0,1.0,4.0,,,,2.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0
11396396,away,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,23,23,True,1.0,,,,,1.0,,,1.0,,,,,,,9.0,2.0,6.4,1.0,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396396,away,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
