match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_wonTackle,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,captain,stat_wonContest,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_penaltyConceded,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_goalAssist
10434036,home,Kasımpaşa,Erdem Canpolat,Erdem Canpolat,,erdem-canpolat,E. Canpolat,G,1,194.0,88,M,1066726,EUR,987120000,G,22,22,False,28.0,18.0,13.0,3.0,16.0,18.0,2.0,10.0,10.0,3.0,1.0,8.0,90.0,43.0,7.5,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434036,home,Kasımpaşa,Mickael Tirpan,,,mickael-tirpan,M. Tirpan,D,25,177.0,58,M,800340,EUR,751334400,D,24,24,False,32.0,21.0,3.0,,15.0,19.0,7.0,17.0,4.0,,,,90.0,60.0,6.5,19.0,0,4.0,1.0,2.0,1.0,7.0,5.0,1.0,1.0,6.0,4.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
10434036,home,Kasımpaşa,Sadık Çiftpınar,,,sadik-ciftpinar,S. Çiftpınar,D,5,181.0,71,M,111811,EUR,725846400,D,18,18,False,40.0,32.0,5.0,3.0,27.0,31.0,5.0,9.0,5.0,,,,90.0,52.0,6.9,9.0,0,,,,3.0,2.0,8.0,,1.0,2.0,,5.0,,1.0,,2.0,3.0,,,,,,,,,,,,,,,,
10434036,home,Kasımpaşa,Ryan Donk,,,ryan-donk,R. Donk,D,,192.0,133,,14900,EUR,512524800,D,4,4,False,32.0,30.0,3.0,3.0,26.0,28.0,4.0,4.0,6.0,,,,90.0,42.0,6.5,2.0,0,,,2.0,,5.0,3.0,,,3.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
10434036,home,Kasımpaşa,Yasin Özcan,,,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,False,34.0,27.0,7.0,4.0,18.0,23.0,9.0,12.0,5.0,,,,81.0,50.0,7.7,9.0,2,1.0,,3.0,2.0,4.0,5.0,1.0,,4.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10434036,home,Kasımpaşa,Haris Hajradinović,,,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,17.0,11.0,5.0,2.0,5.0,5.0,6.0,14.0,4.0,,,,60.0,29.0,6.7,10.0,0,2.0,,,,2.0,4.0,,,2.0,,2.0,2.0,2.0,,,,,,,1.0,True,,,,,,,,,,,
10434036,home,Kasımpaşa,Valentin Eysseric,,,valentin-eysseric,V. Eysseric,M,,181.0,141,M,139798,EUR,701481600,M,13,13,False,62.0,51.0,11.0,5.0,23.0,28.0,30.0,39.0,8.0,,,,90.0,82.0,6.4,18.0,1,5.0,2.0,2.0,1.0,9.0,5.0,2.0,4.0,2.0,,1.0,1.0,3.0,1.0,,1.0,1.0,,,2.0,,2.0,1.0,,,,,,,,,
10434036,home,Kasımpaşa,Bersant Celina,,,bersant-celina,B. Celina,M,10,181.0,399,M,281013,EUR,842227200,M,59,59,False,36.0,34.0,,,19.0,20.0,16.0,17.0,6.0,,,,74.0,46.0,6.9,5.0,2,1.0,1.0,,,4.0,2.0,,1.0,,1.0,2.0,,1.0,1.0,,2.0,,,,,,,,2.0,2.0,,,,,,,
10434036,home,Kasımpaşa,Mamadou Fall,,,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,F,7,7,False,16.0,12.0,,,5.0,7.0,7.0,11.0,4.0,,,,90.0,32.0,6.5,11.0,1,2.0,,,,2.0,4.0,,2.0,2.0,,3.0,,,,,1.0,,1.0,,3.0,,1.0,1.0,1.0,,1.0,,,,,,
10434036,home,Kasımpaşa,Stéphane Bahoken,,,stephane-bahoken,S. Bahoken,F,,185.0,234,M,153220,EUR,707011200,F,19,19,False,23.0,17.0,3.0,1.0,9.0,12.0,8.0,12.0,3.0,,,,90.0,39.0,7.0,9.0,2,1.0,,2.0,5.0,4.0,6.0,,,3.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,
10434036,home,Kasımpaşa,Mortadha Ben Ouanes,,,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,F,12,12,False,37.0,29.0,3.0,2.0,13.0,16.0,16.0,25.0,4.0,,,,90.0,56.0,6.8,14.0,2,4.0,,,1.0,5.0,8.0,,2.0,1.0,,3.0,4.0,4.0,1.0,,3.0,2.0,,,,,,,,,,1.0,1.0,,,,
