match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_wonTackle,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_goalAssist,stat_blockedScoringAttempt,stat_hitWoodwork,stat_clearanceOffLine,stat_punches
11396271,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,41.0,30.0,16.0,5.0,29.0,33.0,1.0,8.0,14.0,4.0,5.0,90.0,53.0,6.9,11.0,0.00861528,0,0.8016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396271,home,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,False,39.0,31.0,1.0,,8.0,9.0,24.0,32.0,3.0,,,90.0,62.0,6.7,13.0,0.0496466,1,,,,2.0,1.0,1.0,3.0,5.0,6.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0052,,,,,,,,,,,,,,,,,
11396271,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,27.0,22.0,6.0,3.0,13.0,14.0,9.0,13.0,2.0,,,90.0,38.0,6.9,5.0,0.00460683,0,,,,,,,,,2.0,,,,,6.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,
11396271,home,SC Freiburg,Manuel Gulde,manuel-gulde,M. Gulde,D,,184,63,M,71952,EUR,666316800,D,5,5,False,45.0,42.0,3.0,1.0,33.0,34.0,9.0,11.0,5.0,,,90.0,62.0,7.0,6.0,0.00809397,0,,,,,,4.0,1.0,5.0,4.0,,,,,5.0,1.0,2.0,3.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
11396271,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,25.0,20.0,2.0,,8.0,11.0,12.0,17.0,6.0,,,90.0,49.0,7.1,13.0,0.0258552,2,,,,3.0,,1.0,,5.0,4.0,1.0,3.0,1.0,,3.0,,,3.0,,1.0,0.3223,1.0,,3.0,,True,1.0,2.0,1.0,1.0,1.0719,,,,,,,
11396271,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,22.0,18.0,2.0,2.0,3.0,5.0,15.0,18.0,2.0,,,77.0,38.0,6.7,9.0,0.0567713,0,,,,1.0,,1.0,2.0,9.0,7.0,3.0,5.0,3.0,,2.0,,,1.0,1.0,2.0,,,1.0,1.0,3.0,,,,,,,doanritsu,,,,,,
11396271,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,31.0,27.0,2.0,2.0,11.0,13.0,16.0,18.0,2.0,,,85.0,49.0,7.5,7.0,0.0741393,4,,,,,,3.0,,5.0,4.0,1.0,1.0,1.0,4.0,1.0,,2.0,3.0,,,0.1259,1.0,1.0,,2.0,,,,,,,,1.0,,,,,
11396271,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,52.0,46.0,1.0,1.0,26.0,30.0,20.0,22.0,9.0,,,90.0,68.0,7.2,7.0,0.0131041,0,,,,,,2.0,2.0,3.0,7.0,,2.0,1.0,,2.0,1.0,1.0,2.0,2.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,
11396271,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,30.0,24.0,4.0,1.0,10.0,11.0,16.0,25.0,6.0,,,64.0,44.0,6.9,12.0,0.5576,3,,,,6.0,2.0,1.0,,7.0,1.0,1.0,2.0,1.0,2.0,,,1.0,,,4.0,0.1796,,,1.0,2.0,,,,,,,,1.0,,1.0,,,
11396271,home,SC Freiburg,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8489,M,355088,EUR,864259200,F,22,22,False,17.0,14.0,2.0,2.0,6.0,7.0,8.0,11.0,3.0,,,77.0,28.0,7.0,4.0,0.0480569,5,,,,1.0,,3.0,3.0,5.0,5.0,1.0,,,1.0,,,,1.0,1.0,1.0,0.8182,,,,2.0,,1.0,2.0,,1.0,0.8009,rolandsallai,,,2.0,1.0,,
11396271,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,False,22.0,18.0,3.0,1.0,6.0,6.0,12.0,16.0,4.0,,,90.0,45.0,7.9,10.0,0.0106024,1,,,,,,3.0,3.0,9.0,6.0,2.0,3.0,3.0,,3.0,1.0,1.0,,,1.0,0.0456,,3.0,3.0,,,,1.0,1.0,1.0,0.559,,,,,,1.0,
11396271,home,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,M,34,34,True,7.0,7.0,,,1.0,1.0,7.0,7.0,2.0,,,26.0,14.0,6.7,1.0,0.0769506,0,,,,1.0,1.0,,,2.0,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,
11396271,home,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,True,2.0,1.0,,,,,1.0,2.0,,,,13.0,5.0,7.0,1.0,0.0385752,1,,,,,,4.0,,4.0,,,,,,,,,,,,0.0196,,,,1.0,,,1.0,,,0.0199,,,1.0,,,,
11396271,home,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,8.0,4.0,1.0,,1.0,2.0,3.0,8.0,,,,13.0,12.0,6.3,7.0,0.00051711,0,,,,2.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11396271,home,SC Freiburg,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,492,M,171927,EUR,762480000,F,26,26,True,2.0,1.0,,,,,1.0,2.0,,,,9.0,3.0,6.4,1.0,8.688e-05,0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396271,home,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396271,home,SC Freiburg,Attila Szalai,attila-szalai,A. Szalai,D,41,192,2460,M,823092,EUR,885254400,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396271,home,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396271,home,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396271,home,SC Freiburg,Florent Muslija,florent-muslija,F. Muslija,M,24,172,810,M,882019,EUR,899683200,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396271,away,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,8959,EUR,512265600,G,1,1,False,29.0,27.0,5.0,3.0,24.0,24.0,3.0,5.0,6.0,3.0,4.0,90.0,40.0,6.9,2.0,0.0011288,0,0.4517,,,,,,,,,,,,,3.0,,,,,,,,,,,True,,,,,,MNeuer,,,,,,2.0
11396271,away,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,D,6,6,False,33.0,30.0,1.0,1.0,15.0,16.0,17.0,24.0,1.0,,,64.0,51.0,6.6,11.0,0.134433,0,,,,7.0,2.0,,,2.0,2.0,,1.0,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,Jok_32,,,,,,
11396271,away,FC Bayern München,Eric Dier,eric-dier,E. Dier,D,3,191,4303,M,146101,EUR,758592000,D,15,15,False,86.0,79.0,5.0,2.0,36.0,39.0,44.0,50.0,6.0,,,90.0,99.0,7.2,9.0,0.126074,2,,,,3.0,1.0,1.0,4.0,2.0,4.0,,,,,5.0,1.0,,,,1.0,0.109,,,,1.0,,,1.0,,,0.1182,ericdier,,,1.0,,,
11396271,away,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,False,93.0,88.0,5.0,3.0,45.0,46.0,43.0,47.0,5.0,,,90.0,103.0,7.3,5.0,0.0323601,0,,,,,,1.0,4.0,3.0,5.0,2.0,,,,5.0,1.0,2.0,1.0,,,,1.0,,,1.0,,,,,,,kiminjae3,,1.0,,,,
11396271,away,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,D,22,22,False,42.0,39.0,1.0,1.0,11.0,11.0,30.0,36.0,3.0,,,64.0,56.0,7.1,7.0,0.585102,1,,,,5.0,2.0,3.0,,5.0,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,0.0609,,1.0,,2.0,,,,,,,raphaelguerreiro14,,,,,,
11396271,away,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,1142251,EUR,1083542400,M,45,45,False,74.0,65.0,3.0,1.0,18.0,21.0,50.0,57.0,4.0,,,90.0,86.0,7.5,11.0,0.181683,1,,,,4.0,3.0,3.0,3.0,6.0,4.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,0.0621,,,1.0,3.0,,,,,,,alekspavlovic_,,,,,,
11396271,away,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,184661,EUR,792028800,M,8,8,False,67.0,63.0,2.0,2.0,28.0,29.0,35.0,38.0,4.0,,,90.0,82.0,7.5,4.0,0.115508,1,,,,,,2.0,2.0,5.0,4.0,1.0,,,,6.0,1.0,,1.0,1.0,2.0,0.0409,,,,2.0,,,1.0,,,0.0182,leon_goretzka,1.0,,,,,
11396271,away,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,1048888,EUR,1114560000,M,39,39,False,34.0,24.0,,,6.0,7.0,18.0,27.0,3.0,,,90.0,59.0,7.4,23.0,0.192598,2,,,,,,1.0,4.0,7.0,11.0,1.0,3.0,2.0,,,,,3.0,2.0,,0.1112,,4.0,7.0,2.0,,,2.0,1.0,,0.7335,m.tel14,,,,,,
11396271,away,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,35166,EUR,621648000,M,25,25,False,34.0,31.0,,,7.0,8.0,24.0,28.0,3.0,,,76.0,45.0,7.1,6.0,0.382641,1,,,,2.0,,2.0,3.0,5.0,5.0,1.0,2.0,1.0,,,,,1.0,,1.0,0.0226,,,,1.0,,,,,,,esmuellert,1.0,,1.0,,,
11396271,away,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,1010231,EUR,1046217600,M,42,42,False,40.0,35.0,1.0,1.0,8.0,8.0,27.0,32.0,3.0,,,83.0,66.0,7.8,12.0,0.0956905,6,,,,,,,,7.0,8.0,3.0,5.0,4.0,,,,2.0,1.0,3.0,1.0,0.9559,,2.0,3.0,1.0,,2.0,3.0,1.0,,1.9317,Bambi,1.0,,3.0,,,
11396271,away,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299741,M,108579,EUR,743817600,F,9,9,False,29.0,21.0,2.0,1.0,5.0,6.0,16.0,24.0,2.0,,,90.0,45.0,6.5,15.0,0.0208952,6,,,,1.0,,,1.0,4.0,3.0,,2.0,1.0,5.0,,,,1.0,,1.0,0.4433,1.0,3.0,2.0,,,1.0,1.0,,,,HurriKane,,,,,,
11396271,away,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,843665,EUR,973123200,D,19,19,True,11.0,9.0,,,5.0,5.0,4.0,7.0,2.0,,,26.0,25.0,7.2,4.0,0.0865273,0,,,,1.0,,,,1.0,8.0,1.0,5.0,5.0,,2.0,,2.0,1.0,2.0,,,,,1.0,1.0,,,,,,,ADavies19,,,,,,
11396271,away,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,M,27,27,True,18.0,17.0,,,5.0,5.0,12.0,13.0,3.0,,,26.0,29.0,6.9,3.0,0.0214994,0,,,,,,,1.0,,5.0,,1.0,1.0,,2.0,,,3.0,,,,1.0,,2.0,,,,,,,,KonradLaimer,,,,,,
11396271,away,FC Bayern München,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,21626,EUR,606614400,F,13,13,True,5.0,3.0,,,2.0,3.0,1.0,2.0,1.0,,,14.0,7.0,6.5,3.0,0.00014522,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,Choupo,,,,,,
11396271,away,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,798583,EUR,909446400,D,2,2,True,10.0,6.0,1.0,,3.0,3.0,3.0,8.0,,,,11.0,13.0,6.3,5.0,0.00222948,0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,Upamecano,,,,,,
11396271,away,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396271,away,FC Bayern München,Lovro Zvonarek,lovro-zvonarek,L. Zvonarek,M,14,180,2057,M,1120914,EUR,1115510400,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396271,away,FC Bayern München,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5438,M,1084730,EUR,999993600,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bryanzaragoza,,,,,,
