match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_duelLost,player_sofascoreId,captain,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_challengeLost,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_totalOffside
10382157,home,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,37.0,26.0,18.0,7.0,22.0,22.0,4.0,15.0,1.0,9.0,2.0,5.0,90.0,49.0,7.0,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382157,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,32.0,26.0,6.0,3.0,19.0,21.0,7.0,12.0,1.0,6.0,,,90.0,51.0,6.8,7.0,2,,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10382157,home,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,False,50.0,42.0,9.0,4.0,33.0,36.0,9.0,14.0,6.0,9.0,,,90.0,63.0,6.6,9.0,0,Jamal Amofa,,,,1.0,1.0,,,,,,1.0,,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,
10382157,home,Go Ahead Eagles,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19136,M,933641,EUR,959904000,D,6,6,False,67.0,55.0,8.0,5.0,44.0,48.0,11.0,19.0,9.0,7.0,,,90.0,87.0,7.5,12.0,0,,,,3.0,6.0,,,,,,,3.0,1.0,3.0,1.0,,4.0,4.0,jayidzes,,,,,,,,,,,,,,,
10382157,home,Go Ahead Eagles,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,33.0,22.0,7.0,3.0,10.0,11.0,12.0,26.0,6.0,5.0,,,90.0,72.0,6.8,22.0,1,,,4.0,1.0,4.0,2.0,,,,1.0,,,4.0,2.0,,1.0,,3.0,,True,1.0,2.0,1.0,,,,,,,,,,,
10382157,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,34.0,28.0,2.0,1.0,12.0,14.0,17.0,22.0,3.0,4.0,,,71.0,46.0,7.2,9.0,0,,,2.0,1.0,3.0,,,,,,,2.0,1.0,2.0,2.0,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,
10382157,home,Go Ahead Eagles,Philippe Rommens,philippe-rommens,P. Rommens,M,88,175,233,M,606190,EUR,872035200,M,10,10,False,59.0,45.0,9.0,2.0,15.0,16.0,32.0,47.0,2.0,7.0,,,90.0,81.0,8.9,17.0,3,,,4.0,1.0,4.0,2.0,1.0,,1.0,,,1.0,3.0,2.0,1.0,,3.0,4.0,,,,,1.0,2.0,,2.0,2.0,,,,,,,
10382157,home,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,31.0,21.0,4.0,2.0,7.0,9.0,14.0,23.0,3.0,3.0,,,90.0,48.0,6.7,16.0,0,,,1.0,2.0,4.0,1.0,1.0,,,,,3.0,,1.0,,,1.0,4.0,,,3.0,1.0,1.0,,,,,,,,,,,
10382157,home,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,11.0,8.0,,,4.0,4.0,4.0,7.0,1.0,2.0,,,70.0,28.0,5.9,10.0,1,,,,,3.0,3.0,1.0,,,1.0,,,,,,2.0,6.0,14.0,,,2.0,3.0,,,,,,4.0,,,,,,
10382157,home,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,M,23,23,False,19.0,15.0,1.0,,7.0,10.0,8.0,10.0,2.0,3.0,,,89.0,43.0,7.0,13.0,2,,,1.0,,9.0,4.0,2.0,,1.0,,,,1.0,4.0,2.0,3.0,2.0,6.0,,,1.0,5.0,,,,1.0,,,1.0,,,,,
