match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_clearanceOffLine,player_firstName,player_lastName,stat_goodHighClaim,player_sofascoreId
12499739,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,41.0,20.0,31.0,10.0,0.0,10.0,13.0,10.0,28.0,1.0,1.0,4.0,12.0,2.0,4.0,2.0,3.0,3.0,90.0,53.0,7.8,22.0,0.00715556,0,0.4702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499739,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,False,27.0,21.0,4.0,1.0,0.0,13.0,18.0,8.0,11.0,1.0,5.0,2.0,3.0,,,,,,65.0,40.0,7.1,8.0,0.00817399,0,,2.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499739,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,31.0,24.0,5.0,2.0,0.0,14.0,14.0,10.0,17.0,4.0,8.0,6.0,4.0,,,,,,90.0,49.0,7.2,11.0,0.109373,1,,,,,,,3.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,0.1096,,,,,,,,,,,,,,,,,
12499739,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,25.0,18.0,6.0,3.0,0.0,14.0,15.0,4.0,10.0,,3.0,3.0,3.0,,,,,,74.0,34.0,6.7,8.0,0.0089893,0,,,1.0,,,1.0,2.0,1.0,1.0,5.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
12499739,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,27.0,19.0,1.0,,0.0,6.0,11.0,14.0,23.0,,11.0,1.0,8.0,,,,,,88.0,66.0,8.3,19.0,0.112472,1,,7.0,2.0,2.0,,,9.0,6.0,1.0,3.0,,2.0,,,0.3639,1.0,1.0,1.0,1.0,1.0,2.0,0.3699,1.0,,,,,,,,,
12499739,home,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,34.0,25.0,5.0,1.0,0.0,8.0,10.0,17.0,24.0,3.0,5.0,2.0,3.0,,,,,,90.0,40.0,6.7,10.0,0.0454531,0,,,1.0,1.0,,,1.0,,2.0,3.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
12499739,home,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,18,18,False,39.0,30.0,5.0,3.0,0.0,7.0,8.0,25.0,36.0,,6.0,,4.0,,,,,,90.0,64.0,8.0,17.0,0.487595,2,,5.0,4.0,2.0,1.0,2.0,3.0,2.0,,6.0,,2.0,1.0,1.0,0.254,2.0,2.0,1.0,1.0,,,0.3084,4.0,True,1.0,1.0,1.0,1.0,,,,
12499739,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,36.0,27.0,5.0,1.0,0.0,8.0,12.0,19.0,24.0,1.0,5.0,1.0,4.0,,,,,,90.0,52.0,6.9,11.0,0.0443443,1,,,,,,,4.0,3.0,1.0,4.0,1.0,1.0,,1.0,0.0453,2.0,,1.0,,,,,1.0,,,,,,,,,
12499739,home,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,F,8,8,False,29.0,21.0,4.0,2.0,1.0,4.0,6.0,18.0,30.0,,4.0,,3.0,,,,,,90.0,57.0,7.4,21.0,0.281544,2,,7.0,3.0,1.0,,1.0,1.0,1.0,5.0,15.0,1.0,4.0,2.0,4.0,0.1497,3.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,
12499739,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,25.0,21.0,,,0.0,6.0,6.0,15.0,19.0,1.0,5.0,2.0,3.0,,,,,,90.0,36.0,7.0,6.0,0.09014,0,,,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
