match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_dispossessed,stat_bigChanceCreated,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_totalContest,stat_wonContest,captain,stat_goals,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAGoal
12499526,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,27.0,26.0,4.0,3.0,0.0,25.0,25.0,1.0,2.0,1.0,4.0,1.0,90.0,31.0,6.9,1.0,0.00025336,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499526,home,VfB Stuttgart,Pascal Stenzel,,,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,False,44.0,40.0,3.0,2.0,0.0,24.0,24.0,17.0,28.0,1.0,4.0,,75.0,63.0,7.2,12.0,0.245648,2,8.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0641,0.1082,2.0,,,,,,,,,,,,,,,,,,,,
12499526,home,VfB Stuttgart,Finn Jeltsch,Finn Jeltsch,,jeltsch-finn,F. Jeltsch,D,29,188,1205,M,1418649,EUR,1153094400,D,29,29,False,31.0,28.0,3.0,,0.0,24.0,24.0,4.0,7.0,,2.0,,33.0,35.0,6.7,3.0,0.00158809,0,,,,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
12499526,home,VfB Stuttgart,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,89.0,85.0,3.0,3.0,0.0,46.0,49.0,39.0,40.0,2.0,3.0,,90.0,104.0,8.2,6.0,0.0258961,1,,,1.0,8.0,,1.0,,3.0,2.0,1.0,,0.0931,,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
12499526,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,101.0,93.0,1.0,,0.0,28.0,29.0,66.0,77.0,,4.0,,90.0,115.0,7.8,12.0,0.287531,1,5.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,,0.0401,,1.0,,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
12499526,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,64.0,59.0,1.0,1.0,0.0,24.0,26.0,35.0,38.0,1.0,3.0,,90.0,78.0,8.1,6.0,0.0473664,1,,,6.0,8.0,,,1.0,1.0,1.0,,3.0,0.6969,0.7652,1.0,6.0,5.0,1.0,,,1.0,2.0,,,True,1.0,1.0,,,,,,,,
12499526,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,19.0,18.0,,,0.0,12.0,12.0,6.0,7.0,,1.0,,16.0,21.0,6.7,1.0,0.00653363,0,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12499526,home,VfB Stuttgart,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,M,26,26,False,60.0,52.0,3.0,2.0,0.0,20.0,21.0,33.0,42.0,,2.0,,90.0,84.0,8.2,16.0,0.437704,5,3.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5531,0.1175,3.0,1.0,,,1.0,1.0,3.0,,2.0,1.0,,,,denizundav,1.0,2.0,,,,,
12499526,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,M,18,18,False,23.0,18.0,,,0.0,3.0,5.0,15.0,20.0,,1.0,,75.0,28.0,6.7,8.0,0.043542,2,2.0,,1.0,,,1.0,1.0,,,,,0.4178,0.3325,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,
12499526,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,49.0,46.0,1.0,,1.0,9.0,10.0,39.0,44.0,,1.0,,90.0,66.0,8.4,7.0,0.708,2,5.0,2.0,2.0,4.0,,,1.0,2.0,2.0,,1.0,0.1602,0.2701,4.0,,,,2.0,,,,3.0,2.0,,,,,,1.0,,,,,
12499526,home,VfB Stuttgart,Nick Woltemade,,,nick-woltemade,N. Woltemade,F,27,198,55679,M,980623,EUR,1013644800,F,11,11,False,21.0,15.0,,,0.0,4.0,5.0,11.0,16.0,1.0,3.0,,90.0,36.0,7.4,9.0,0.239174,5,,,3.0,3.0,,1.0,3.0,,,1.0,1.0,0.6823,1.2275,4.0,2.0,,2.0,1.0,,,,1.0,1.0,,1.0,,,2.0,1.0,,,,,
12499526,home,VfB Stuttgart,Yannik Keitel,,,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,5,5,True,11.0,9.0,1.0,,0.0,6.0,6.0,3.0,5.0,,,,18.0,13.0,6.6,2.0,0.00079271,1,,,,,,1.0,,,,,,0.138,,,,,,,,,,,,,,,,,,,,,,
12499526,home,VfB Stuttgart,Luca Jaquez,,,luca-jaquez,L. Jaquez,D,14,187,419,M,1127823,EUR,1054512000,D,14,14,True,52.0,49.0,,,0.0,26.0,27.0,23.0,25.0,,4.0,,57.0,55.0,6.9,4.0,0.0159983,1,,,,2.0,,,,,,1.0,,0.214,,,2.0,,,,,,,,,,,,,,1.0,,,,,
12499526,home,VfB Stuttgart,Enzo Millot,,,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,True,53.0,48.0,2.0,1.0,1.0,9.0,10.0,40.0,45.0,,1.0,,56.0,64.0,8.6,7.0,0.223207,3,2.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,,2.0,0.3049,0.9206,3.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,
12499526,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,True,13.0,13.0,,,0.0,7.0,7.0,6.0,6.0,,2.0,,15.0,15.0,6.8,,0.0101565,1,,,,,,1.0,,,,,,0.0834,,,,,,,,,,,,,,,,,,,,,,
12499526,home,VfB Stuttgart,Ermedin Demirović,,,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,1.0,,15.0,8.0,6.8,,0.0411574,4,,,1.0,,,2.0,1.0,,,,,0.9188,0.8772,,,,,,,,1.0,,,,1.0,,e.demirovic29,2.0,1.0,1.0,,,,
12499526,home,VfB Stuttgart,Fabian Bredlow,,,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499526,home,VfB Stuttgart,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499526,home,VfB Stuttgart,Fabian Rieder,,,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499526,home,VfB Stuttgart,Jacob Bruun Larsen,,,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499526,away,FC Augsburg,Finn Dahmen,,,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,36.0,17.0,25.0,6.0,0.0,12.0,12.0,5.0,24.0,1.0,11.0,1.0,90.0,50.0,7.4,21.0,0.00076615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,0.6189,
12499526,away,FC Augsburg,Chrislain Matsima,,,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,34.0,33.0,1.0,1.0,0.0,24.0,24.0,9.0,10.0,7.0,3.0,,90.0,46.0,6.5,1.0,0.00403173,0,,,1.0,3.0,,,,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
12499526,away,FC Augsburg,Jeffrey Gouweleeuw,,,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,30.0,27.0,3.0,1.0,0.0,21.0,22.0,6.0,8.0,11.0,2.0,,90.0,48.0,6.7,4.0,0.00431568,0,,,1.0,2.0,,,,1.0,1.0,,,,,,1.0,2.0,,,2.0,,1.0,,,True,,,,,,,,,,
12499526,away,FC Augsburg,Cedric Zesiger,,,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,16,16,False,20.0,16.0,4.0,,0.0,15.0,17.0,1.0,3.0,11.0,3.0,,90.0,36.0,6.4,4.0,0.00030894,1,,,3.0,1.0,1.0,1.0,,1.0,1.0,,,0.1804,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,
12499526,away,FC Augsburg,Robert Gumny,,,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,M,2,2,False,13.0,10.0,,,0.0,6.0,7.0,4.0,7.0,1.0,,,58.0,24.0,6.6,6.0,0.00153127,2,1.0,,3.0,3.0,2.0,2.0,,1.0,1.0,,,0.1825,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
12499526,away,FC Augsburg,Frank Onyeka,,,frank-onyeka,F. Onyeka,M,16,183,4634,M,885864,EUR,883612800,M,19,19,False,17.0,15.0,2.0,1.0,0.0,7.0,7.0,8.0,10.0,2.0,1.0,,82.0,28.0,6.3,3.0,0.00542665,0,,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,
12499526,away,FC Augsburg,Kristijan Jakić,,,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,30.0,26.0,5.0,3.0,0.0,14.0,14.0,12.0,16.0,3.0,2.0,,90.0,45.0,6.6,6.0,0.0147958,1,,,3.0,3.0,1.0,,,1.0,1.0,2.0,1.0,0.0341,,,,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,
12499526,away,FC Augsburg,Dimitrios Giannoulis,,,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,29.0,21.0,4.0,1.0,0.0,9.0,12.0,14.0,20.0,3.0,3.0,,90.0,56.0,6.1,17.0,0.183914,1,3.0,2.0,5.0,4.0,,,,,,1.0,,0.0103,,2.0,,,,,,1.0,,8.0,3.0,,,,,,1.0,,,,,
12499526,away,FC Augsburg,Mert Kömür,,,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,F,36,36,False,11.0,8.0,1.0,1.0,0.0,2.0,2.0,8.0,13.0,2.0,1.0,,58.0,24.0,6.9,8.0,0.225792,0,4.0,2.0,8.0,3.0,,,,,,2.0,2.0,,,2.0,,,1.0,,,2.0,5.0,1.0,1.0,,,,,,,,,,,
12499526,away,FC Augsburg,Alexis Claude-Maurice,,,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,F,20,20,False,15.0,14.0,1.0,1.0,0.0,9.0,9.0,5.0,7.0,,1.0,,75.0,30.0,6.9,8.0,0.0159293,1,1.0,,6.0,5.0,,1.0,,2.0,2.0,3.0,,0.066,,1.0,,,1.0,,,3.0,4.0,1.0,,,,,,,,,,,,
12499526,away,FC Augsburg,Samuel Essende,,,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,False,,,,,0.0,,,,,,,,12.0,2.0,3.0,1.0,,0,,,5.0,,,,,,,,2.0,,,,,,1.0,,,,2.0,,,,,,essende.s,,,,,,,
12499526,away,FC Augsburg,Henri Koudossou,,,koudossou-henri,H. Koudossou,D,8,180,78,M,1083891,EUR,933638400,D,44,44,True,8.0,5.0,,,0.0,3.0,3.0,2.0,5.0,1.0,,,32.0,13.0,6.1,4.0,0.000848,0,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
12499526,away,FC Augsburg,Arne Maier,,,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,12.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,7.0,2.0,1.0,,32.0,15.0,6.6,2.0,0.0100647,0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12499526,away,FC Augsburg,Phillip Tietz,,,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,True,8.0,4.0,,,0.0,2.0,2.0,2.0,6.0,,1.0,,15.0,11.0,4.9,6.0,0.00211916,0,,,2.0,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0
12499526,away,FC Augsburg,Elvis Rexhbeçaj,,,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,8.0,4.0,6.3,2.0,0.00200004,1,,,1.0,,,1.0,,,,,,0.0118,,,,,,,,,,1.0,,,,,,,,,,,,
12499526,away,FC Augsburg,Nediljko Labrović,,,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499526,away,FC Augsburg,Keven Schlotterbeck,,,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499526,away,FC Augsburg,Felix Meiser,,,meiser-felix,F. Meiser,D,41,189,22,M,1995786,EUR,1168905600,D,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499526,away,FC Augsburg,Juan Cabrera,Juan Cabrera,,juan-cabrera,J. Cabrera,M,22,188,75,M,1147373,EUR,1046304000,M,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499526,away,FC Augsburg,Steve Mounié,,,steve-mounie,S. Mounié,F,9,190,6022,M,345035,EUR,780796800,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
