match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_wonTackle,stat_outfielderBlock,stat_accurateCross,stat_wonContest,stat_goals,stat_totalOffside,captain,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_hitWoodwork
12499657,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,36.0,28.0,16.0,9.0,0.0,22.0,26.0,6.0,10.0,8.0,2.0,2.0,1.0,1.0,90.0,43.0,7.1,9.0,0.00295354,0,-0.3523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499657,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,False,50.0,41.0,2.0,2.0,0.0,25.0,30.0,16.0,25.0,4.0,,,,,90.0,82.0,7.1,21.0,0.036939,2,,5.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,0.1044,0.0542,1.0,,,,,,,,,,,,,,,,,
12499657,home,VfB Stuttgart,Ameen Al-Dakhil,Ameen,Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,567,M,1979970,EUR,1015372800,D,2,2,False,53.0,50.0,2.0,1.0,0.0,34.0,35.0,16.0,18.0,1.0,,,,,63.0,65.0,6.8,4.0,0.0107261,0,,,,4.0,2.0,,,,3.0,3.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,
12499657,home,VfB Stuttgart,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,72.0,60.0,6.0,3.0,0.0,48.0,51.0,12.0,21.0,10.0,,,,,90.0,89.0,7.3,13.0,0.00885544,0,,,3.0,3.0,9.0,1.0,,,5.0,1.0,4.0,,2.0,1.0,,,,1.0,3.0,1.0,,,,,,,,,,,,,,
12499657,home,VfB Stuttgart,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,3,3,False,54.0,44.0,4.0,2.0,0.0,27.0,31.0,17.0,25.0,2.0,,,,,90.0,71.0,6.9,14.0,0.0116851,0,,2.0,1.0,2.0,4.0,,,,3.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
12499657,home,VfB Stuttgart,Jacob Bruun Larsen,,,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,M,25,25,False,14.0,11.0,2.0,2.0,0.0,4.0,5.0,8.0,12.0,2.0,,,,,63.0,36.0,7.3,12.0,0.178279,1,,3.0,,2.0,3.0,3.0,,1.0,,,,5.0,2.0,,0.1744,0.5085,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
12499657,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,93.0,78.0,3.0,2.0,0.0,29.0,35.0,49.0,58.0,8.0,,,,,90.0,111.0,7.1,19.0,0.135932,0,,,1.0,5.0,2.0,1.0,,,2.0,4.0,1.0,3.0,,,,,1.0,1.0,,1.0,,,,,True,3.0,,,,,,,,
12499657,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,103.0,87.0,9.0,4.0,0.0,35.0,38.0,53.0,67.0,5.0,,,,,90.0,119.0,7.2,20.0,0.204736,1,,2.0,3.0,6.0,10.0,4.0,,,1.0,,,,4.0,1.0,0.0755,,2.0,1.0,,,1.0,3.0,,,,1.0,2.0,1.0,1.0,1.0,,,,
12499657,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,45.0,38.0,1.0,1.0,0.0,11.0,11.0,27.0,37.0,3.0,,,,,83.0,64.0,7.8,13.0,0.539891,2,,3.0,1.0,1.0,5.0,5.0,2.0,,,2.0,,2.0,,,0.0806,,2.0,,,,,4.0,,,,,,1.0,,,,,,
12499657,home,VfB Stuttgart,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,F,26,26,False,25.0,17.0,,,1.0,5.0,6.0,13.0,20.0,4.0,,,,,75.0,41.0,6.7,14.0,0.131594,3,,1.0,,8.0,4.0,2.0,1.0,2.0,,,1.0,2.0,2.0,3.0,1.1455,0.5967,2.0,1.0,1.0,,1.0,1.0,,,,1.0,2.0,1.0,,,denizundav,2.0,,
