match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_goodHighClaim,stat_punches,stat_totalOffside
11396438,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,True,25.0,19.0,6.0,19.0,22.0,3.0,8.0,1.0,1.0,90.0,32.0,6.9,6.0,0.0,0.0,4.947e-05,0,0.2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396438,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,,79.0,70.0,10.0,51.0,54.0,25.0,6.0,,,90.0,95.0,7.3,11.0,0.0185,0.0,0.0692355,1,,2.0,19.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,
11396438,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,,93.0,86.0,7.0,65.0,67.0,26.0,8.0,,,90.0,101.0,7.3,7.0,0.0,0.0,0.0136258,0,,2.0,21.0,1.0,3.0,1.0,,,,4.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
11396438,home,Eintracht Frankfurt,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25693,M,979480,EUR,1003190400,D,3,3,False,,70.0,56.0,5.0,39.0,44.0,27.0,5.0,,,90.0,88.0,7.3,15.0,0.0881,0.0,0.0439636,1,,2.0,18.0,3.0,4.0,9.0,,,1.0,5.0,,4.0,1.0,,4.0,,,1.0,pachowilliam,1.0,1.0,1.0,1.0,,,,,,,,
11396438,home,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,M,24,24,False,,30.0,21.0,4.0,14.0,18.0,14.0,3.0,,,65.0,52.0,6.4,17.0,0.0,0.0,0.00798025,0,,,7.0,1.0,5.0,3.0,2.0,,,2.0,,2.0,2.0,,1.0,,,1.0,,2.0,,3.0,,1.0,,,,,,,
11396438,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,,51.0,44.0,3.0,24.0,26.0,26.0,10.0,,,90.0,67.0,6.8,13.0,0.029,0.0,0.117829,1,,2.0,20.0,,5.0,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,2.0,,1.0,,2.0,,,Hugo Larsson,,,,,,
11396438,home,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,,63.0,56.0,4.0,32.0,34.0,29.0,7.0,,,90.0,82.0,7.0,12.0,0.1949,0.1673,0.0325044,2,,1.0,24.0,1.0,6.0,3.0,2.0,,,5.0,2.0,,,,3.0,,,1.0,ellyes_skhiri,,,1.0,,2.0,,,2.0,,,,
11396438,home,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,M,29,29,False,,37.0,28.0,4.0,18.0,19.0,19.0,11.0,,,80.0,66.0,7.1,16.0,0.0,0.0,0.0324943,0,,3.0,10.0,2.0,8.0,8.0,7.0,4.0,,,2.0,1.0,1.0,,3.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,
11396438,home,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,F,8,8,False,,31.0,21.0,3.0,4.0,8.0,31.0,1.0,,,80.0,51.0,7.6,16.0,0.0422,0.1621,0.379963,1,,2.0,20.0,4.0,4.0,2.0,,,,1.0,,1.0,1.0,2.0,,,,,fareschaibi28,8.0,3.0,,1.0,,,,1.0,,,,
11396438,home,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,F,26,26,False,,25.0,16.0,1.0,9.0,11.0,14.0,5.0,,,57.0,37.0,6.4,15.0,0.0161,0.0,0.00350195,1,,,7.0,,7.0,2.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,3.0,,,,3.0,1.0,3.0,,,,,,,
11396438,home,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,7,7,False,,15.0,10.0,1.0,4.0,6.0,10.0,4.0,,,65.0,27.0,6.6,13.0,0.1191,0.3155,0.739052,2,,1.0,6.0,,6.0,1.0,3.0,,,,1.0,,,1.0,1.0,,,,OMarmoush,1.0,,1.0,,3.0,,,1.0,1.0,,,
11396438,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,True,,14.0,12.0,,3.0,4.0,11.0,4.0,,,33.0,19.0,6.8,5.0,0.0,0.0,0.0376455,0,,,9.0,,,1.0,,,,,,,,1.0,,,,,MarioGotze,1.0,,2.0,1.0,,,,,,,,
11396438,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,True,,15.0,12.0,,5.0,6.0,12.0,,,,25.0,28.0,6.7,9.0,0.0,0.0,0.0748716,0,,,7.0,,2.0,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,3.0,,2.0,,1.0,,,,,,,
11396438,home,Eintracht Frankfurt,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,394,M,906276,EUR,964051200,F,18,18,True,,2.0,2.0,,2.0,2.0,,2.0,,,25.0,13.0,6.6,7.0,0.0946,0.0,0.00015023,1,,,,,7.0,3.0,3.0,1.0,,,,2.0,1.0,,,,,2.0,,,,2.0,,3.0,,,,1.0,,,
