match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_goalAssist,stat_aerialWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_duelLost,stat_fouls,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_shotOffTarget,stat_outfielderBlock,stat_aerialLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_lastManTackle
10385590,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,34.0,30.0,8.0,4.0,30.0,30.0,4.0,6.0,1.0,2.0,2.0,90.0,37.0,7.3,4.0,0.0,0.0,0.0001752,0,0.1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385590,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,116.0,109.0,5.0,2.0,57.0,59.0,58.0,6.0,,,,90.0,126.0,7.3,8.0,0.0,0.0,0.0278254,0,,,,52.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385590,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,johnstones5,152077,EUR,770083200,D,5,5,False,84.0,81.0,6.0,5.0,55.0,57.0,27.0,8.0,,,,75.0,88.0,7.7,3.0,0.0,0.0,0.510622,0,,,,26.0,,3.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385590,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,97.0,88.0,5.0,3.0,40.0,43.0,54.0,4.0,,,,90.0,99.0,7.2,9.0,0.0,0.0,0.0208262,0,,,,48.0,,7.0,,,1.0,1.0,,6.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10385590,home,Manchester City,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90478,M,JCancelo,138892,EUR,769996800,D,7,7,False,63.0,52.0,5.0,4.0,29.0,30.0,40.0,2.0,,,,68.0,86.0,7.3,22.0,0.0473,0.3137,0.046016,1,,,,24.0,7.0,6.0,,,,,,3.0,2.0,,,1.0,,4.0,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,
10385590,home,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,8,8,False,110.0,106.0,7.0,6.0,40.0,40.0,77.0,5.0,,,,90.0,127.0,7.9,13.0,0.0478,0.0,0.355532,2,,,,68.0,7.0,4.0,,,2.0,1.0,,2.0,2.0,,1.0,,4.0,5.0,1.0,2.0,,2.0,,,,,True,2.0,1.0,,,,,,,,
10385590,home,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,Rodri,827606,EUR,835401600,M,16,16,False,80.0,78.0,4.0,3.0,35.0,36.0,44.0,6.0,,,,55.0,82.0,7.1,2.0,0.0742,0.0,0.0302415,1,,,,43.0,,2.0,,1.0,,,,2.0,,,1.0,,2.0,6.0,4.0,,1.0,,,,,,,1.0,,1.0,,,,,,,
10385590,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,49.0,47.0,4.0,3.0,10.0,11.0,39.0,3.0,,,,90.0,60.0,7.2,6.0,0.0529,0.0521,0.0823054,1,,,,37.0,1.0,3.0,,,1.0,1.0,1.0,,4.0,2.0,,,1.0,3.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,
10385590,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,M,19,19,False,25.0,23.0,3.0,3.0,6.0,6.0,21.0,1.0,,,,90.0,40.0,9.0,6.0,0.6831,1.2813,0.173652,5,,,,17.0,2.0,4.0,1.0,,3.0,2.0,,,1.0,1.0,1.0,,2.0,7.0,2.0,,3.0,,3.0,2.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,,,,
10385590,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,False,25.0,19.0,2.0,,5.0,5.0,21.0,3.0,,,,55.0,34.0,6.8,13.0,0.0,0.0,0.206006,0,,,,14.0,1.0,1.0,,,,,,1.0,2.0,,,,2.0,6.0,,,,1.0,,,2.0,,,,,3.0,,,,,,,
10385590,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,10.0,6.0,,,2.0,2.0,8.0,,,,,69.0,16.0,9.3,5.0,1.6371,2.2119,0.0472756,4,,,,4.0,,2.0,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,3.0,3.0,,,,1.0,,,,,,,,,
10385590,home,Manchester City,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,80,80,True,16.0,13.0,1.0,1.0,3.0,3.0,15.0,,,,,35.0,25.0,6.7,8.0,0.0,0.0,0.0113192,0,,,,11.0,2.0,4.0,,,1.0,1.0,,1.0,2.0,1.0,,,,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,,,
10385590,home,Manchester City,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179,70808,M,RMahrez,158213,EUR,667094400,F,26,26,True,23.0,21.0,1.0,1.0,7.0,7.0,18.0,2.0,,,,35.0,33.0,6.6,5.0,0.5279,0.0,0.0247148,2,,,,14.0,2.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,
10385590,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,18.0,15.0,1.0,1.0,2.0,2.0,18.0,2.0,,,,22.0,25.0,6.8,5.0,0.0,0.0,0.0215664,0,,,,13.0,2.0,1.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,2.0,,,,,,,
10385590,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,True,21.0,19.0,2.0,2.0,1.0,1.0,22.0,1.0,,,,21.0,29.0,6.8,6.0,0.2476,0.3162,0.019803,1,,,,18.0,2.0,2.0,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,
10385590,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,14.0,13.0,1.0,1.0,5.0,5.0,9.0,1.0,,,,15.0,17.0,6.8,1.0,0.0,0.0,0.0043685,0,,Rico Lewis,,8.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385590,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385590,home,Manchester City,Josh Wilson-Esbrand,josh-wilson-esbrand,J. Wilson-Esbrand,D,3,176,3125,M,,1017915,EUR,1040860800,D,97,97,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385590,home,Manchester City,Claudio Gomes,claudio-gomes,C. Gomes,M,6,171,302,M,,864731,EUR,964310400,M,81,81,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385590,home,Manchester City,Ben Knight,ben-knight,B. Knight,F,14,170,238,M,,1010870,EUR,1024012800,M,96,96,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385590,away,Nottingham Forest,Dean Henderson,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,38.0,20.0,24.0,8.0,18.0,24.0,14.0,7.0,3.0,2.0,2.0,90.0,50.0,4.7,19.0,0.0,0.0,0.00030066,0,-1.8248,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,
10385590,away,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,D,7,7,False,24.0,15.0,6.0,2.0,10.0,13.0,13.0,10.0,,,,90.0,47.0,6.6,12.0,0.0,0.0,0.156721,0,,,,7.0,2.0,9.0,1.0,6.0,5.0,3.0,,3.0,2.0,,1.0,,3.0,8.0,1.0,2.0,1.0,1.0,,,,1.0,,,,3.0,,,,,,,1.0
10385590,away,Nottingham Forest,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,False,36.0,29.0,6.0,3.0,26.0,30.0,6.0,4.0,,,,90.0,54.0,5.9,9.0,0.0,0.0,0.00301776,0,,,,3.0,,3.0,7.0,1.0,1.0,,,1.0,1.0,1.0,,,,2.0,,,,1.0,,,1.0,,True,,,1.0,,,,,,,
10385590,away,Nottingham Forest,Cheikhou Kouyaté,cheikhou-kouyate,C. Kouyaté,M,8,189,2529,M,,45944,EUR,630201600,D,21,21,False,23.0,19.0,4.0,2.0,18.0,20.0,3.0,1.0,,,,78.0,29.0,5.7,5.0,0.0,0.0,0.00025152,0,,,,1.0,,,3.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,
10385590,away,Nottingham Forest,Scott McKenna,scott-mckenna,S. McKenna,D,26,188,973,M,,358108,EUR,847756800,D,26,26,False,23.0,16.0,5.0,,11.0,12.0,11.0,4.0,,,,90.0,37.0,6.2,7.0,0.0,0.0,0.00087943,0,,,,5.0,,4.0,5.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10385590,away,Nottingham Forest,Renan Lodi,renan-lodi,R. Lodi,D,16,173,4176,M,renan_lodi,851150,EUR,891993600,D,32,32,False,8.0,6.0,,,4.0,5.0,6.0,2.0,,,,69.0,22.0,5.4,6.0,0.2443,0.0,0.0007716,1,,,,2.0,3.0,2.0,2.0,2.0,,,,,2.0,1.0,,,,3.0,,,2.0,,,,,1.0,,1.0,,,1.0,,,,,,
10385590,away,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,False,17.0,11.0,,,9.0,13.0,4.0,4.0,,,,69.0,24.0,6.2,7.0,0.0,0.0,0.00153637,0,,,,2.0,,5.0,1.0,,,,,1.0,2.0,2.0,,,,4.0,4.0,,,1.0,,,,2.0,,,,,,,,,,,
10385590,away,Nottingham Forest,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,23,23,False,25.0,23.0,,,17.0,18.0,7.0,3.0,,,,90.0,36.0,6.3,3.0,0.0391,0.0,0.0162507,1,,,,6.0,,3.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,,1.0,,,,,2.0,,,,1.0,,1.0,,,,,
10385590,away,Nottingham Forest,Lewis O'Brien,lewis-obrien,L. O'Brien,M,27,173,306,M,,920936,EUR,908323200,M,14,14,False,14.0,9.0,1.0,,2.0,2.0,12.0,4.0,,,,90.0,24.0,6.5,7.0,0.0,0.0,0.0275308,0,,,,7.0,,4.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,2.0,2.0,,,,,,,1.0,2.0,,,1.0,1.0,,,,,,,
