match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_wonContest,captain,stat_interceptionWon,stat_bigChanceCreated,stat_wasFouled,stat_totalCross,stat_unsuccessfulTouch,stat_penaltyWon,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_penaltyFaced,stat_accurateCross,stat_lastManTackle,stat_errorLeadToAShot,stat_bigChanceMissed,stat_totalOffside,stat_penaltyConceded,stat_hitWoodwork
12764233,home,Feyenoord,Justin Bijlow,bijlow-justin,J. Bijlow,G,16,190,1387,M,556696,EUR,885427200,G,1,1,False,45.0,23.0,31.0,9.0,0.0,15.0,18.0,8.0,27.0,3.0,3.0,5.0,16.0,2.0,6.0,7.0,5.0,90.0,61.0,9.1,22.0,0.00223576,1.0,0,1.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764233,home,Feyenoord,Bart Nieuwkoop,bart-nieuwkoop,B. Nieuwkoop,D,2,180,337,M,797279,EUR,826156800,D,2,2,False,14.0,10.0,5.0,2.0,0.0,7.0,8.0,3.0,6.0,2.0,5.0,7.0,4.0,,,,,75.0,31.0,7.0,7.0,0.0006794,,0,,,,2.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764233,home,Feyenoord,Gernot Trauner,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,False,18.0,15.0,2.0,1.0,0.0,12.0,13.0,3.0,5.0,1.0,2.0,9.0,2.0,,,,,90.0,29.0,7.1,3.0,0.00085437,,0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12764233,home,Feyenoord,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,19.0,15.0,4.0,2.0,0.0,11.0,12.0,4.0,7.0,1.0,1.0,13.0,1.0,,,,,90.0,40.0,7.8,4.0,0.00267408,,0,,,,1.0,2.0,,,,5.0,,,1.0,,True,2.0,,,,,,,,,,,,,,,,,,,,
12764233,home,Feyenoord,Gijs Smal,gijs-smal,G. Smal,D,5,183,341,M,860160,EUR,872985600,D,5,5,False,14.0,10.0,3.0,1.0,1.0,8.0,11.0,2.0,3.0,1.0,2.0,7.0,1.0,,,,,90.0,35.0,7.8,7.0,0.205046,1.0,0,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12764233,home,Feyenoord,Antoni Milambo,antoni-milambo,A. Milambo,M,17,179,1578,M,1126692,EUR,1112486400,M,27,27,False,11.0,8.0,,,1.0,6.0,8.0,2.0,4.0,,2.0,3.0,2.0,,,,,90.0,24.0,7.1,7.0,0.0502182,1.0,0,,Antoni,Milambo,2.0,5.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12764233,home,Feyenoord,Thomas Beelen,thomas-beelen,T. Beelen,D,3,190,422,M,1127916,EUR,992217600,M,3,3,False,11.0,6.0,2.0,2.0,0.0,3.0,6.0,3.0,5.0,1.0,1.0,4.0,2.0,,,,,90.0,25.0,6.8,7.0,0.00480562,1.0,0,,,,1.0,5.0,,1.0,,1.0,,,3.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,
12764233,home,Feyenoord,Calvin Stengs,calvin-stengs,C. Stengs,M,23,187,1731,M,857480,EUR,913939200,M,10,10,False,11.0,5.0,,,0.0,4.0,8.0,1.0,3.0,,4.0,2.0,5.0,,,,,50.0,20.0,6.9,8.0,0.00014212,,0,,,,,4.0,2.0,,3.0,,2.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
12764233,home,Feyenoord,Anis Hadj Moussa,anis-hadj-moussa,A. H. Moussa,F,23,176,22256,M,1218066,EUR,1013385600,F,23,23,False,15.0,9.0,1.0,1.0,0.0,4.0,7.0,5.0,8.0,,4.0,1.0,7.0,,,,,83.0,28.0,6.5,14.0,0.00442729,,0,,,,1.0,6.0,,2.0,4.0,,2.0,1.0,,1.0,,,,1.0,,3.0,,hadj.a20,,,,,,,,,,,,,,
12764233,home,Feyenoord,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32463,M,892141,EUR,987552000,F,29,29,False,10.0,6.0,2.0,2.0,0.0,,1.0,6.0,9.0,4.0,5.0,3.0,3.0,,,,,90.0,24.0,8.5,8.0,0.0199959,1.0,3,,,,1.0,4.0,,1.0,3.0,1.0,,,,1.0,,,,,,1.0,,sant.gimenez,2.0,1.0,2.0,1.0673,1.2545,,,,,,,,,
