match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_challengeLost,stat_blockedScoringAttempt,captain,stat_unsuccessfulTouch,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,player_firstName,player_lastName
10388288,home,SC Freiburg,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,171919,EUR,739929600,G,26,26,False,44.0,27.0,23.0,6.0,24.0,27.0,3.0,17.0,1.0,1.0,1.0,1.0,14.0,3.0,2.0,3.0,1.0,90.0,58.0,7.5,17.0,0.0,0.0,0.00134722,0,0.8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388288,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,25.0,19.0,6.0,2.0,11.0,12.0,9.0,14.0,3.0,,,5.0,6.0,,,,,90.0,56.0,7.7,6.0,0.0683,0.0,0.0404965,1,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10388288,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,27.0,23.0,3.0,2.0,18.0,19.0,6.0,9.0,3.0,,,4.0,4.0,,,,,90.0,39.0,7.9,5.0,0.2201,0.4637,0.141937,3,,,1.0,1.0,4.0,6.0,1.0,,,,,1.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,,
10388288,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,39.0,37.0,4.0,2.0,29.0,29.0,8.0,10.0,2.0,,,3.0,4.0,,,,,90.0,47.0,6.7,2.0,0.0185,0.0,0.00393879,1,,,,,2.0,6.0,,,1.0,,,2.0,,1.0,,,,2.0,2.0,1.0,,,,,,,,,
10388288,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,17.0,15.0,1.0,1.0,4.0,5.0,16.0,23.0,2.0,,,4.0,2.0,,,,,90.0,45.0,7.6,10.0,0.099,0.0,0.291801,2,,,11.0,5.0,1.0,2.0,2.0,,1.0,1.0,,,5.0,1.0,1.0,,,,,,True,1.0,,,,,,,
10388288,home,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,14,14,False,19.0,13.0,1.0,,8.0,9.0,5.0,11.0,3.0,,,3.0,2.0,,,,,90.0,31.0,7.0,8.0,0.0538,0.0595,0.00857808,1,,,1.0,,4.0,6.0,,1.0,2.0,1.0,,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,
10388288,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,25.0,21.0,,,14.0,15.0,7.0,10.0,7.0,,,2.0,2.0,,,,,86.0,37.0,7.2,5.0,0.0702,0.0,0.00320117,2,,,,,3.0,5.0,2.0,1.0,2.0,,1.0,2.0,,4.0,,,,2.0,,,,1.0,,,,,,,
10388288,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,14.0,10.0,1.0,1.0,4.0,5.0,6.0,9.0,4.0,2.0,,,4.0,,,,,73.0,27.0,7.5,8.0,0.3648,0.298,0.179608,3,,1.0,,,1.0,3.0,1.0,,2.0,,2.0,,2.0,,,2.0,,,,,,,doanritsu,2.0,1.0,,,,
10388288,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,36.0,29.0,5.0,3.0,15.0,16.0,17.0,23.0,8.0,2.0,2.0,,6.0,,,,,80.0,53.0,7.7,9.0,0.3613,0.4899,0.123561,2,,,3.0,3.0,,1.0,1.0,,2.0,1.0,1.0,,3.0,3.0,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,2.0,,
10388288,home,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,False,11.0,5.0,,,3.0,5.0,2.0,8.0,5.0,,,,1.0,,,,,73.0,27.0,8.5,14.0,0.3478,1.0576,0.00093044,4,,,2.0,,2.0,8.0,,,,,2.0,,1.0,3.0,5.0,4.0,2.0,,1.0,,,,,,,,,,
