match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,captain,stat_wasFouled,stat_goalAssist,stat_goals,stat_clearanceOffLine
10388233,home,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,33,33,False,37.0,31.0,12.0,6.0,29.0,33.0,2.0,4.0,1.0,10.0,1.0,1.0,3.0,4.0,1.0,90.0,49.0,6.9,6.0,0.0,0.0,0.00039553,0,-0.7711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388233,home,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,39.0,29.0,3.0,1.0,14.0,19.0,15.0,22.0,3.0,4.0,,,,,,90.0,70.0,6.0,16.0,0.0418,0.0,0.0304514,1,,2.0,8.0,6.0,7.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10388233,home,VfB Stuttgart,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2692,M,829022,EUR,881798400,D,5,5,False,51.0,44.0,9.0,7.0,35.0,38.0,9.0,13.0,5.0,11.0,,,,,,90.0,68.0,6.8,10.0,0.3554,0.0,0.00801566,2,,,7.0,5.0,3.0,2.0,1.0,,4.0,1.0,,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10388233,home,VfB Stuttgart,Dan-Axel Zagadou,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,False,48.0,42.0,9.0,4.0,32.0,33.0,10.0,15.0,5.0,7.0,,,,,,85.0,63.0,6.9,8.0,0.0,0.0,0.00243892,0,,,,5.0,,1.0,1.0,,,2.0,1.0,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,
10388233,home,VfB Stuttgart,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,50.0,40.0,10.0,6.0,26.0,31.0,17.0,25.0,5.0,10.0,,,,,,90.0,79.0,7.5,16.0,0.0293,0.0,0.302502,1,,6.0,,3.0,,,,,1.0,2.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,,2.0,hiroki_ito38,3.0,1.0,,,,,
10388233,home,VfB Stuttgart,Wataru Endo,wataru-endo,W. Endo,M,3,178,19849,M,143040,EUR,729216000,M,3,3,False,37.0,30.0,2.0,1.0,17.0,18.0,14.0,20.0,2.0,9.0,,,,,,90.0,58.0,6.1,15.0,0.0,0.0,0.116875,0,,1.0,12.0,7.0,3.0,7.0,2.0,,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,2.0,,,,,,,,endowataru,1.0,,True,1.0,,,
10388233,home,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,41.0,37.0,5.0,5.0,29.0,31.0,8.0,10.0,4.0,2.0,,,,,,85.0,57.0,7.1,7.0,0.0,0.0,0.0992687,0,,,2.0,5.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,,2.0,,,
10388233,home,VfB Stuttgart,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,17,17,False,36.0,32.0,,,12.0,14.0,20.0,23.0,,6.0,,,,,,90.0,50.0,6.9,8.0,0.0,0.0,0.0110029,0,,1.0,3.0,6.0,1.0,,,,3.0,5.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,
10388233,home,VfB Stuttgart,Gil Dias,gil-dias,Gil,M,23,186,345,M,583838,EUR,843868800,F,31,31,False,20.0,15.0,1.0,,5.0,6.0,10.0,14.0,1.0,7.0,,,,,,45.0,29.0,6.8,9.0,0.0,0.0,0.0636019,0,,,3.0,3.0,1.0,,,,,2.0,1.0,3.0,,2.0,,,1.0,,,,1.0,,,,,,,,1.0,,,
10388233,home,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,F,14,14,False,10.0,8.0,,,5.0,6.0,3.0,4.0,,1.0,,,,,,74.0,30.0,6.5,13.0,0.1345,0.2101,0.0114859,2,,,7.0,5.0,1.0,4.0,2.0,1.0,,3.0,2.0,6.0,1.0,,,,2.0,,,1.0,2.0,,,,silas,,,,,,,
10388233,home,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,F,22,22,False,16.0,12.0,1.0,1.0,5.0,5.0,7.0,11.0,1.0,2.0,,,,,,74.0,31.0,6.6,10.0,0.0,0.0,0.0285491,0,,,5.0,4.0,1.0,6.0,3.0,,1.0,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,
10388233,home,VfB Stuttgart,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,477,M,954060,EUR,982454400,M,7,7,True,11.0,7.0,1.0,,5.0,7.0,2.0,4.0,,1.0,,,,,,45.0,30.0,6.1,12.0,0.1288,0.2041,0.00305627,3,,,9.0,3.0,2.0,4.0,,1.0,,2.0,2.0,2.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,
10388233,home,VfB Stuttgart,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,10,10,True,10.0,6.0,,,3.0,4.0,4.0,7.0,,2.0,,,,,,16.0,17.0,7.1,6.0,0.0,0.0,0.161592,0,,1.0,1.0,3.0,,,,,,,,1.0,,2.0,,1.0,1.0,,,,,,,,,1.0,,,2.0,1.0,,
10388233,home,VfB Stuttgart,Juan José Perea,juan-jose-perea,J. J. Perea,F,9,184,380,M,945145,EUR,951264000,F,11,11,True,7.0,4.0,,,,3.0,4.0,4.0,,1.0,,,,,,16.0,9.0,7.3,4.0,0.103,0.1351,0.0280332,1,,,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,
10388233,home,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,True,4.0,3.0,,,,,3.0,5.0,,,,,,,,11.0,8.0,6.4,3.0,0.0,0.0,0.00448633,0,,1.0,2.0,2.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,2.0,,,
10388233,home,VfB Stuttgart,Nikolas Nartey,nartey-nikolas,N. Nartey,M,28,185,699,M,861981,EUR,951177600,M,28,28,True,9.0,7.0,1.0,,,1.0,7.0,8.0,,1.0,,,,,,11.0,16.0,6.7,3.0,0.0,0.0,0.0041126,0,,,1.0,3.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,
10388233,home,VfB Stuttgart,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388233,home,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388233,home,VfB Stuttgart,Thomas Kastanaras,thomas-kastanaras,T. Kastanaras,F,9,185,187,M,1005996,EUR,1042070400,F,39,39,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Thomas,Kastanaras,,,,,,,,,
10388233,home,VfB Stuttgart,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,842212,EUR,840499200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388233,away,FC Bayern München,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12744,M,16206,EUR,598320000,G,27,27,False,43.0,36.0,9.0,4.0,35.0,40.0,1.0,3.0,2.0,8.0,,,1.0,2.0,,90.0,55.0,6.7,8.0,0.0,0.0,0.00035244,0,-0.4507,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,yannsommer,,,,,,,
10388233,away,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,44,44,False,87.0,82.0,5.0,4.0,40.0,44.0,43.0,45.0,1.0,9.0,,,,,,90.0,110.0,7.3,8.0,0.0,0.0,0.260322,0,,2.0,6.0,5.0,2.0,,,,2.0,5.0,5.0,,,1.0,,,2.0,,,,2.0,,,,josip_stanisic,1.0,1.0,,,,,
10388233,away,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,798583,EUR,909446400,D,2,2,False,86.0,78.0,7.0,5.0,54.0,56.0,24.0,30.0,3.0,9.0,,,,,,90.0,96.0,6.6,10.0,0.1751,0.0,0.0109025,1,,,4.0,2.0,1.0,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,Upamecano,,,,,,,
