match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_outfielderBlock,stat_totalContest,stat_shotOffTarget,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,captain,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,stat_challengeLost
14053699,home,NAC Breda,Daniel Bielica,,,bielica-daniel,D. Bielica,G,99,189.0,303,M,939460,EUR,925430400,G,99,99,False,25.0,21.0,10.0,6.0,0.0,16.0,17.0,5.0,8.0,1.0,1.0,2.0,7.0,3.0,4.0,1.0,1.0,1.0,90.0,35.0,7.6,4.0,0.00168228,1.2785,0,0.0985,0.08,0.03,-0.09,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053699,home,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173.0,39,M,912651,EUR,899251200,D,2,2,False,32.0,25.0,3.0,1.0,0.0,6.0,7.0,19.0,25.0,1.0,3.0,,,,,,,,81.0,49.0,6.6,13.0,0.0274505,,0,,0.12,-0.15,-0.19,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14053699,home,NAC Breda,Leo Greiml,,,leo-greiml,L. Greiml,D,12,186.0,226,M,918420,EUR,994118400,D,12,12,False,63.0,53.0,4.0,2.0,0.0,37.0,40.0,16.0,23.0,5.0,6.0,2.0,1.0,,,,,,69.0,67.0,7.3,10.0,0.37273,,0,,0.39,0.02,0.0,,,5.0,5.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14053699,home,NAC Breda,Rio Hillen,Rio,Hillen,rio-hillen,R. Hillen,D,22,187.0,94,M,1012927,EUR,1046822400,D,22,22,False,77.0,72.0,4.0,3.0,0.0,40.0,40.0,32.0,37.0,3.0,8.0,4.0,4.0,,,,,,90.0,94.0,7.3,6.0,0.0309877,,1,,0.3,0.12,0.18,,,4.0,6.0,,1.0,4.0,,,,1.0,1.0,1.0,1.0,0.0208,-0.04,,,,,,,,,,,,,
14053699,home,NAC Breda,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185.0,121,M,858242,EUR,929923200,D,4,4,False,39.0,35.0,5.0,3.0,1.0,11.0,11.0,24.0,28.0,1.0,5.0,2.0,7.0,,,,,,90.0,76.0,8.0,16.0,0.134313,,3,,0.39,0.18,-0.05,,7.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,0.4312,0.3,True,1.0,1.0,1.0,1.0,2.0,0.8891,,,,,,
14053699,home,NAC Breda,Lewis Holtby,Lewis,Holtby,lewis-holtby,L. Holtby,M,90,176.0,209,M,1135884,EUR,653616000,M,90,90,False,63.0,47.0,7.0,,0.0,16.0,19.0,31.0,44.0,1.0,2.0,2.0,,,,,,,90.0,83.0,6.7,20.0,0.154215,,2,,0.25,0.28,0.13,,5.0,1.0,3.0,,1.0,,4.0,,,,1.0,1.0,1.0,0.1353,-0.53,,3.0,1.0,,,1.0,,1.0,,,,,
14053699,home,NAC Breda,Maximilien Balard,Maximilien,Balard,balard-maximilien,M. Balard,M,16,178.0,166,M,1096511,EUR,974592000,M,16,16,False,71.0,65.0,4.0,2.0,0.0,24.0,26.0,41.0,45.0,,4.0,1.0,5.0,,,,,,90.0,79.0,7.0,7.0,0.0569219,,1,,0.24,0.13,0.18,,,2.0,4.0,,2.0,1.0,,,,2.0,,1.0,1.0,0.1819,-0.48,,,,,,,,1.0,1.0,,,,
14053699,home,NAC Breda,Juho Talvitie,Juho Talvitie,,juho-talvitie,J. Talvitie,M,32,183.0,252,M,1149147,EUR,1111708800,M,32,32,False,22.0,17.0,,,0.0,3.0,6.0,14.0,16.0,,4.0,,3.0,,,,,,81.0,45.0,6.1,15.0,0.192434,,3,,0.28,0.31,-0.41,,8.0,1.0,5.0,1.0,2.0,,2.0,,,4.0,2.0,1.0,2.0,0.6109,-0.52,,3.0,1.0,1.0,,2.0,0.0908,,2.0,1.0,1.0,1.0,
14053699,home,NAC Breda,Mohamed Nassoh,Mohamed Nassoh,,mohamed-nassoh,M. Nassoh,M,10,186.0,723,M,1088895,EUR,1043539200,M,10,10,False,41.0,37.0,8.0,7.0,0.0,4.0,4.0,33.0,37.0,,2.0,,1.0,,,,,,88.0,59.0,6.8,12.0,0.37174,,2,,0.34,0.08,-0.12,,2.0,1.0,7.0,,,1.0,1.0,1.0,,4.0,,,1.0,0.6385,-0.61,,,1.0,1.0,,2.0,0.5459,1.0,1.0,2.0,,,1.0
14053699,home,NAC Breda,Kamal Sowah,,,kamal-sowah,K. Sowah,M,14,179.0,841,M,927440,EUR,947376000,M,14,14,False,39.0,36.0,,,0.0,9.0,11.0,27.0,28.0,,2.0,,5.0,,,,,,90.0,60.0,6.4,16.0,0.0781628,,1,,-0.11,0.03,-0.08,,7.0,1.0,2.0,,1.0,1.0,2.0,1.0,,,,,,0.0419,0.01,,,1.0,,,4.0,,1.0,,,,,
