match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,captain,stat_dispossessed,stat_goals,stat_totalCross,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_accurateCross,stat_totalOffside
11407413,home,Monza,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,36.0,24.0,16.0,4.0,23.0,28.0,1.0,8.0,8.0,1.0,4.0,6.0,90.0,50.0,8.3,12.0,0.0,0.0,0.00032809,0,1.2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407413,home,Monza,Danilo D'Ambrosio,,,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,,107936,EUR,589766400,D,33,33,False,54.0,47.0,3.0,,42.0,45.0,5.0,9.0,11.0,,,,90.0,76.0,7.4,9.0,0.0,0.0,0.00091663,0,,2.0,2.0,4.0,9.0,1.0,5.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11407413,home,Monza,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,22,22,False,60.0,55.0,4.0,1.0,47.0,50.0,8.0,10.0,3.0,,,,90.0,68.0,7.3,5.0,0.0,0.0,0.176507,0,,1.0,1.0,4.0,3.0,,4.0,,1.0,2.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11407413,home,Monza,Luca Caldirola,,,luca-caldirola,L. Caldirola,D,33,189,134,M,,100565,EUR,665366400,D,5,5,False,51.0,43.0,5.0,2.0,39.0,43.0,4.0,8.0,2.0,,,,90.0,55.0,6.8,8.0,0.0,0.0,0.0023329,0,,,1.0,1.0,1.0,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11407413,home,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,M,84,84,False,38.0,32.0,,,24.0,28.0,8.0,10.0,3.0,,,,64.0,50.0,7.0,7.0,0.1092,0.1186,0.0267471,2,,,,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11407413,home,Monza,Roberto Gagliardini,,,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,,287057,EUR,765676800,M,6,6,False,49.0,47.0,1.0,,31.0,31.0,16.0,18.0,9.0,,,,90.0,62.0,7.3,2.0,0.2551,0.0,0.0161706,2,,1.0,1.0,2.0,4.0,,,,1.0,2.0,2.0,,1.0,1.0,,,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,
11407413,home,Monza,Matteo Pessina,,,matteo-pessina,M. Pessina,M,32,183,659,M,,350210,EUR,861580800,M,32,32,False,55.0,52.0,1.0,1.0,37.0,39.0,15.0,16.0,8.0,,,,86.0,67.0,7.6,7.0,0.8861,0.9654,0.0155899,2,,,1.0,5.0,4.0,,1.0,,,1.0,,1.0,2.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,True,3.0,1.0,,,,,,
11407413,home,Monza,Georgios Kyriakopoulos,,,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186,878,M,,377302,EUR,823478400,M,77,77,False,44.0,37.0,2.0,1.0,25.0,29.0,12.0,17.0,4.0,,,,72.0,62.0,6.9,13.0,0.0,0.0,0.00986924,0,,1.0,1.0,3.0,4.0,2.0,,,,2.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,2.0,,,,,
11407413,home,Monza,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,944,M,,928122,EUR,926380800,F,28,28,False,22.0,19.0,1.0,1.0,14.0,16.0,5.0,8.0,2.0,,,,65.0,41.0,7.6,10.0,0.1037,0.4508,0.0061799,2,,,,3.0,6.0,3.0,,,1.0,1.0,,3.0,3.0,,1.0,,1.0,2.0,2.0,,,,,,,1.0,1.0,2.0,,,,,
11407413,home,Monza,Samuele Vignato,Samuele Vignato,,samuele-vignato,S. Vignato,F,19,170,526,M,,1119364,EUR,1077580800,F,80,80,False,24.0,21.0,2.0,1.0,9.0,10.0,12.0,14.0,1.0,,,,72.0,36.0,7.5,6.0,0.5671,0.2822,0.0234882,2,,1.0,1.0,4.0,5.0,3.0,,,,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,2.0,,,,,,,,1.0,,,,,,
