match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_duelLost,captain,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal,stat_totalOffside
12448250,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,53.0,47.0,15.0,9.0,0.0,43.0,46.0,4.0,7.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,90.0,60.0,6.8,6.0,0.00104005,0,-0.3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448250,home,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,D,37,37,False,55.0,53.0,4.0,4.0,0.0,27.0,28.0,27.0,29.0,,3.0,1.0,4.0,,,,,90.0,76.0,8.1,5.0,0.179284,1,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0663,0.4985,3.0,,,,,,,,,,,,,,,,,,,
12448250,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,False,68.0,57.0,7.0,1.0,0.0,34.0,39.0,23.0,29.0,,1.0,3.0,3.0,,,,,90.0,77.0,6.7,11.0,0.117676,0,,,,,,,,2.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,
12448250,home,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,106.0,96.0,19.0,14.0,0.0,55.0,59.0,41.0,47.0,,2.0,1.0,3.0,,,,,90.0,115.0,7.4,12.0,0.302043,1,,,,,,,,1.0,2.0,1.0,0.0186,,1.0,1.0,3.0,True,1.0,1.0,1.0,2.0,,,,,,,,,,,,
12448250,home,PSV Eindhoven,Matteo Dams,Matteo Dams,,matteo-dams,M. Dams,D,32,184,819,M,1162305,EUR,1078790400,D,32,32,False,30.0,27.0,,,0.0,10.0,10.0,17.0,21.0,1.0,2.0,1.0,2.0,,,,,45.0,39.0,6.8,5.0,0.015861,0,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
12448250,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,22.0,19.0,1.0,,2.0,4.0,4.0,15.0,18.0,2.0,4.0,,6.0,,,,,71.0,42.0,9.5,8.0,0.0625833,6,,,,3.0,1.0,4.0,2.0,,,,0.6055,1.6024,3.0,,6.0,,1.0,1.0,1.0,,,ismaelsaibari,1.0,3.0,1.0,1.0,,,,,,
12448250,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,M,17,17,False,52.0,49.0,1.0,1.0,0.0,21.0,22.0,30.0,32.0,,,,10.0,,,,,71.0,65.0,6.7,5.0,0.174489,1,,2.0,2.0,1.0,,,,2.0,1.0,,0.0977,,,,3.0,,,,,1.0,,,1.0,,1.0,,,,,,,
12448250,home,PSV Eindhoven,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,M,7,7,False,36.0,33.0,2.0,2.0,0.0,10.0,10.0,23.0,26.0,2.0,4.0,1.0,6.0,,,,,90.0,46.0,7.8,5.0,0.113574,2,,,,1.0,1.0,2.0,1.0,,1.0,,0.1468,0.5017,1.0,1.0,4.0,,,1.0,,2.0,,MalikTillman8,,1.0,,,,,,,,
12448250,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,11,11,False,18.0,14.0,,,0.0,5.0,6.0,9.0,12.0,,2.0,,1.0,,,,,65.0,29.0,6.7,8.0,0.0318608,2,,,,2.0,1.0,1.0,,,1.0,1.0,0.0473,0.1642,,,3.0,,,,,,,johanbakayoko,,2.0,1.0,,,,,,,
12448250,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,14,14,False,19.0,12.0,,,1.0,2.0,4.0,10.0,15.0,2.0,5.0,,,,,,,90.0,33.0,7.8,12.0,0.0778888,4,,,,4.0,3.0,2.0,1.0,,4.0,,1.4576,0.6376,1.0,1.0,2.0,,2.0,,,,,,,,,,1.0,2.0,,,,
