match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_lastManTackle,stat_ownGoals,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_keyPass,stat_fouls,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,player_firstName,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_lastName,stat_totalOffside
14025157,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,False,35.0,16.0,24.0,5.0,0.0,12.0,18.0,4.0,17.0,1.0,7.0,2.0,2.0,1.0,90.0,41.0,7.0,19.0,0.00135364,0.5323,0,-0.45,0.1,0.01,-0.1,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025157,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,219572,EUR,695433600,D,34,34,False,23.0,19.0,3.0,,0.0,9.0,9.0,10.0,14.0,5.0,4.0,,,,90.0,46.0,6.9,5.0,0.00463158,,0,,0.07,0.11,-0.18,,2.0,1.0,8.0,3.0,7.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025157,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,6,6,False,30.0,25.0,3.0,1.0,0.0,17.0,19.0,8.0,11.0,10.0,1.0,,,,90.0,50.0,7.0,6.0,0.00303216,,0,,0.08,0.07,0.19,,,,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14025157,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,43.0,38.0,3.0,,0.0,30.0,32.0,8.0,11.0,8.0,4.0,,,,90.0,58.0,6.9,6.0,0.00186651,,1,,0.11,0.0,0.24,,,,3.0,,2.0,2.0,,1.0,1.0,3.0,1.0,,,,True,1.0,1.0,2.0,0.0323,0.0,,,,,,,,,,,,,,,,,
14025157,home,Brighton & Hove Albion,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174,21035,M,825844,EUR,939254400,D,24,24,False,17.0,14.0,3.0,2.0,0.0,7.0,10.0,7.0,7.0,1.0,5.0,,,,85.0,38.0,6.4,10.0,0.00978949,,1,,0.04,0.01,-0.51,,1.0,,7.0,,4.0,4.0,3.0,,,6.0,5.0,,,3.0,,1.0,1.0,,0.0662,-0.51,ferdikadioglu,1.0,,,,,,,,,,,,,,,
14025157,home,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,17,17,False,17.0,12.0,4.0,2.0,0.0,6.0,7.0,6.0,10.0,2.0,3.0,,,,45.0,24.0,6.6,8.0,0.00495648,,0,,-0.06,0.11,0.16,,,,4.0,,2.0,2.0,,2.0,2.0,5.0,,,,1.0,,2.0,,,,,carlos_baleba,,1.0,,,,,,,,,,,,,,
14025157,home,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172,2693,M,1036269,EUR,1065398400,M,26,26,False,33.0,28.0,4.0,4.0,0.0,19.0,22.0,9.0,11.0,1.0,7.0,,,,90.0,54.0,7.3,12.0,0.0199425,,5,,-0.17,0.27,-0.13,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,,,1.0,,,3.0,,0.2407,0.5,,1.0,3.0,5.0,2.0,1.0,0.0953,,,,,,,,,,
14025157,home,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7051,M,1400106,EUR,1090454400,M,11,11,False,15.0,10.0,2.0,1.0,0.0,4.0,5.0,6.0,10.0,,5.0,,,,75.0,27.0,7.9,9.0,0.00362702,,1,,-0.08,0.36,0.13,,,,5.0,,2.0,2.0,1.0,,1.0,2.0,,,,3.0,,1.0,,,0.7444,0.52,minteh01,1.0,1.0,1.0,1.0,1.0,0.9946,1.0,,,,,,,,,
14025157,home,Brighton & Hove Albion,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2810,M,1198075,EUR,1085961600,M,8,8,False,10.0,8.0,1.0,,0.0,5.0,6.0,3.0,4.0,1.0,3.0,,,,63.0,22.0,6.4,8.0,0.00666538,,1,,0.04,0.15,-0.03,,,,3.0,,1.0,,2.0,,,4.0,,,,1.0,,3.0,1.0,,0.0875,-0.25,,1.0,,1.0,,,,,Brajan Gruda,,,,,,,,
14025157,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,M,22,22,False,23.0,16.0,,,0.0,3.0,6.0,13.0,17.0,2.0,5.0,,,,90.0,39.0,6.3,15.0,0.065189,,1,,0.25,0.33,-0.1,,2.0,,4.0,,,,1.0,3.0,1.0,9.0,1.0,,,2.0,,1.0,,,0.0896,0.12,KaoruM,1.0,1.0,5.0,1.0,,0.1783,2.0,,,,,,,,,
14025157,home,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,946695,EUR,1019260800,F,10,10,False,16.0,9.0,2.0,1.0,1.0,4.0,4.0,5.0,12.0,5.0,1.0,,,,75.0,42.0,6.4,19.0,0.0224904,,0,,0.11,0.13,0.16,,,,4.0,,1.0,,,4.0,1.0,14.0,2.0,,,6.0,,6.0,,,,,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,,
14025157,home,Brighton & Hove Albion,Diego Gómez,diego-gomez,D. Gómez,M,25,185,11180,M,1065588,EUR,1048723200,M,25,25,True,13.0,11.0,2.0,2.0,0.0,6.0,7.0,5.0,6.0,,2.0,,,,45.0,23.0,6.8,3.0,0.0563025,,1,,0.17,-0.46,-0.07,,1.0,1.0,6.0,,3.0,2.0,1.0,,2.0,2.0,1.0,,,1.0,,,1.0,,0.016,-0.09,,1.0,1.0,,,,,,Diego Gomez,,,,,,,,
14025157,home,Brighton & Hove Albion,James Milner,james-milner,J. Milner,M,20,175,3367,M,791,EUR,505180800,M,20,20,True,17.0,15.0,5.0,3.0,0.0,3.0,3.0,12.0,14.0,1.0,3.0,,,,27.0,21.0,7.1,3.0,0.0347686,,0,,0.46,0.03,-0.03,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
14025157,home,Brighton & Hove Albion,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,,,,15.0,6.0,6.6,,0.0022985,,0,,0.06,-0.04,-0.13,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025157,home,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,33902,EUR,659577600,F,18,18,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,,,,,,15.0,12.0,6.7,3.0,0.0558364,,1,,0.16,0.23,-0.05,,,,1.0,,,,,,,2.0,1.0,,,2.0,,1.0,,,0.0431,-0.23,,,,1.0,,,,1.0,,,1.0,,,,,,
14025157,home,Brighton & Hove Albion,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188,2191,M,959628,EUR,942710400,M,27,27,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,1.0,,,,11.0,9.0,6.7,1.0,0.00554993,,0,,-0.02,0.07,0.13,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14025157,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025157,home,Brighton & Hove Albion,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181,1044,M,788784,EUR,879811200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025157,home,Brighton & Hove Albion,Tom Watson,watson-tom,T. Watson,M,22,190,853,M,1167066,EUR,1144454400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
