match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_aerialLost,stat_interceptionWon,stat_penaltyWon,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_penaltyFaced,stat_penaltyConceded
14062211,home,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,56.0,36.0,25.0,6.0,0.0,30.0,34.0,6.0,22.0,2.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,64.0,7.4,20.0,0.00298771,102.80449161357,13.0,54.165290749673,0.0,0.3993,0,0.6988,0.08,0.02,0.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062211,home,FC Augsburg,Noahkai Banks,noahkai-banks,N. Banks,D,40,193,620,M,1597260,EUR,1164931200,D,40,40,False,39.0,37.0,4.0,3.0,0.0,23.0,23.0,14.0,16.0,5.0,2.0,,,,,,,90.0,57.0,7.7,3.0,0.0366315,51.165609331347,9.0,5.0291555819617,0.0,,0,,0.19,0.02,0.37,,Noahkai,Banks,1.0,1.0,2.0,2.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14062211,home,FC Augsburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,45.0,35.0,2.0,1.0,0.0,24.0,29.0,11.0,16.0,8.0,7.0,,,,,,,90.0,61.0,8.9,10.0,0.12315,83.669595315478,15.0,51.342242019972,1.0,,0,,0.25,0.69,0.51,,,,,,7.0,3.0,10.0,1.0,,,2.0,1.0,1.0,,2.0,True,2.0,1.0,1.0,3.6609127419771,5.355,1.0,,,,,,,,,,,,,,
14062211,home,FC Augsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,16,16,False,45.0,36.0,2.0,1.0,0.0,23.0,24.0,13.0,21.0,4.0,4.0,,,,,,,90.0,61.0,7.3,12.0,0.108382,105.47628599067,13.0,74.149276910131,1.0,,1,,0.27,0.07,0.43,,,,4.0,2.0,,3.0,1.0,,,,2.0,1.0,1.0,1.0,,,3.0,1.0,,41.657199386636,44.770504978166,,1.0,0.0823,-0.26,,,,,,,,,,,
14062211,home,FC Augsburg,Anton Kade,anton-kade,A. Kade,M,30,179,294,M,1129365,EUR,1074297600,M,30,30,False,24.0,20.0,2.0,1.0,0.0,9.0,10.0,11.0,14.0,,3.0,,,,,,,59.0,35.0,6.7,9.0,0.014388,15.852358202526,3.0,-8.4856119355934,0.0,,0,,0.15,-0.45,0.0,,Anton,Kade,1.0,,1.0,4.0,3.0,,2.0,1.0,,1.0,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,
14062211,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,31.0,27.0,4.0,2.0,0.0,10.0,12.0,17.0,19.0,,5.0,,,,,,,73.0,43.0,7.0,7.0,0.150494,47.246005825785,7.0,23.093803029319,1.0,,1,,0.36,0.01,-0.02,,,,,,,4.0,4.0,,2.0,1.0,,2.0,2.0,1.0,1.0,,1.0,,,9.2821044241657,14.146145234657,2.0,,0.0528,-0.13,1.0,1.0,1.0,1.0,0.1124,,,,,,
14062211,home,FC Augsburg,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,4,175,579,M,927340,EUR,994377600,M,4,4,False,45.0,37.0,4.0,1.0,0.0,16.0,19.0,21.0,26.0,3.0,4.0,,,,,,,90.0,56.0,7.2,9.0,0.0283634,200.02000243003,21.0,123.26462318499,2.0,,0,,0.13,0.27,0.27,,,,,,,,3.0,,2.0,2.0,,1.0,,1.0,,,,2.0,,21.710949261262,40.555435877313,,,,,,,,,,,,,,,
14062211,home,FC Augsburg,Robin Fellhauer,robin-fellhauer,R. Fellhauer,M,19,185,123,M,860461,EUR,885340800,M,19,19,False,29.0,20.0,4.0,2.0,0.0,11.0,12.0,9.0,17.0,1.0,5.0,,,,,,,73.0,44.0,6.6,15.0,0.0108526,53.661864058387,8.0,17.400744045026,0.0,,1,,-0.05,0.03,-0.03,,,,2.0,,1.0,2.0,3.0,1.0,,,,1.0,1.0,3.0,1.0,,,,,,,,,0.0312,0.01,1.0,,1.0,,0.0421,,,,,,
14062211,home,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,F,36,36,False,25.0,20.0,1.0,,0.0,6.0,9.0,14.0,16.0,,1.0,,,,,,,89.0,38.0,6.2,9.0,0.0425835,87.020853102952,11.0,-12.177133546096,0.0,,3,,0.02,0.05,-0.01,,,,,,,9.0,3.0,,1.0,1.0,,2.0,2.0,2.0,,,5.0,,,,,2.0,1.0,0.2616,-0.19,3.0,2.0,,,,1.0,2.0,,,,
14062211,home,FC Augsburg,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,F,20,20,False,57.0,48.0,2.0,,0.0,21.0,22.0,27.0,35.0,,7.0,,,,,,,90.0,81.0,6.9,22.0,0.0670844,203.2282252541,24.0,28.270540717717,3.0,,4,,-0.21,0.33,-0.18,,,,4.0,,1.0,5.0,5.0,1.0,3.0,1.0,,1.0,1.0,6.0,2.0,,1.0,,,38.592832084535,56.618222339412,1.0,3.0,0.9249,0.22,,1.0,1.0,1.0,0.7597,,,1.0,,,
