match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_interceptionWon,stat_wasFouled,stat_wonContest,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_lastManTackle,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
13473396,home,Ceará,Fernando Miguel,fernando-miguel,F. Miguel,G,16,191,318,M,358418,EUR,476150400,G,16,16,False,21.0,15.0,12.0,6.0,0.0,12.0,14.0,3.0,7.0,8.0,1.0,3.0,90.0,28.0,6.9,6.0,0.00053397,0,0.3647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,home,Ceará,Rafael Ramos,rafael-ramos,Rafael Ramos,D,2,171,559,M,788195,EUR,789609600,D,2,2,False,23.0,18.0,3.0,1.0,0.0,7.0,7.0,11.0,16.0,1.0,,,90.0,43.0,6.9,12.0,0.0261446,0,,,,1.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
13473396,home,Ceará,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,3,3,False,30.0,26.0,5.0,2.0,0.0,20.0,21.0,6.0,9.0,1.0,,,90.0,44.0,7.1,4.0,0.0045536,0,,,,,,1.0,,4.0,,,7.0,1.0,1.0,,,,True,1.0,2.0,,,,,,,,,,,,,,,,,,,
13473396,home,Ceará,Willian Machado,willian-machado,W. Machado,D,23,185,452,M,925871,EUR,847843200,D,23,23,False,36.0,32.0,5.0,2.0,0.0,26.0,27.0,6.0,9.0,2.0,,,90.0,57.0,7.2,6.0,0.00252557,0,,,,1.0,,3.0,1.0,4.0,,1.0,11.0,2.0,,,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
13473396,home,Ceará,Matheus Bahia,matheus-bahia,M. Bahia,D,79,181,700,M,1047204,EUR,934329600,D,79,79,False,24.0,18.0,1.0,1.0,1.0,10.0,13.0,8.0,11.0,2.0,,,80.0,51.0,7.7,12.0,0.219716,1,,,,,,,4.0,8.0,2.0,1.0,5.0,,6.0,3.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.0089,2.0,,,,,,,,,,,,,
13473396,home,Ceará,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,40.0,31.0,5.0,1.0,0.0,15.0,19.0,16.0,21.0,6.0,,,86.0,61.0,7.4,12.0,0.0644329,0,,,,2.0,,,2.0,7.0,1.0,,1.0,2.0,5.0,4.0,1.0,,,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,
13473396,home,Ceará,Dieguinho,dieguinho,Dieguinho,M,20,175,466,M,1016930,EUR,815097600,M,20,20,False,26.0,22.0,3.0,1.0,0.0,15.0,16.0,7.0,10.0,7.0,,,90.0,47.0,6.9,7.0,0.00335809,0,,,,,1.0,3.0,2.0,10.0,,1.0,7.0,,4.0,1.0,2.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,
13473396,home,Ceará,Antonio Galeano,antonio-galeano,Galeano,M,27,169,1101,M,883207,EUR,953683200,M,27,27,False,17.0,15.0,,,0.0,4.0,4.0,11.0,13.0,1.0,,,85.0,26.0,6.9,3.0,0.0176908,2,,,,1.0,3.0,,4.0,5.0,,,,,3.0,3.0,,1.0,,,2.0,,,,1.0,0.0625,,,,1.0,,,,,,,,,,
13473396,home,Ceará,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,10,10,False,26.0,19.0,2.0,1.0,0.0,10.0,15.0,9.0,11.0,7.0,,,60.0,46.0,6.7,15.0,0.00242801,0,,,,2.0,,1.0,6.0,7.0,2.0,5.0,,,3.0,3.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
13473396,home,Ceará,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179,1742,M,219190,EUR,645580800,M,7,7,False,9.0,8.0,,,0.0,7.0,7.0,1.0,2.0,3.0,,,61.0,15.0,6.8,3.0,0.00018038,1,,,,1.0,1.0,1.0,6.0,3.0,,,,,2.0,2.0,,3.0,,,,,2.0,,,0.2047,,,,,1.0,1.0,0.1798,,,,,,,
13473396,home,Ceará,Pedro Raul,pedro-raul,P. Raul,F,18,191,7083,M,866911,EUR,847152000,F,9,9,False,14.0,10.0,,,0.0,3.0,3.0,7.0,11.0,2.0,,,90.0,27.0,7.0,10.0,0.0186434,2,,,,,3.0,3.0,5.0,6.0,1.0,1.0,2.0,,1.0,1.0,4.0,,,,2.0,,,,1.0,0.1337,,,,,1.0,,0.1448,1.0,,,,,,
13473396,home,Ceará,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,1002617,EUR,1022025600,M,8,8,True,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,,,,30.0,17.0,6.3,5.0,0.00960863,1,,,,1.0,,,1.0,1.0,1.0,,,,,,2.0,,,,1.0,,,,1.0,0.1268,,1.0,,,,,,,1.0,,,,,
13473396,home,Ceará,Guilherme Luiz,guilherme-luiz-oliveira-da-silva,G. Luiz,F,80,191,331,M,1631434,EUR,1114387200,F,80,80,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,1.0,,,29.0,12.0,6.7,5.0,0.0946482,0,,Guilherme Luiz,,,1.0,,2.0,2.0,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,
13473396,home,Ceará,Nicolas,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,10.0,10.0,6.7,3.0,0.07765,0,,,,3.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
13473396,home,Ceará,Lelê,lele,Lelê,F,99,189,710,M,1173457,EUR,875664000,F,99,99,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,12.0,2.0,6.5,,0.0755266,0,,Lelê,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13473396,home,Ceará,Lourenço,lourenco,Lourenço,M,97,169,376,M,879871,EUR,873590400,M,97,97,True,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,1.0,,,11.0,12.0,6.4,5.0,0.242829,0,,,,2.0,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
13473396,home,Ceará,Keiller,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,home,Ceará,Ramon Menezes,ramon,R. Menezes,D,40,186,242,M,839516,EUR,799459200,D,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,home,Ceará,Éder,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,home,Ceará,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,0,,Marcos Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,home,Ceará,Alejandro Martínez,silvio-martinez,A. Martínez,M,14,170,184,M,1110829,EUR,861148800,M,22,22,True,,,,,,,,,,,,,,,,,,0,,Silvio Alejandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,home,Ceará,Rômulo,romulo,Rômulo,M,10,176,1438,M,1105078,EUR,1002412800,M,19,19,True,,,,,,,,,,,,,,,,,,0,,Rômulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,home,Ceará,Lucas Lima,lucas-lima,L. Lima,M,31,172,202,M,1048254,EUR,962668800,M,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,away,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,24.0,16.0,13.0,5.0,0.0,13.0,15.0,3.0,9.0,5.0,1.0,1.0,90.0,30.0,6.2,8.0,0.00060514,0,-0.6754,,,,,1.0,,1.0,,,1.0,,,,,,True,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
13473396,away,São Paulo,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,2,2,False,38.0,32.0,,,0.0,9.0,9.0,23.0,29.0,4.0,,,74.0,68.0,6.8,16.0,0.0506758,1,,,,3.0,2.0,,6.0,5.0,1.0,3.0,,,2.0,1.0,3.0,1.0,,1.0,2.0,1.0,,,1.0,0.0213,1.0,,,,,,,,,,,,,
13473396,away,São Paulo,Nahuel Ferraresi,nahuel-ferraresi,N. Ferraresi,D,32,188,3355,M,881215,EUR,911433600,D,32,32,False,54.0,50.0,8.0,5.0,0.0,25.0,26.0,25.0,28.0,6.0,,,90.0,66.0,7.3,4.0,0.0108764,0,,,,,1.0,2.0,3.0,3.0,,,6.0,1.0,1.0,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,
13473396,away,São Paulo,Sabino,sabino,Sabino,D,35,185,1662,M,975118,EUR,846201600,D,35,35,False,40.0,32.0,6.0,1.0,0.0,17.0,21.0,15.0,19.0,3.0,,,90.0,51.0,7.0,9.0,0.0116913,0,,,,,1.0,1.0,1.0,4.0,,,4.0,,2.0,2.0,,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,
13473396,away,São Paulo,Enzo Díaz,enzo-diaz,E. Díaz,D,13,175,2362,M,932937,EUR,818294400,D,13,13,False,32.0,29.0,3.0,3.0,0.0,11.0,12.0,18.0,20.0,1.0,,,90.0,51.0,6.9,9.0,0.0673584,1,,,,4.0,1.0,2.0,4.0,4.0,,2.0,1.0,,2.0,2.0,,3.0,,1.0,,,,,1.0,0.0382,1.0,1.0,,,,,,,,,,,,
13473396,away,São Paulo,Alisson,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,M,25,25,False,67.0,64.0,4.0,4.0,0.0,31.0,31.0,33.0,36.0,4.0,,,75.0,80.0,6.8,9.0,0.0608061,1,,,,,1.0,,6.0,3.0,1.0,2.0,2.0,,1.0,1.0,3.0,1.0,,1.0,2.0,,1.0,,,0.0116,2.0,,,1.0,,,,,,,,,,
13473396,away,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181,3033,M,1015261,EUR,991958400,M,21,21,False,60.0,56.0,3.0,3.0,0.0,22.0,22.0,34.0,38.0,8.0,,,90.0,71.0,7.5,5.0,0.46914,2,,,,,,,3.0,4.0,,1.0,1.0,,4.0,1.0,,1.0,,,,,1.0,1.0,,0.0365,1.0,,,1.0,1.0,,0.052,,,,,,,
13473396,away,São Paulo,Lucas Ferreira,lucas-dos-santos-ferreira,L. Ferreira,M,48,187,2402,M,1631907,EUR,1146182400,M,48,48,False,30.0,26.0,1.0,1.0,0.0,2.0,2.0,24.0,28.0,4.0,,,90.0,58.0,6.3,18.0,0.0433533,4,,Lucas Ferreira,,3.0,,,14.0,4.0,4.0,8.0,1.0,,1.0,,1.0,2.0,,1.0,1.0,2.0,2.0,,,0.136,,,,3.0,1.0,,0.0202,,,,,,,
13473396,away,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,M,10,10,False,30.0,26.0,1.0,1.0,0.0,6.0,6.0,20.0,24.0,4.0,,,89.0,41.0,6.6,10.0,0.163728,3,,,,,1.0,2.0,4.0,2.0,1.0,,1.0,,,,4.0,2.0,,,,,,,1.0,0.2316,,,,1.0,1.0,,0.4174,,1.0,,,,,luciano10
13473396,away,São Paulo,Ferreirinha,ferreira,Ferreira,M,11,176,8644,M,998499,EUR,883526400,M,11,11,False,21.0,19.0,1.0,1.0,1.0,4.0,5.0,15.0,16.0,4.0,,,45.0,33.0,7.3,8.0,0.247125,0,,,,3.0,,,2.0,4.0,1.0,2.0,,,1.0,1.0,1.0,,,,2.0,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,
13473396,away,São Paulo,Ryan Francisco,ryan-francisco-rodrigues-dos-santos-silva,R. Francisco,F,49,175,3708,M,1631904,EUR,1164067200,F,49,49,False,8.0,4.0,1.0,,0.0,2.0,2.0,2.0,6.0,,,,60.0,16.0,7.0,9.0,0.0130098,2,,Ryan,Francisco,1.0,2.0,,7.0,1.0,1.0,1.0,,,,,2.0,3.0,,,1.0,,,,1.0,0.3378,1.0,,,,1.0,1.0,0.8752,1.0,,,,,,
13473396,away,São Paulo,Cédric Soares,cedric-soares,C. Soares,M,6,172,2813,M,44760,EUR,683596800,D,6,6,True,18.0,16.0,1.0,1.0,0.0,10.0,12.0,6.0,6.0,,,,45.0,30.0,6.6,7.0,0.0213764,0,,,,3.0,,,3.0,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,
13473396,away,São Paulo,André Silva,andre-silva,A. Silva,F,17,181,2973,M,925072,EUR,865296000,F,17,17,True,7.0,4.0,,,0.0,2.0,2.0,2.0,5.0,,,,30.0,9.0,6.6,3.0,0.00089509,0,,,,,3.0,2.0,3.0,3.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
13473396,away,São Paulo,Rodriguinho,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,15,15,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,1.0,,,16.0,8.0,6.7,3.0,0.00078395,0,,Rodriguinho,,,1.0,1.0,2.0,3.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13473396,away,São Paulo,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,3050,M,905453,EUR,960854400,M,20,20,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,,,,15.0,8.0,6.4,1.0,0.00100258,0,,,,,,,2.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
13473396,away,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,0.00021708,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,away,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,away,São Paulo,Ruan,ruan,Ruan,D,4,187,1236,M,914487,EUR,928713600,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,away,São Paulo,Wendell,wendell,Wendell,D,18,176,3255,M,335033,EUR,743126400,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,away,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,away,São Paulo,Felipe Negrucci,felipe-negrucci,F. Negrucci,M,43,180,1098,M,1485598,EUR,1084492800,M,43,43,True,,,,,,,,,,,,,,,,,,0,,Felipe Negrucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473396,away,São Paulo,Lucca,lucca,Lucca,M,45,176,1626,M,2162243,EUR,1181779200,F,45,45,True,,,,,,,,,,,,,,,,,,0,,Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
