match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_fouls,stat_aerialWon,stat_dispossessed,stat_totalCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_accurateCross,stat_goals,player_sofascoreId,stat_hitWoodwork
13078963,home,SSV Jahn Regensburg,Felix Gebhardt,Felix,Gebhardt,felix-gebhardt,F. Gebhardt,G,1,188,53,M,927379,EUR,1014940800,G,1,1,False,23.0,16.0,15.0,8.0,0.0,11.0,12.0,5.0,11.0,1.0,1.0,2.0,8.0,3.0,5.0,1.0,1.0,1.0,90.0,32.0,7.0,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13078963,home,SSV Jahn Regensburg,Leopold Wurm,Leopold,Wurm,wurm-leopold,L. Wurm,D,37,194,163,M,1516394,EUR,1142899200,D,37,37,False,30.0,20.0,6.0,3.0,0.0,13.0,17.0,7.0,13.0,,,6.0,3.0,,,,,,90.0,46.0,6.7,11.0,0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
13078963,home,SSV Jahn Regensburg,Alexander Bittroff,,,alexander-bittroff,A. Bittroff,D,,186,8,M,26810,EUR,590630400,D,13,13,False,18.0,15.0,2.0,1.0,0.0,12.0,12.0,3.0,6.0,3.0,,1.0,3.0,,,,,,75.0,26.0,6.4,4.0,0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,
13078963,home,SSV Jahn Regensburg,Louis Breunig,Louis,Breunig,louis-breunig,L. Breunig,D,16,188,35,M,1127405,EUR,1068768000,D,16,16,False,29.0,23.0,2.0,,0.0,19.0,20.0,4.0,9.0,4.0,2.0,2.0,2.0,,,,,,90.0,39.0,6.4,7.0,0,3.0,3.0,,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
13078963,home,SSV Jahn Regensburg,Nico Ochojski,,,nico-ochojski,N. Ochojski,D,,182,6,M,939714,EUR,915840000,M,11,11,False,26.0,18.0,5.0,2.0,0.0,9.0,11.0,9.0,21.0,2.0,1.0,4.0,8.0,,,,,,90.0,64.0,6.3,22.0,2,4.0,,,3.0,1.0,1.0,,,1.0,,,6.0,1.0,1.0,1.0,4.0,,,,,,,,,,
13078963,home,SSV Jahn Regensburg,Andreas Geipl,Andreas,Geipl,andreas-geipl,A. Geipl,M,8,180,13,M,142221,EUR,703814400,M,8,8,False,31.0,27.0,5.0,3.0,0.0,14.0,16.0,13.0,16.0,5.0,3.0,2.0,7.0,,,,,,90.0,41.0,6.6,6.0,0,3.0,,1.0,2.0,2.0,,,1.0,1.0,,,1.0,,,,1.0,True,1.0,1.0,,,,,,,
13078963,home,SSV Jahn Regensburg,Sebastian Ernst,,,sebastian-ernst,S. Ernst,M,10,177,36,M,230378,EUR,794275200,M,15,15,False,23.0,15.0,2.0,1.0,0.0,7.0,11.0,8.0,12.0,5.0,,2.0,5.0,,,,,,76.0,30.0,6.6,11.0,0,2.0,,1.0,,,,1.0,2.0,1.0,2.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,
13078963,home,SSV Jahn Regensburg,Bryan-Anthony Chibuike Hein,,,bryan-anthony-chibuike-hein,B. C. Hein,D,,182,21,M,1440822,EUR,1001376000,M,3,3,False,14.0,7.0,2.0,,0.0,4.0,5.0,3.0,9.0,3.0,,1.0,1.0,,,,,,75.0,36.0,6.9,12.0,0,7.0,,3.0,4.0,3.0,2.0,,1.0,,,1.0,,,,,3.0,,2.0,1.0,,,,,,,
13078963,home,SSV Jahn Regensburg,Kai Pröger,,,kai-proger,K. Pröger,M,10,177,56,M,314500,EUR,705888000,F,33,33,False,13.0,10.0,,,0.0,,,10.0,19.0,8.0,2.0,1.0,1.0,,,,,,90.0,41.0,6.6,17.0,3,3.0,,,3.0,1.0,,1.0,2.0,1.0,,,6.0,,1.0,1.0,5.0,,3.0,,,1.0,2.0,,,,
13078963,home,SSV Jahn Regensburg,Dominik Kother,,,dominik-kother,D. Kother,M,31,180,80,M,987600,EUR,953164800,F,27,27,False,24.0,19.0,1.0,,0.0,9.0,10.0,10.0,14.0,7.0,1.0,1.0,2.0,,,,,,81.0,34.0,6.8,8.0,0,5.0,,,3.0,3.0,,,2.0,2.0,,1.0,,,,,1.0,,3.0,2.0,,,1.0,,,,
