match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_challengeLost,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalCross,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_totalOffside,captain,stat_hitWoodwork,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_lastManTackle
14573016,home,Dynamo Kyiv,Ruslan Neshcheret,ruslan-neshcheret,R. Neshcheret,G,35,190.0,302,M,976364,EUR,1011657600,G,35,35,False,33.0,23.0,17.0,8.0,0.0,16.0,20.0,7.0,13.0,1.0,9.0,2.0,2.0,90.0,41.0,7.3,10.0,0.00088004,58.124307966154,9.0,26.46,5.985,0.1959,0,0.5422,0.04,0.04,0.23,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Oleksandr Tymchyk,oleksandr-tymchyk,O. Tymchyk,D,18,180.0,183,M,978286,EUR,853718400,D,18,18,False,,,,,0.0,,,,,,,,,8.0,3.0,6.7,1.0,,,,,,,0,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Vladyslav Zakharchenko,vladyslav-zakharchenko,V. Zakharchenko,D,34,184.0,64,M,1425402,EUR,1150416000,D,34,34,False,38.0,30.0,7.0,3.0,0.0,20.0,25.0,10.0,13.0,5.0,5.0,,,90.0,52.0,7.2,10.0,0.00448378,111.54478763504,13.0,45.465,12.915,,0,,0.06,0.1,0.43,,,,1.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,16.152040149777,1.0,,,,,,,,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Taras Mykhavko,mykhavko-taras,T. Mykhavko,D,32,185.0,459,M,1413197,EUR,1117411200,D,32,32,False,59.0,51.0,11.0,6.0,0.0,33.0,38.0,18.0,21.0,5.0,11.0,,,90.0,67.0,7.4,8.0,0.00945785,146.37789084601,15.0,52.92,16.275,,0,,0.26,0.09,0.21,,,,,4.0,2.0,5.0,,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Vladyslav Dubinchak,vladyslav-dubinchak,V. Dubinchak,D,44,173.0,101,M,859393,EUR,899251200,D,44,44,False,31.0,24.0,6.0,4.0,1.0,10.0,11.0,14.0,20.0,1.0,6.0,,,90.0,55.0,7.5,15.0,0.200812,95.771574505771,14.0,33.81,7.875,,0,,0.48,0.1,0.23,,,,1.0,,6.0,3.0,2.0,1.0,1.0,,3.0,,,,1.0,3.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Mykola Mykhailenko,mykola-mykhailenko,M. Mykhailenko,M,91,181.0,94,M,976375,EUR,990489600,M,91,91,False,39.0,36.0,5.0,5.0,0.0,18.0,20.0,18.0,19.0,2.0,2.0,,,90.0,52.0,7.4,5.0,0.0403263,125.64063618114,14.0,52.605,16.38,,0,,0.09,0.04,0.24,,,,,1.0,,4.0,,,3.0,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Nazar Voloshyn,nazar-voloshyn,N. Voloshyn,M,9,175.0,229,M,1006066,EUR,1055808000,M,9,9,False,25.0,21.0,1.0,,0.0,7.0,8.0,14.0,17.0,2.0,4.0,,,75.0,42.0,7.1,9.0,0.0853168,132.64587996857,13.0,89.25,33.6,,0,,0.25,0.36,0.0,,,,,1.0,3.0,5.0,1.0,,1.0,,1.0,75.269142974856,4.0,,,,,1.0,3.0,,5.0,4.0,1.0,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Oleksandr Pikhalyonok,pikhalyonok-oleksandr,O. Pikhalonok,M,8,179.0,206,M,792296,EUR,862963200,M,8,8,False,34.0,32.0,3.0,3.0,0.0,15.0,15.0,17.0,19.0,,6.0,,,75.0,43.0,6.9,6.0,0.0672038,53.85795044046,8.0,-9.03,7.35,,0,,0.13,0.02,-0.05,,,,1.0,,3.0,2.0,,,2.0,,,,,2.0,,2.0,1.0,,3.0,1.0,,,,True,1.0,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Mykola Shaparenko,shaparenko-mykola,M. Shaparenko,M,10,180.0,1047,M,793749,EUR,907459200,M,10,10,False,34.0,27.0,3.0,2.0,0.0,13.0,15.0,14.0,19.0,1.0,7.0,,,65.0,42.0,6.7,8.0,0.0320183,113.54538111994,10.0,60.9,17.115,,1,,0.11,0.01,-0.11,,,,,,4.0,3.0,1.0,,2.0,,,17.15871210202,1.0,3.0,,1.0,1.0,,,,2.0,2.0,,,,1.0,0.1987,-0.3,,,,,,,,
14573016,home,Dynamo Kyiv,Vladyslav Kabaiev,vladyslav-kabaiev,V. Kabaiev,M,22,176.0,131,M,550192,EUR,809913600,M,22,22,False,15.0,11.0,1.0,,0.0,4.0,5.0,7.0,10.0,,3.0,,,64.0,25.0,7.5,9.0,0.0242965,97.422610986128,11.0,40.78,13.23,,1,,-0.09,0.27,-0.08,,,,,,4.0,1.0,,,,,2.0,33.606839966692,2.0,2.0,,1.0,1.0,,1.0,4.0,,,,,,,0.5809,0.53,1.0,1.0,0.9757,,,,,
14573016,home,Dynamo Kyiv,Matvii Ponomarenko,matvii-ponomarenko,M. Ponomarenko,F,99,187.0,296,M,1596425,EUR,1162339200,F,99,99,False,23.0,19.0,,,0.0,6.0,7.0,13.0,16.0,2.0,1.0,,,90.0,48.0,7.5,18.0,0.0854284,138.83918140646,13.0,50.86,24.045,,3,,-0.07,0.39,-0.02,,Matvii,Ponomarenko,1.0,5.0,13.0,6.0,4.0,,,1.0,3.0,38.70069111948,2.0,1.0,1.0,,,2.0,1.0,5.0,4.0,,,,,,0.2577,0.48,2.0,1.0,0.4959,1.0,1.0,1.0,,
14573016,home,Dynamo Kyiv,Oleksandr Karavayev,oleksandr-karavayev,O. Karavayev,D,20,173.0,158,M,137682,EUR,707443200,M,20,20,True,38.0,31.0,2.0,2.0,0.0,16.0,18.0,15.0,20.0,1.0,2.0,,,82.0,58.0,7.0,15.0,0.0435412,105.51325995396,14.0,37.065,11.55,,1,,0.21,0.1,0.19,,,,1.0,,2.0,2.0,,1.0,,1.0,,11.629793635314,1.0,1.0,,1.0,1.0,,6.0,1.0,,,,,,,0.2431,-0.27,1.0,,0.2644,,1.0,,,
14573016,home,Dynamo Kyiv,Bogdan Redushko,bogdan-redushko,B. Redushko,F,10,180.0,90,M,1808088,EUR,1168128000,M,70,70,True,10.0,8.0,,,0.0,4.0,5.0,4.0,5.0,1.0,3.0,,,26.0,20.0,6.8,5.0,0.0104437,27.232266257465,3.0,-1.995,6.09,,1,,0.07,0.21,-0.01,,Bogdan Redushko,,1.0,,2.0,2.0,,,2.0,,,16.026199674283,1.0,1.0,,2.0,2.0,,,3.0,,,,,,,0.1111,-0.51,,,,,,1.0,,
14573016,home,Dynamo Kyiv,Oleksandr Yatsyk,oleksandr-yatsyk,O. Yatsyk,M,5,182.0,60,M,1001957,EUR,1041552000,M,5,5,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,1.0,,,25.0,10.0,6.7,1.0,0.00201455,12.425474918645,2.0,1.575,4.095,,0,,-0.08,0.03,0.17,,,,,1.0,1.0,2.0,,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Andriy Yarmolenko,andriy-yarmolenko,A. Yarmolenko,M,7,190.0,1932,M,41116,EUR,625104000,M,7,7,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,15.0,8.0,6.5,4.0,7.46e-05,10.322626845915,1.0,7.455,7.455,,0,,0.08,0.01,0.13,,,,,,3.0,1.0,2.0,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Valentyn Rubchynskyi,valentyn-rubchynskyi,V. Rubchynskyi,M,15,165.0,75,M,1397134,EUR,1013731200,M,15,15,True,7.0,3.0,1.0,,0.0,,,3.0,7.0,,,,,15.0,12.0,6.5,6.0,0.00459444,,,,,,0,,0.05,,-0.01,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Valentyn Morhun,valentyn-morhun,V. Morhun,G,51,192.0,28,M,1087626,EUR,997401600,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Denys Ihnatenko,denys-ihnatenko,D. Ihnatenko,G,74,191.0,30,M,1006083,EUR,1042243200,G,74,74,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Kostiantyn Vivcharenko,kostiantyn-vivcharenko,K. Vivcharenko,D,2,178.0,102,M,976366,EUR,1023667200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Vasyl Burtnyk,vasyl-burtnyk,V. Burtnyk,D,14,189.0,24,M,1904574,EUR,1027382400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Vasyl Burtnyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Kyrylo Osypenko,kyrylo-osypenko,K. Osypenko,M,22,178.0,24,M,1425412,EUR,1137628800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Ogundana Shola,oluwashola-ogundana,S. Ogundana,M,54,172.0,1945,M,1647589,EUR,1108944000,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Oluwashola Ogundana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573016,home,Dynamo Kyiv,Eduardo Guerrero,eduardo-guerrero,E. Guerrero,F,39,180.0,492,M,985134,EUR,951091200,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573016,away,FC Noah,Ognjen Čančarević,ognjen-cancarevic,O. Čančarević,G,55,188.0,207,M,795899,EUR,622684800,G,22,22,False,35.0,21.0,19.0,5.0,0.0,19.0,20.0,2.0,15.0,1.0,4.0,1.0,2.0,90.0,39.0,5.8,14.0,0.00278442,84.717370519967,11.0,-59.575,-0.355,0.3927,0,-0.264,0.03,0.02,-0.21,-0.53,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,1.0,
14573016,away,FC Noah,Eric Boakye,eric-boakye,E. Boakye,D,6,173.0,112,M,924969,EUR,942969600,D,6,6,False,52.0,42.0,6.0,1.0,0.0,24.0,26.0,18.0,26.0,2.0,6.0,,,88.0,71.0,6.0,14.0,0.0248086,45.859009874246,9.0,-4.725,7.35,,0,,-0.08,0.01,-0.32,,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
14573016,away,FC Noah,Gonçalo Silva,goncalo-silva,G. Silva,D,37,184.0,76,M,169729,EUR,675993600,D,37,37,False,42.0,38.0,7.0,5.0,0.0,30.0,33.0,8.0,9.0,4.0,1.0,,,66.0,51.0,6.9,5.0,0.00422218,84.027562364182,14.0,-38.115,3.045,,0,,0.11,0.04,-0.07,,,,1.0,,1.0,2.0,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
14573016,away,FC Noah,Nathanaël Saintini,nathanael-saintini,N. Saintini,D,39,188.0,56,M,986992,EUR,959644800,D,39,39,False,82.0,75.0,15.0,9.0,0.0,48.0,48.0,27.0,34.0,3.0,4.0,,,90.0,91.0,7.0,8.0,0.00976499,282.73390608169,33.0,-135.66,9.345,,0,,0.32,0.1,-0.13,,,,2.0,,2.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14573016,away,FC Noah,David Sualehe,david-sualehe,D. Sualehe,D,33,183.0,78,M,796161,EUR,859075200,D,33,33,False,46.0,40.0,4.0,,0.0,21.0,22.0,19.0,24.0,1.0,5.0,,,90.0,68.0,6.4,9.0,0.00992783,130.92647335029,15.0,-92.82,0.63,,1,,-0.03,0.15,-0.35,,,,2.0,,4.0,5.0,,,3.0,,,25.966881233602,1.0,2.0,,3.0,1.0,,2.0,,2.0,2.0,,,,,0.0197,0.01,,,,,,1.0,,
14573016,away,FC Noah,Takuto Oshima,oshima-takuto,T. Oshima,M,14,175.0,140,M,1103106,EUR,896659200,M,14,14,False,58.0,53.0,2.0,2.0,0.0,28.0,30.0,25.0,28.0,1.0,4.0,,,90.0,75.0,7.0,8.0,0.0160982,109.50324436321,17.0,-8.61,4.935,,0,,0.09,0.08,-0.07,,,,1.0,1.0,3.0,7.0,2.0,,1.0,2.0,,,,,,2.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,
14573016,away,FC Noah,Guðmundur Þórarinsson,gudmundur-thorarinsson,G. Þórarinsson,D,4,183.0,59,M,66758,EUR,703296000,M,4,4,False,47.0,44.0,6.0,5.0,0.0,25.0,26.0,19.0,21.0,,7.0,,,80.0,57.0,7.3,6.0,0.0993688,79.867596292375,12.0,-28.875,10.185,,0,,0.29,0.12,-0.17,,,,,1.0,3.0,4.0,1.0,,,,,,,2.0,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,2.0,,,,
