match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_fouls,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_unsuccessfulTouch,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_lastManTackle,stat_bigChanceMissed,stat_totalOffside
12504666,home,Parma,Zion Suzuki,,,zion-suzuki,Z. Suzuki,G,31,189,4904,M,905351,EUR,1029888000,G,31,31,False,36.0,16.0,30.0,10.0,0.0,6.0,7.0,10.0,29.0,2.0,8.0,2.0,4.0,5.0,90.0,48.0,7.8,20.0,0.00932485,0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504666,home,Parma,Enrico Del Prato,,,enrico-del-prato,E. Del Prato,D,15,183,860,M,928103,EUR,942192000,D,15,15,False,19.0,9.0,3.0,,0.0,5.0,9.0,4.0,10.0,5.0,6.0,,,,90.0,37.0,7.6,10.0,0.00208274,2,,True,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.6632,0.6302,,,,,,,,,,,,,,,,,,,
12504666,home,Parma,Giovanni Leoni,,,giovanni-leoni,G. Leoni,D,15,196,14345,M,1473137,EUR,1166659200,D,46,46,False,10.0,8.0,2.0,,0.0,5.0,6.0,3.0,4.0,3.0,1.0,,,,71.0,20.0,7.5,2.0,0.00077571,0,,,,2.0,1.0,4.0,,,,2.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12504666,home,Parma,Botond Balogh,,,botond-balogh,B. Balogh,D,5,189,1291,M,983510,EUR,1023321600,D,4,4,False,23.0,19.0,3.0,1.0,0.0,18.0,21.0,1.0,2.0,12.0,1.0,,,,90.0,43.0,7.8,4.0,0.00018987,0,,,2.0,1.0,4.0,3.0,,,,4.0,1.0,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
12504666,home,Parma,Emanuele Valeri,,,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,D,14,14,False,18.0,10.0,1.0,,0.0,4.0,6.0,6.0,13.0,4.0,3.0,,,,90.0,49.0,6.3,17.0,0.0103066,1,,,2.0,1.0,5.0,6.0,,,,,3.0,,0.0137,,,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,
12504666,home,Parma,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,16,16,False,12.0,10.0,1.0,,0.0,4.0,4.0,6.0,8.0,1.0,3.0,,,,45.0,16.0,6.5,2.0,0.00769987,0,,,,,3.0,2.0,,,,,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,
12504666,home,Parma,Simon Sohm,,,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,19,19,False,26.0,20.0,3.0,,0.0,13.0,15.0,7.0,11.0,5.0,5.0,,,,90.0,40.0,6.9,7.0,0.00249951,1,,,1.0,3.0,2.0,6.0,1.0,,,,2.0,2.0,0.0292,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
12504666,home,Parma,Dennis Man,,,dennis-man,D. Man,M,27,182,10418,M,812145,EUR,904089600,M,98,98,False,24.0,18.0,1.0,1.0,0.0,2.0,3.0,16.0,21.0,,4.0,,,,90.0,34.0,7.6,10.0,0.0292171,2,,,,1.0,5.0,5.0,,1.0,1.0,,,,0.5144,0.7508,,2.0,,,,1.0,5.0,1.0,,1.0,dennisman,1.0,4.0,3.0,,,,,
12504666,home,Parma,Anas Haj Mohamed,,,anas-haj-mohamed,A. H. Mohamed,F,21,174,1496,M,1155432,EUR,1111795200,M,61,61,False,13.0,9.0,1.0,,0.0,1.0,3.0,8.0,10.0,1.0,1.0,,,,70.0,25.0,7.4,7.0,0.0591238,2,,,1.0,1.0,4.0,2.0,,2.0,1.0,,1.0,1.0,0.1421,0.2565,,,,,,,3.0,,,,,,,2.0,,,,,
12504666,home,Parma,Matteo Cancellieri,,,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,M,22,22,False,22.0,19.0,1.0,1.0,0.0,10.0,12.0,10.0,12.0,2.0,6.0,,,,81.0,46.0,6.9,10.0,0.042306,1,,,,5.0,6.0,10.0,1.0,,,,2.0,1.0,0.0542,,,1.0,4.0,2.0,2.0,1.0,4.0,,,1.0,,,,1.0,1.0,,,,
