match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_wonTackle,stat_penaltyConceded,player_firstName,player_lastName,stat_goals,stat_totalOffside,stat_punches,player_sofascoreId
10437968,home,Marítimo,Giorgi Makaridze,giorgi-makaridze,G. Makaridze,G,31,190,68,M,31325,EUR,638841600,G,30,30,False,35.0,30.0,8.0,4.0,29.0,31.0,1.0,4.0,12.0,2.0,1.0,1.0,1.0,90.0,49.0,6.3,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437968,home,Marítimo,Cláudio Winck,claudio-winck,C. Winck,D,2,183,178,M,155998,EUR,766368000,D,2,2,False,47.0,37.0,9.0,5.0,15.0,18.0,24.0,36.0,7.0,,,,,90.0,90.0,6.3,25.0,1,7.0,2.0,2.0,4.0,8.0,8.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
10437968,home,Marítimo,Zainadine Júnior,zainadine-junior,Z. Júnior,D,,178,102,M,105457,EUR,583113600,D,5,5,False,65.0,61.0,8.0,7.0,49.0,50.0,12.0,15.0,5.0,,,,,90.0,76.0,7.1,4.0,2,,,2.0,3.0,4.0,5.0,,,,,,3.0,,1.0,,True,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,
10437968,home,Marítimo,Renê Santos,rene-santos,R. Santos,M,,184,16,M,218804,EUR,703814400,D,15,15,False,65.0,51.0,14.0,3.0,44.0,47.0,7.0,18.0,14.0,,,,,90.0,90.0,7.7,18.0,0,,,1.0,2.0,2.0,10.0,,,,,,7.0,2.0,2.0,1.0,,,,1.0,6.0,1.0,1.0,1.0,1.0,2.0,,,,,,,
10437968,home,Marítimo,Vitor Costa,vitor-costa,V. Costa,M,94,182,61,M,842345,EUR,773020800,D,94,94,False,37.0,27.0,8.0,3.0,16.0,20.0,13.0,22.0,2.0,,,,,90.0,61.0,6.5,17.0,1,5.0,2.0,1.0,2.0,3.0,4.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,2.0,,,,,,,,,,,,
10437968,home,Marítimo,Bruno Xadas,bruno-xadas,B. Xadas,M,8,179,249,M,837410,EUR,881020800,M,23,23,False,38.0,35.0,3.0,3.0,13.0,13.0,23.0,27.0,5.0,,,,,81.0,53.0,6.9,8.0,2,2.0,1.0,,,3.0,3.0,1.0,2.0,2.0,2.0,1.0,,2.0,,2.0,,1.0,,,1.0,,,,,1.0,,,,,,,
10437968,home,Marítimo,Stefano Beltrame,stefano-beltrame,S. Beltrame,M,,183,133,M,184425,EUR,729129600,M,10,10,False,31.0,25.0,4.0,4.0,11.0,13.0,14.0,19.0,4.0,,,,,62.0,38.0,6.2,10.0,0,1.0,,,,3.0,1.0,1.0,2.0,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,
10437968,home,Marítimo,Val Soares,val-soares,V. Soares,M,97,176,108,M,871681,EUR,858124800,M,8,8,False,57.0,45.0,15.0,10.0,18.0,24.0,27.0,34.0,5.0,,,,,81.0,73.0,6.3,16.0,3,1.0,,4.0,,9.0,4.0,2.0,1.0,4.0,3.0,,1.0,1.0,1.0,,,2.0,1.0,,,2.0,,,,,1.0,,,,,,
10437968,home,Marítimo,Brayan Riascos,brayan-riascos,B. Riascos,F,94,180,216,M,537040,EUR,781747200,M,29,29,False,11.0,7.0,1.0,,2.0,4.0,5.0,8.0,3.0,,,,,62.0,27.0,6.7,11.0,2,1.0,,1.0,1.0,6.0,1.0,,2.0,2.0,,,1.0,2.0,,2.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,
10437968,home,Marítimo,André Vidigal,andre-vidigal,A. Vidigal,M,77,176,425,M,842335,EUR,903312000,F,7,7,False,30.0,27.0,1.0,1.0,8.0,9.0,20.0,24.0,3.0,,,,,90.0,53.0,7.5,10.0,5,3.0,1.0,2.0,,9.0,9.0,1.0,2.0,7.0,5.0,1.0,,1.0,4.0,2.0,,2.0,2.0,,,2.0,,,,,,,,,,,
10437968,home,Marítimo,Pablo Moreno,pablo-moreno,P. Moreno,F,,180,183,M,964729,EUR,1020384000,F,9,9,False,22.0,20.0,1.0,1.0,6.0,6.0,15.0,17.0,1.0,,,,,73.0,38.0,7.5,5.0,1,1.0,1.0,1.0,,4.0,9.0,,3.0,4.0,4.0,,,,3.0,3.0,,,1.0,,2.0,,,,,2.0,,,,,1.0,,
10437968,home,Marítimo,Léo Pereira,leo-pereira,L. Pereira,M,38,172,359,M,1008491,EUR,962236800,F,38,38,True,6.0,4.0,,,1.0,2.0,3.0,5.0,1.0,,,,,28.0,14.0,6.8,4.0,0,1.0,,,,1.0,3.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,
10437968,home,Marítimo,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,11,11,True,2.0,2.0,,,,,2.0,2.0,1.0,,,,,28.0,6.0,6.6,2.0,1,,,1.0,2.0,3.0,3.0,,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,
10437968,home,Marítimo,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,F,17,17,True,6.0,3.0,1.0,,,2.0,3.0,4.0,1.0,,,,,17.0,9.0,6.2,6.0,0,,,1.0,,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10437968,home,Marítimo,João Afonso,joao-afonso,J. Afonso,M,6,181,26,M,358496,EUR,792288000,M,21,21,True,7.0,4.0,1.0,1.0,1.0,2.0,3.0,5.0,,,,,,9.0,8.0,6.8,3.0,0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
