match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_totalClearance,stat_lastManTackle,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_challengeLost,stat_goals,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_hitWoodwork
12624917,home,Al-Hilal,Bono,,,bono,Bono,G,37,195.0,54623,M,BonoY,360938,EUR,670809600,G,37,37,False,28.0,27.0,3.0,2.0,0.0,26.0,26.0,1.0,2.0,8.0,90.0,31.0,6.8,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624917,home,Al-Hilal,João Cancelo,,,joao-cancelo,J. Cancelo,D,2,182.0,90162,M,JCancelo,138892,EUR,769996800,D,20,20,False,70.0,58.0,4.0,2.0,0.0,24.0,25.0,35.0,50.0,2.0,83.0,101.0,7.4,20.0,1,5.0,1.0,1.0,1.0,6.0,8.0,2.0,5.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12624917,home,Al-Hilal,Kalidou Koulibaly,,,kalidou-koulibaly,K. Koulibaly,D,3,187.0,26133,M,kkoulibaly26,126071,EUR,677376000,D,3,3,False,50.0,50.0,1.0,1.0,0.0,37.0,37.0,13.0,13.0,4.0,90.0,55.0,7.0,1.0,1,,,2.0,,2.0,1.0,,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12624917,home,Al-Hilal,Hassan Al Tambakti,,,hassan-al-tambakti,H. A. Tambakti,D,87,182.0,1188,M,,881837,EUR,918518400,D,87,87,False,55.0,54.0,1.0,1.0,1.0,33.0,33.0,21.0,22.0,5.0,90.0,63.0,7.5,1.0,1,,,1.0,,4.0,3.0,,,,,2.0,2.0,1.0,1.0,3.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,
12624917,home,Al-Hilal,Moteb Al-Harbi,,,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,,1022679,EUR,950918400,D,24,24,False,80.0,69.0,4.0,1.0,1.0,29.0,31.0,41.0,53.0,9.0,90.0,109.0,8.4,16.0,2,4.0,1.0,,,4.0,7.0,,3.0,1.0,,3.0,6.0,4.0,,2.0,,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,
12624917,home,Al-Hilal,Rúben Neves,,,ruben-neves,R. Neves,M,8,181.0,15472,M,rubenneves,280955,EUR,858211200,M,8,8,False,108.0,100.0,6.0,4.0,0.0,49.0,49.0,51.0,64.0,12.0,90.0,119.0,7.3,15.0,0,5.0,,,,3.0,2.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,
12624917,home,Al-Hilal,Sergej Milinković-Savić,,,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191.0,13384,M,sms,331447,EUR,793843200,M,22,22,False,78.0,68.0,3.0,2.0,0.0,17.0,17.0,51.0,63.0,3.0,83.0,104.0,8.7,21.0,3,2.0,,2.0,3.0,6.0,8.0,1.0,1.0,,,1.0,2.0,2.0,3.0,1.0,,2.0,1.0,,6.0,,,2.0,,1.0,1.0,1.0,,,,,,
12624917,home,Al-Hilal,Kaio César,Kaio César,,kaio-cesar,Kaio César,M,37,168.0,5030,M,,1396009,EUR,1076803200,M,27,27,False,22.0,16.0,1.0,,0.0,2.0,2.0,14.0,21.0,5.0,67.0,40.0,7.7,13.0,3,1.0,,,1.0,4.0,6.0,,7.0,3.0,1.0,1.0,,,2.0,,,1.0,,,1.0,,,,,2.0,,1.0,,,,,,
12624917,home,Al-Hilal,Malcom,,,malcom,Malcom,M,10,171.0,13905,M,malcomoliveira_97,551772,EUR,856915200,M,77,77,False,51.0,49.0,1.0,1.0,0.0,4.0,4.0,45.0,47.0,3.0,87.0,59.0,8.0,4.0,2,,,2.0,1.0,5.0,3.0,1.0,2.0,1.0,,,,,1.0,,,4.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,
12624917,home,Al-Hilal,Salem Al-Dawsari,,,salem-al-dawsari,S. Al-Dawsari,M,29,171.0,11126,M,29salem,160893,EUR,682560000,M,29,29,False,40.0,33.0,2.0,,0.0,6.0,6.0,28.0,42.0,3.0,88.0,64.0,7.2,20.0,2,8.0,1.0,1.0,,6.0,4.0,2.0,4.0,2.0,1.0,1.0,,,2.0,1.0,,2.0,,,1.0,,,1.0,,,,,True,,,,,
12624917,home,Al-Hilal,Marcos Leonardo,,,marcos-leonardo,M. Leonardo,F,9,177.0,22653,M,marcosleonardo09,1047227,EUR,1051833600,F,11,11,False,22.0,13.0,,,0.0,3.0,3.0,10.0,19.0,,90.0,32.0,8.5,13.0,4,,,2.0,,5.0,1.0,,3.0,1.0,,,,,,1.0,,,,,2.0,,,1.0,,3.0,,2.0,,,,,,
12624917,home,Al-Hilal,Nasser Al-Dawsari,,,nasser-al-dawsari,N. Al-Dawsari,M,16,178.0,1153,M,,872607,EUR,914025600,M,16,16,True,29.0,28.0,,,0.0,7.0,7.0,21.0,22.0,2.0,23.0,35.0,6.8,3.0,1,,,,,2.0,2.0,,,,1.0,,2.0,1.0,,1.0,,1.0,,,2.0,,,,,,1.0,,,,,,,
12624917,home,Al-Hilal,Hamad Al Yami,Hamad,Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,,981158,EUR,926899200,D,88,88,True,9.0,9.0,,,0.0,6.0,6.0,3.0,3.0,2.0,13.0,9.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624917,home,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185.0,1411,M,,915991,EUR,937094400,F,99,99,True,5.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,13.0,9.0,7.0,1.0,2,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,
12624917,home,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,15,167.0,790,M,,1134261,EUR,1027382400,M,15,15,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,9.0,4.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624917,home,Al-Hilal,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,,976538,EUR,973641600,F,7,7,True,7.0,6.0,,,0.0,,,6.0,9.0,1.0,8.0,10.0,6.9,3.0,0,2.0,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
12624917,home,Al-Hilal,Mohammed Al-Owais,,,mohammed-al-owais,M. Al-Owais,G,33,185.0,753,M,,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624917,home,Al-Hilal,Khalifah Al-Dawsari,,,khalifah-al-dawsari,K. Al-Dawsari,D,4,176.0,460,M,,931837,EUR,915235200,D,4,4,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624917,home,Al-Hilal,Mohamed Kanno,,,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,,828524,EUR,780192000,M,28,28,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624917,home,Al-Hilal,Turki Al Ghamil,Turki Al Ghamil,,turki-al-ghamil,T. A. Ghamil,F,,,40,M,,1542607,EUR,1107302400,F,38,38,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624917,away,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,,861003,EUR,596073600,G,28,28,False,30.0,20.0,17.0,7.0,0.0,15.0,16.0,5.0,14.0,15.0,90.0,49.0,7.6,11.0,0,,,,2.0,,3.0,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,5.0,6.0,2.0,
12624917,away,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,,1521661,EUR,797904000,D,8,8,False,21.0,12.0,4.0,1.0,0.0,8.0,11.0,4.0,10.0,4.0,66.0,31.0,5.9,12.0,0,,,1.0,,4.0,2.0,,,,,,2.0,2.0,,,,,2.0,,2.0,,,,,,3.0,,,,,,,
12624917,away,Al-Okhdood,Naif Assery,Naif Assery,,naif-assery,N. Assery,D,15,181.0,16,M,,1394760,EUR,982454400,D,15,15,False,25.0,21.0,5.0,1.0,0.0,20.0,21.0,1.0,4.0,5.0,90.0,40.0,6.4,4.0,0,,,1.0,,2.0,3.0,,,,,3.0,2.0,1.0,1.0,,,,4.0,,,,,,1.0,,1.0,,,,,,,
12624917,away,Al-Okhdood,Damion Lowe,,,damion-lowe,D. Lowe,D,,190.0,195,M,,539948,EUR,736560000,D,17,17,False,5.0,4.0,1.0,,0.0,4.0,4.0,,1.0,3.0,42.0,12.0,6.6,2.0,0,,,,2.0,,2.0,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,
12624917,away,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,,954639,EUR,746841600,D,4,4,False,31.0,26.0,6.0,5.0,0.0,21.0,24.0,5.0,7.0,6.0,90.0,59.0,7.1,6.0,0,,,,2.0,2.0,5.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,13.0,,1.0,,,,3.0,,,,True,,,,,
12624917,away,Al-Okhdood,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,,870365,EUR,847929600,D,2,2,False,6.0,6.0,1.0,1.0,0.0,5.0,5.0,2.0,2.0,,45.0,12.0,6.1,1.0,0,1.0,1.0,1.0,,4.0,2.0,,,,,,2.0,1.0,,,,,2.0,,,,,,,,3.0,,,,,,,
