match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,length,confirmed,from
13966085,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
13966085,,,,,90,7.0,,1,,,card,Gian Franco Allala,Argument,False,123761706.0,True,yellow,1009586.0,Gian Franco Allala,,,,
13966085,,,,,90,2.0,,1,,,substitution,,,,124314542.0,True,regular,,,False,,,
13966085,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,6.0,,
13966085,,,,,84,,,7,,,substitution,,,,124314530.0,True,regular,,,False,,,
13966085,,,,,83,,,8,,,card,Richard Mina,Foul,False,123761698.0,True,red,937863.0,Richard Mina,,,,
13966085,,,,,82,,,9,,,varDecision,,,,35489.0,True,cardUpgrade,937863.0,Richard Mina,,,False,
13966085,,,,,78,,,13,,,substitution,,,,124314526.0,True,regular,,,False,,,
13966085,,,,,78,,,13,,,substitution,,,,124314527.0,True,regular,,,False,,,
13966085,,,,,74,,,17,,,substitution,,,,124314516.0,False,regular,,,False,,,
13966085,,,,,74,,,17,,,card,Fernando Cornejo,Foul,False,123761690.0,True,yellow,924509.0,Fernando Cornejo,,,,
13966085,,,,,73,,,18,,,card,Alexander Barboza,Foul,False,123761686.0,False,yellow,801044.0,Alexander Barboza,,,,
13966085,,,,,68,,,23,,,substitution,,,,124314513.0,False,regular,,,False,,,
13966085,,,,,67,,,24,,,substitution,,,,124314511.0,False,regular,,,False,,,
13966085,,,,,61,,,30,,,substitution,,,,124314503.0,False,regular,,,False,,,
13966085,,,,,61,,,30,,,substitution,,,,124314502.0,False,regular,,,False,,,
13966085,,2.0,0.0,,60,,,31,,,goal,,,,321065641.0,True,penalty,897059.0,Lisandro Alzugaray,,,,penalty
13966085,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
13966085,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,2.0,,
13966085,,,,,43,,,3,,,card,Allan,Foul,False,123761604.0,False,yellow,158277.0,Allan,,,,
13966085,,1.0,0.0,,7,,,39,,,goal,,,,321063669.0,True,regular,964296.0,Gabriel Villamil,,,,
