match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_totalContest,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_dispossessed,stat_shotOffTarget,stat_bigChanceMissed,stat_goals,stat_clearanceOffLine,stat_totalOffside,player_sofascoreId,stat_goodHighClaim
14062172,home,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,32.0,24.0,13.0,5.0,0.0,21.0,23.0,3.0,9.0,6.0,1.0,2.0,90.0,36.0,6.9,8.0,0.00243114,82.579652100116,12.0,47.67,9.555,0.3986,0,0.3514,0.07,0.01,-0.21,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062172,home,FC Augsburg,Noahkai Banks,noahkai-banks,N. Banks,D,40,193,620,M,1597260,EUR,1164931200,D,40,40,False,37.0,36.0,4.0,3.0,0.0,21.0,21.0,15.0,16.0,2.0,,,90.0,51.0,7.2,1.0,0.0183636,48.079779424613,8.0,18.69,7.77,,0,,0.25,0.07,0.54,,Noahkai,Banks,2.0,1.0,4.0,5.0,1.0,8.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14062172,home,FC Augsburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,D,14,14,False,27.0,23.0,6.0,3.0,0.0,12.0,12.0,11.0,15.0,,,,63.0,35.0,6.4,4.0,0.00885463,96.566581053182,9.0,72.135,17.745,,0,,0.12,0.05,-0.18,,,,2.0,2.0,3.0,3.0,,5.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14062172,home,FC Augsburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,45.0,40.0,10.0,8.0,0.0,24.0,26.0,16.0,19.0,2.0,,,90.0,61.0,7.2,6.0,0.0216275,51.925093531047,8.0,7.035,5.25,,2,,0.22,-0.05,-0.03,,,,2.0,1.0,2.0,6.0,,5.0,,2.0,,1.0,1.0,3.0,True,1.0,1.0,1.0,0.0706,0.0569,-0.19,,,,,,,,,,,,,,,,,
14062172,home,FC Augsburg,Robin Fellhauer,robin-fellhauer,R. Fellhauer,M,19,185,123,M,860461,EUR,885340800,M,19,19,False,25.0,17.0,3.0,,0.0,7.0,8.0,10.0,17.0,7.0,,,90.0,51.0,6.7,15.0,0.106392,48.811063689765,4.0,44.625,20.895,,0,,0.04,0.14,-0.01,,,,2.0,1.0,6.0,6.0,2.0,4.0,,4.0,3.0,1.0,,1.0,,,,,,,,4.0,1.0,1.0,31.998785361325,2.0,1.0,,,,,,,,,,,
14062172,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,16.0,15.0,1.0,,0.0,8.0,9.0,7.0,7.0,4.0,,,45.0,25.0,7.2,3.0,0.149259,27.736615490787,5.0,6.93,6.615,,0,,0.29,0.03,0.16,,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,2.0,2.0,1.0,,,2.0,1.0,1.0,2.0,,,,,,,,
14062172,home,FC Augsburg,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,4,175,579,M,927340,EUR,994377600,M,4,4,False,33.0,28.0,1.0,,0.0,19.0,21.0,9.0,12.0,4.0,,,88.0,53.0,6.3,13.0,0.00701699,78.392005569347,11.0,17.43,12.18,,0,,-0.13,0.17,0.19,,,,2.0,,7.0,2.0,,4.0,,2.0,1.0,,,,,,,1.0,,,,2.0,,1.0,,,,,,1.0,4.0,,,,,,,
14062172,home,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,12.0,5.0,3.0,,0.0,2.0,4.0,3.0,8.0,2.0,,,63.0,35.0,6.2,17.0,0.0038745,70.935053204738,7.0,43.26,19.005,,1,,-0.07,0.04,-0.09,,,,2.0,2.0,5.0,4.0,,2.0,,1.0,,1.0,,,,,,,0.0314,,-0.12,4.0,,2.0,19.080881137935,1.0,,1.0,,4.0,1.0,1.0,,,,,,
14062172,home,FC Augsburg,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,F,32,32,False,21.0,18.0,1.0,,0.0,1.0,3.0,17.0,18.0,2.0,,,75.0,31.0,6.8,8.0,0.0371527,65.590396179445,8.0,18.165,19.95,,1,,0.35,0.04,0.13,,,,3.0,2.0,6.0,4.0,,,,,,3.0,,2.0,,,,,0.0114,,-0.01,2.0,,,22.163953528195,1.0,,,,3.0,,1.0,,,,,,
14062172,home,FC Augsburg,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,F,20,20,False,26.0,25.0,,,0.0,7.0,7.0,18.0,19.0,1.0,,,90.0,51.0,7.8,10.0,0.162509,43.164145272032,7.0,1.05,10.71,,4,,0.15,-0.17,0.14,,,,4.0,1.0,8.0,6.0,,,,1.0,1.0,1.0,,3.0,,3.0,,,0.5274,0.8553,0.51,8.0,3.0,4.0,,,4.0,1.0,,,1.0,1.0,1.0,1.0,,,,
