match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork
10411639,home,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,False,20.0,15.0,6.0,1.0,14.0,15.0,1.0,5.0,1.0,5.0,4.0,5.0,1.0,1.0,90.0,31.0,8.1,5.0,0.0,0.0,0.00032477,0,0.7411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411639,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,,82943,EUR,655516800,D,2,2,False,63.0,55.0,6.0,5.0,29.0,32.0,27.0,32.0,,5.0,,,,,90.0,77.0,8.0,10.0,0.0,0.0,0.057483,0,,True,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,3.0,4.0,4.0,1.0,2.0,4.0,,,,,,,,,,,,,,,
10411639,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,,151003,EUR,730080000,D,19,19,False,66.0,62.0,2.0,1.0,51.0,54.0,11.0,12.0,6.0,5.0,,,,,90.0,82.0,7.7,4.0,0.0,0.0,0.00673018,0,,,,,,4.0,6.0,12.0,,,,4.0,3.0,,1.0,,7.0,1.0,2.0,,,,,,,,,,,,
10411639,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,,1012176,EUR,1071100800,D,42,42,False,78.0,66.0,4.0,2.0,39.0,43.0,27.0,35.0,2.0,7.0,,,,,87.0,95.0,7.6,12.0,0.2976,0.0,0.0226171,4,,,,,,2.0,9.0,10.0,,,3.0,2.0,2.0,,,1.0,6.0,1.0,7.0,,,2.0,2.0,3.0,1.0,,,,,,
10411639,home,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,,356352,EUR,758073600,M,33,33,False,41.0,37.0,,,15.0,16.0,22.0,27.0,1.0,4.0,,,,,90.0,58.0,7.3,8.0,0.1685,0.0,0.325596,1,,,1.0,2.0,,,1.0,3.0,,1.0,1.0,,,,,1.0,3.0,,1.0,,,,,1.0,,1.0,1.0,,,,
10411639,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,,100389,EUR,670204800,M,15,15,False,69.0,60.0,6.0,2.0,23.0,29.0,37.0,40.0,4.0,3.0,,,,,90.0,85.0,6.8,11.0,0.0534,0.0,0.0176546,1,,,,,,,2.0,4.0,,,,,,1.0,3.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,
10411639,home,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,M,7,7,False,100.0,90.0,8.0,7.0,36.0,38.0,55.0,65.0,1.0,12.0,,,,,90.0,115.0,7.1,14.0,0.0719,0.0,0.099437,1,,,,3.0,1.0,1.0,8.0,5.0,3.0,,1.0,2.0,1.0,1.0,,1.0,3.0,,3.0,,,1.0,,,1.0,,,,,,
10411639,home,Atalanta,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1471,M,,842364,EUR,864086400,M,3,3,False,48.0,42.0,1.0,1.0,18.0,19.0,25.0,31.0,2.0,5.0,,,,,68.0,68.0,7.0,11.0,0.3336,0.6121,0.0489103,1,,,,2.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,2.0,,,4.0,1.0,,,,,1.0,1.0,,
10411639,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,molalookman,824200,EUR,877305600,F,11,11,False,44.0,35.0,,,9.0,10.0,27.0,37.0,,6.0,,,,,82.0,64.0,7.4,15.0,0.4032,0.3222,0.286028,6,,,,3.0,1.0,,2.0,5.0,1.0,,,1.0,1.0,3.0,2.0,,,,,,,3.0,2.0,2.0,3.0,,,1.0,1.0,1.0,1.0
10411639,home,Atalanta,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4912,M,jeremieboga,367056,EUR,852249600,F,10,10,False,38.0,35.0,2.0,2.0,10.0,10.0,30.0,33.0,,4.0,,,,,68.0,53.0,7.5,10.0,0.1207,0.0,0.650469,2,,,,5.0,5.0,1.0,5.0,1.0,1.0,,,,,3.0,,7.0,,,,,,4.0,1.0,2.0,,,,,,,
10411639,home,Atalanta,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,17,17,False,24.0,21.0,,,2.0,2.0,19.0,22.0,2.0,2.0,,,,,68.0,50.0,7.1,18.0,0.146,0.3383,0.106734,3,,,,,,,7.0,4.0,,6.0,,,,8.0,1.0,3.0,2.0,,,,,2.0,1.0,,,,,3.0,,,
