match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_dispossessed,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,captain,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_bigChanceMissed
10411603,home,Spezia,Jeroen Zoet,jeroen-zoet,J. Zoet,G,41,186,195,M,40963,EUR,663120000,G,1,1,False,6.0,3.0,5.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,18.0,8.0,6.7,3.0,0.0,0.0,0.00057212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411603,home,Spezia,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,802143,EUR,886896000,D,27,27,False,20.0,13.0,4.0,1.0,5.0,5.0,8.0,15.0,7.0,3.0,7.0,2.0,,,90.0,48.0,7.5,11.0,0.0,0.0,0.134996,0,2.0,3.0,7.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411603,home,Spezia,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,976037,EUR,950572800,D,14,14,False,22.0,18.0,5.0,1.0,17.0,18.0,1.0,4.0,4.0,4.0,3.0,2.0,,,90.0,34.0,6.5,4.0,0.0,0.0,0.00731874,0,3.0,5.0,5.0,,1.0,,2.0,j_kiwior,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411603,home,Spezia,Dimitrios Nikolaou,dimitris-nikolaou,D. Nikolaou,D,43,188,244,M,788185,EUR,902966400,D,43,43,False,36.0,26.0,8.0,3.0,18.0,21.0,8.0,15.0,4.0,12.0,4.0,4.0,,,90.0,52.0,6.8,12.0,0.0,0.0,0.00272291,0,3.0,5.0,5.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411603,home,Spezia,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,965264,EUR,958176000,M,2,2,False,24.0,14.0,2.0,1.0,4.0,5.0,11.0,21.0,7.0,9.0,1.0,,,,90.0,62.0,6.1,25.0,0.0,0.0,0.0673849,0,6.0,14.0,2.0,,3.0,5.0,,,1.0,8.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10411603,home,Spezia,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,404,M,98003,EUR,681523200,M,6,6,False,41.0,27.0,4.0,2.0,5.0,12.0,24.0,33.0,6.0,12.0,2.0,1.0,,,90.0,65.0,7.6,24.0,0.0,0.0,0.224002,0,,5.0,,,2.0,3.0,,,1.0,3.0,2.0,4.0,2.0,,3.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,
10411603,home,Spezia,Ethan Ampadu,ethan-ampadu,E. Ampadu,D,4,182,2540,M,847097,EUR,968889600,M,4,4,False,29.0,19.0,4.0,2.0,11.0,14.0,8.0,15.0,7.0,6.0,4.0,2.0,,,78.0,49.0,7.1,11.0,0.0321,0.0,0.0242102,1,,4.0,4.0,1.0,3.0,,3.0,,,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10411603,home,Spezia,Simone Bastoni,simone-bastoni,S. Bastoni,M,10,183,168,M,385330,EUR,847152000,M,20,20,False,26.0,13.0,3.0,,6.0,13.0,7.0,15.0,4.0,9.0,1.0,,,,78.0,37.0,6.8,16.0,0.1807,0.0693,0.00746387,2,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,2.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,
10411603,home,Spezia,Arkadiusz Reca,arkadiusz-reca,A. Reca,M,13,187,1086,M,580638,EUR,803347200,M,13,13,False,17.0,10.0,3.0,2.0,6.0,9.0,4.0,9.0,2.0,4.0,1.0,1.0,,,67.0,25.0,6.7,11.0,0.0,0.0,0.00130735,0,,1.0,2.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10411603,home,Spezia,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185,2430,M,788061,EUR,840326400,F,18,18,False,10.0,8.0,,,3.0,4.0,6.0,7.0,5.0,4.0,,,,,67.0,26.0,8.2,7.0,0.7094,0.4584,0.275395,2,2.0,6.0,1.0,,,4.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,
10411603,home,Spezia,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,F,11,11,False,19.0,15.0,,,7.0,7.0,8.0,13.0,5.0,3.0,1.0,1.0,,,90.0,41.0,6.8,15.0,0.4897,0.8456,0.0221034,1,1.0,8.0,3.0,,,3.0,,,,3.0,1.0,1.0,,2.0,5.0,1.0,,,,,,,1.0,,1.0,True,1.0,,,,,,
10411603,home,Spezia,Petar Zovko,petar-zovko,P. Zovko,G,40,192,84,M,1067207,EUR,1017014400,G,40,40,True,33.0,19.0,21.0,7.0,14.0,14.0,5.0,19.0,1.0,7.0,1.0,,1.0,1.0,72.0,40.0,6.3,14.0,0.0,0.0,0.00144193,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-0.3371,
10411603,home,Spezia,João Moutinho,joao-moutinho,J. Moutinho,D,4,183,341,M,928431,EUR,884563200,D,5,5,True,12.0,11.0,3.0,2.0,2.0,2.0,9.0,10.0,2.0,3.0,2.0,1.0,,,23.0,18.0,6.7,3.0,0.0,0.0,0.0152406,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10411603,home,Spezia,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,30,30,True,8.0,4.0,1.0,,1.0,2.0,3.0,6.0,3.0,2.0,,,,,23.0,13.0,6.6,6.0,0.0978,0.0,0.0199827,1,,1.0,,,,2.0,,dani.malda,1.0,1.0,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,
10411603,home,Spezia,Albin Ekdal,albin-ekdal,A. Ekdal,M,8,186,177,M,21992,EUR,617587200,M,8,8,True,7.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,1.0,,,,,12.0,11.0,6.3,2.0,0.0,0.0,0.00482533,0,,2.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
