match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_outfielderBlock,player_sofascoreId
11396197,home,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,True,22.0,17.0,9.0,4.0,15.0,18.0,2.0,4.0,9.0,90.0,27.0,6.7,5.0,0.00091442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396197,home,1. FC Köln,Benno Schmitz,,,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,False,,37.0,27.0,1.0,,12.0,14.0,16.0,25.0,1.0,90.0,60.0,7.1,17.0,0.0907942,0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396197,home,1. FC Köln,Timo Hübers,,,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,,70.0,57.0,10.0,4.0,36.0,39.0,21.0,31.0,10.0,90.0,81.0,7.3,14.0,0.0115073,1,,,2.0,4.0,10.0,,5.0,2.0,1.0,1.0,,7.0,1.0,1.0,2.0,0.0162,,,,,,,,,,,,,,,,,,
11396197,home,1. FC Köln,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,,39.0,34.0,5.0,3.0,16.0,17.0,18.0,22.0,4.0,57.0,42.0,6.7,6.0,0.013299,0,,,1.0,3.0,4.0,,1.0,1.0,,1.0,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,
11396197,home,1. FC Köln,Max Finkgräfe,Max Finkgräfe,,finkgrafe-max,M. Finkgräfe,D,35,183,310,M,1146250,EUR,1080345600,D,35,35,False,,37.0,23.0,3.0,,7.0,13.0,16.0,25.0,5.0,90.0,78.0,7.6,27.0,0.188995,1,1.0,,,6.0,10.0,3.0,1.0,5.0,5.0,5.0,2.0,1.0,,2.0,3.0,0.0272,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,
11396197,home,1. FC Köln,Denis Huseinbašić,,,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,False,,57.0,49.0,9.0,5.0,17.0,18.0,33.0,42.0,11.0,90.0,73.0,7.4,13.0,0.159324,1,3.0,1.0,1.0,5.0,5.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,,2.0,0.0482,,1.0,,1.0,1.0,,,,,,,,,,,,,
11396197,home,1. FC Köln,Eric Martel,,,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,,57.0,47.0,4.0,2.0,20.0,23.0,27.0,34.0,6.0,90.0,71.0,7.9,10.0,0.0609937,3,,,4.0,5.0,12.0,,1.0,1.0,1.0,,2.0,8.0,1.0,3.0,,0.1164,1.0,,1.0,3.0,,1.0,0.2862,,,,,,,,,,,
11396197,home,1. FC Köln,Jan Thielmann,,,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,M,29,29,False,,19.0,12.0,1.0,1.0,3.0,4.0,9.0,15.0,1.0,57.0,30.0,7.1,11.0,0.00801482,3,,,,3.0,5.0,2.0,,,,1.0,1.0,2.0,2.0,2.0,,0.0761,1.0,2.0,,,2.0,1.0,0.0609,,,,,,,,,,,
11396197,home,1. FC Köln,Luca Waldschmidt,,,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,M,9,9,False,,39.0,32.0,,,10.0,11.0,23.0,38.0,3.0,84.0,58.0,7.3,17.0,0.084556,2,10.0,1.0,,2.0,4.0,1.0,,1.0,1.0,,3.0,1.0,,1.0,1.0,0.0448,,1.0,1.0,,1.0,1.0,0.0261,,,,,,,,,,,
11396197,home,1. FC Köln,Linton Maina,,,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,False,,23.0,15.0,,,4.0,5.0,12.0,19.0,4.0,68.0,28.0,6.7,8.0,0.0433773,2,1.0,1.0,2.0,2.0,,,,,,,,,1.0,,,0.1184,,,1.0,,,,,,,,,,,,,,,
