match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_fouls,stat_totalOffside,stat_wonContest,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_penaltyFaced,stat_outfielderBlock,stat_clearanceOffLine,stat_goalAssist,stat_penaltyConceded
10411575,home,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,False,28.0,22.0,14.0,9.0,17.0,18.0,5.0,10.0,10.0,2.0,3.0,90.0,41.0,6.5,7.0,0.0,0.0,0.00117734,0,-0.5766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411575,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,,82943,EUR,655516800,D,2,2,False,60.0,48.0,12.0,3.0,30.0,32.0,18.0,28.0,11.0,,,90.0,79.0,6.6,14.0,0.0194,0.0,0.0295291,1,,True,2.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
10411575,home,Atalanta,Merih Demiral,merih-demiral,M. Demiral,D,28,190,4108,M,merihdemiral,806968,EUR,889056000,D,28,28,False,36.0,29.0,2.0,,19.0,24.0,10.0,13.0,12.0,,,90.0,51.0,6.7,9.0,0.0,0.0,0.137874,0,,,3.0,4.0,9.0,1.0,,,1.0,5.0,4.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411575,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,,1012176,EUR,1071100800,D,42,42,False,47.0,35.0,12.0,5.0,18.0,22.0,18.0,27.0,7.0,,,90.0,59.0,6.3,15.0,0.0,0.0,0.184764,0,,,,3.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
10411575,home,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,,356352,EUR,758073600,M,33,33,False,32.0,27.0,2.0,1.0,12.0,13.0,15.0,21.0,3.0,,,86.0,51.0,6.8,8.0,0.0433,0.0,0.00986174,1,,,,2.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,
10411575,home,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,M,7,7,False,36.0,26.0,8.0,2.0,10.0,11.0,18.0,31.0,4.0,,,81.0,53.0,6.7,17.0,0.076,0.0,0.0560688,2,,,1.0,2.0,4.0,,2.0,1.0,,1.0,,1.0,6.0,,,1.0,1.0,,,2.0,2.0,2.0,,1.0,,,,,,,,,,,
10411575,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,ederson99,946888,EUR,931305600,M,13,13,False,52.0,42.0,3.0,1.0,25.0,27.0,17.0,25.0,6.0,,,90.0,72.0,7.1,13.0,0.0,0.0,0.0229137,0,,,1.0,5.0,8.0,,,1.0,,6.0,3.0,2.0,,1.0,1.0,1.0,2.0,,,,,4.0,,,,,,,,,,,,,
10411575,home,Atalanta,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1471,M,,842364,EUR,864086400,M,3,3,False,46.0,38.0,3.0,3.0,13.0,18.0,26.0,30.0,7.0,,,90.0,77.0,6.9,17.0,0.0415,0.032,0.300794,2,,,1.0,3.0,2.0,,1.0,,2.0,1.0,1.0,3.0,2.0,,1.0,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
10411575,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,pasalicmario,190437,EUR,792288000,F,88,88,False,26.0,20.0,2.0,2.0,6.0,6.0,14.0,21.0,2.0,,,71.0,38.0,7.0,10.0,0.0,0.0,0.0296003,0,,,2.0,3.0,7.0,,,,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,
10411575,home,Atalanta,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,17,17,False,12.0,7.0,,,2.0,4.0,5.0,8.0,,,,70.0,20.0,5.6,9.0,0.5219,0.5151,0.0111757,3,,,1.0,7.0,1.0,,1.0,,,,,1.0,,3.0,1.0,,,,,,1.0,2.0,,,1.0,2.0,1.0,,,,,,,,
10411575,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,molalookman,824200,EUR,877305600,F,11,11,False,31.0,26.0,1.0,,4.0,4.0,23.0,28.0,2.0,,,81.0,44.0,7.6,8.0,1.2171,0.9974,0.449841,4,,,,3.0,3.0,,1.0,,,,,2.0,1.0,2.0,1.0,2.0,2.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,
10411575,home,Atalanta,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,duvanzapata91,38162,EUR,670464000,F,91,91,True,7.0,6.0,,,2.0,2.0,4.0,5.0,,,,20.0,10.0,6.6,1.0,0.0471,0.0,0.00987661,1,,,,2.0,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,
10411575,home,Atalanta,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,malinovskyi18,195850,EUR,736473600,M,18,18,True,22.0,18.0,3.0,1.0,6.0,7.0,12.0,15.0,5.0,,,19.0,30.0,6.7,6.0,0.0657,0.2456,0.0223765,2,,,,3.0,2.0,2.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,2.0,,,2.0,1.0,,,,,,,,,,
10411575,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,,100389,EUR,670204800,M,15,15,True,10.0,8.0,,,6.0,6.0,2.0,4.0,,,,9.0,10.0,6.5,2.0,0.0,0.0,0.00072154,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10411575,home,Atalanta,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4912,M,jeremieboga,367056,EUR,852249600,F,10,10,True,9.0,7.0,,,1.0,1.0,6.0,8.0,1.0,,,9.0,13.0,7.0,2.0,0.0,0.0,0.00854845,0,,,,,2.0,,,,,,,,,,,,1.0,,,,2.0,,,2.0,,,,,,,,,,,
10411575,home,Atalanta,Brandon Soppy,brandon-soppy,B. Soppy,M,2,181,434,M,,963211,EUR,1014249600,D,93,93,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,,,9.0,7.0,6.6,2.0,0.0,0.0,0.000194,0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,
10411575,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411575,home,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411575,home,Atalanta,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411575,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,,151003,EUR,730080000,D,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411575,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,,965011,EUR,1026345600,D,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411575,home,Atalanta,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,,928104,EUR,929750400,D,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411575,away,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,,592794,EUR,858988800,G,1,1,False,38.0,28.0,17.0,7.0,27.0,27.0,1.0,11.0,10.0,2.0,3.0,90.0,46.0,6.8,10.0,0.0,0.0,0.00015388,0,0.7901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10411575,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,dilorenzo22,153257,EUR,744422400,D,22,22,False,68.0,57.0,6.0,4.0,33.0,38.0,24.0,34.0,5.0,,,90.0,96.0,6.8,18.0,0.0,0.0,0.0329054,0,,True,1.0,2.0,4.0,,,1.0,,2.0,2.0,1.0,4.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
10411575,away,Napoli,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15025,M,kiminjae3,896569,EUR,848016000,D,3,3,False,52.0,45.0,6.0,3.0,38.0,40.0,7.0,12.0,5.0,,,90.0,62.0,7.0,8.0,0.0,0.0,0.00198552,0,,,2.0,2.0,4.0,,,4.0,1.0,2.0,2.0,1.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,,
10411575,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,,108484,EUR,676512000,D,5,5,False,41.0,34.0,4.0,1.0,29.0,30.0,5.0,11.0,6.0,,,90.0,49.0,7.0,7.0,0.0,0.0,0.00170455,0,,,3.0,,4.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,
10411575,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,,805078,EUR,878256000,D,17,17,False,75.0,59.0,5.0,2.0,30.0,40.0,29.0,35.0,6.0,,,90.0,105.0,7.3,18.0,0.0,0.0,0.194656,0,,,2.0,6.0,5.0,4.0,,5.0,,2.0,2.0,2.0,,1.0,,,2.0,,,,1.0,1.0,,1.0,,,,,,,,2.0,1.0,,
10411575,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,anguiss_29,787941,EUR,816480000,M,99,99,False,60.0,53.0,5.0,3.0,24.0,25.0,29.0,35.0,12.0,,,89.0,79.0,6.2,17.0,0.2869,0.155,0.0334011,2,,,1.0,10.0,4.0,,,2.0,,1.0,1.0,3.0,,2.0,3.0,1.0,1.0,,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10411575,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,StanLobotka,150383,EUR,785721600,M,68,68,False,58.0,53.0,5.0,1.0,31.0,34.0,22.0,24.0,8.0,,,90.0,69.0,6.3,9.0,0.0,0.0,0.0116337,0,,,,5.0,2.0,1.0,,2.0,,,,1.0,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,1.0,,,
10411575,away,Napoli,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,zielu_94,138605,EUR,769392000,M,20,20,False,46.0,37.0,4.0,2.0,13.0,16.0,26.0,32.0,3.0,,,64.0,57.0,7.4,12.0,0.0971,0.087,0.881812,1,,,,4.0,1.0,1.0,,,,,,2.0,2.0,1.0,,1.0,2.0,,,2.0,1.0,1.0,,,1.0,,,2.0,,,,1.0,,1.0,
10411575,away,Napoli,Hirving Lozano,hirving-lozano,H. Lozano,F,11,175,6583,M,hirvinglozano,385320,EUR,807062400,F,11,11,False,17.0,15.0,,,9.0,9.0,6.0,8.0,5.0,,,63.0,29.0,6.3,8.0,0.0,0.0,0.0094946,0,,,,4.0,3.0,,,1.0,,,,2.0,,,1.0,3.0,,,,,3.0,,,,,,,,,,,,,,
10411575,away,Napoli,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,227771,M,Osimhen9,822471,EUR,914889600,F,9,9,False,18.0,12.0,1.0,1.0,7.0,9.0,5.0,9.0,1.0,,,75.0,30.0,7.7,14.0,0.4235,0.6483,0.156584,1,,,3.0,6.0,4.0,,,,,1.0,,6.0,,3.0,2.0,,2.0,,,,,2.0,1.0,,1.0,,,1.0,,1.0,,,,1.0,1.0
10411575,away,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3699,M,,838232,EUR,938131200,F,7,7,False,32.0,23.0,4.0,2.0,5.0,6.0,18.0,26.0,2.0,,,89.0,46.0,7.0,14.0,0.329,0.506,0.0318594,1,,,,5.0,1.0,1.0,,,2.0,1.0,,2.0,,2.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,
10411575,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,,235672,EUR,744336000,F,21,21,True,11.0,7.0,2.0,1.0,1.0,3.0,6.0,11.0,5.0,,,27.0,19.0,6.6,9.0,0.0,0.0,0.010167,0,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,,3.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,
10411575,away,Napoli,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2715,M,,845486,EUR,851731200,M,91,91,True,13.0,13.0,,,8.0,8.0,5.0,5.0,2.0,,,26.0,19.0,6.6,1.0,0.0,0.0,0.00736894,0,,,,2.0,3.0,1.0,,,,,,,,,1.0,,,,,,3.0,,,3.0,,,,,,,,,,,
10411575,away,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,simeonegiovanni,341143,EUR,804902400,F,18,18,True,10.0,7.0,,,3.0,4.0,4.0,6.0,,,,15.0,16.0,6.9,4.0,0.1549,0.0271,0.00223399,2,,,1.0,1.0,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,
10411575,away,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411575,away,Napoli,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,,902019,EUR,957484800,M,70,70,True,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411575,away,Napoli,Davide Marfella,marfella-davide,D. Marfella,G,12,182,85,M,,917248,EUR,937353600,G,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
