match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,captain,stat_goals,stat_lastManTackle
14025176,home,Manchester United,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193,27298,M,964753,EUR,1026000000,G,31,31,False,18.0,14.0,6.0,2.0,0.0,12.0,13.0,2.0,5.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,90.0,23.0,6.8,5.0,0.00067293,24.943714338051,4.0,13.682184230009,0.1661,0,0.1871,0.03,0.0,0.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025176,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,843200,EUR,921715200,D,2,2,False,61.0,59.0,1.0,1.0,1.0,23.0,24.0,36.0,37.0,1.0,3.0,,,,,,90.0,80.0,7.9,5.0,0.104131,136.01897727207,17.0,76.625881900763,,2,,0.42,0.26,0.0,,DDalot,1.0,1.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0438,0.1181,36.718375869469,40.89717075789,1.0,2.0,-0.08,,,,,,,,,,,
14025176,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,149380,EUR,731289600,D,5,5,False,62.0,56.0,2.0,,0.0,30.0,33.0,26.0,29.0,4.0,2.0,,,,,,90.0,71.0,7.4,6.0,0.0153272,170.65857935183,19.0,112.10116057801,,0,,0.22,0.12,0.46,,harrymaguire93,,,1.0,3.0,,,,,,,2.0,,,,1.0,,,,25.695431199113,30.377847191663,1.0,,,1.0,2.0,,,,,,,,,
14025176,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,859999,EUR,885081600,D,6,6,False,109.0,103.0,3.0,2.0,0.0,43.0,43.0,60.0,66.0,4.0,7.0,,,,,,90.0,120.0,8.1,7.0,0.0556255,269.33779008265,38.0,152.96414455845,,0,,0.58,0.27,0.4,,LichaMartínez,,,4.0,4.0,,1.0,1.0,,,,,2.0,2.0,1.0,1.0,3.0,,,26.103495847053,29.376088507492,1.0,,,1.0,,2.0,,,,,,,,
14025176,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,190839,EUR,805507200,D,23,23,False,52.0,44.0,,,0.0,14.0,18.0,30.0,34.0,,4.0,,,,,,87.0,68.0,6.8,10.0,0.047007,84.899420838595,12.0,22.859378101397,,2,,0.11,0.1,-0.16,,lukeshaw23,,,3.0,8.0,,,,,,1.0,,3.0,1.0,1.0,,2.0,0.215,0.0393,10.281691515388,21.733472224435,2.0,,-0.07,1.0,5.0,,1.0,1.0,,,,,,
14025176,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,122951,EUR,698803200,M,18,18,False,76.0,64.0,5.0,2.0,0.0,22.0,24.0,42.0,52.0,,3.0,,,,,,87.0,95.0,6.8,16.0,0.422747,106.33790708632,20.0,48.183200798204,,4,,0.18,0.32,-0.07,,Casemiro,1.0,,4.0,2.0,2.0,1.0,,,,3.0,1.0,1.0,,1.0,1.0,,0.248,0.4164,,,,2.0,-0.14,,,2.0,1.0,,1.0,1.0,,,,
14025176,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,1142175,EUR,1113868800,M,37,37,False,84.0,79.0,2.0,,1.0,22.0,22.0,57.0,62.0,1.0,4.0,,,,,,89.0,100.0,7.9,9.0,0.221378,197.76409245052,28.0,69.462425341019,,0,,0.64,0.26,0.13,,KobbieM,1.0,1.0,6.0,8.0,,4.0,2.0,,,,,2.0,1.0,,2.0,1.0,,,,,,4.0,,1.0,2.0,,,,2.0,,,,,
14025176,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173,104228,M,971037,EUR,1026345600,M,16,16,False,39.0,37.0,2.0,2.0,0.0,7.0,7.0,30.0,32.0,,2.0,,,,,,90.0,59.0,7.1,11.0,0.1717,147.80846905249,16.0,98.940759248429,,1,,0.24,0.28,-0.01,,AmadDiallo19,2.0,,5.0,7.0,,7.0,3.0,,,1.0,,2.0,1.0,3.0,2.0,1.0,0.0196,0.088,37.516735149003,77.549097941052,4.0,3.0,0.12,,,,,,,,2.0,,,
14025176,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,288205,EUR,778982400,M,8,8,False,61.0,52.0,4.0,3.0,0.0,16.0,16.0,36.0,45.0,,3.0,,,,,,90.0,84.0,8.9,15.0,0.511515,168.59900885866,18.0,88.690449024833,,8,,0.79,0.27,0.15,,BrunoFernandes,7.0,2.0,2.0,2.0,,2.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,0.7185,0.3418,27.434562590521,80.200979049321,4.0,6.0,0.45,,,,4.0,,,,1.0,True,1.0,
14025176,home,Manchester United,Bryan Mbeumo,,,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,M,19,19,False,32.0,26.0,2.0,,0.0,3.0,4.0,23.0,28.0,,3.0,,,,,,87.0,53.0,6.9,19.0,0.0355923,73.838970769561,11.0,-6.4830822158004,,3,,-0.45,0.18,0.13,,bryan_m19,6.0,1.0,5.0,2.0,,1.0,,,2.0,1.0,,1.0,,5.0,1.0,1.0,0.2633,0.4069,8.7213122962171,10.757550092842,1.0,,0.45,1.0,,1.0,,,2.0,,,,1.0,
14025176,home,Manchester United,Matheus Cunha,,,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,10,10,False,26.0,20.0,,,0.0,5.0,5.0,15.0,21.0,,1.0,,,,,,75.0,36.0,6.5,11.0,0.0589904,52.9020703431,7.0,27.96168372246,,1,,-0.4,0.21,-0.01,,Cunha,1.0,,2.0,4.0,,,,,1.0,,,3.0,3.0,2.0,1.0,,0.0341,,15.34032715544,17.116215732457,1.0,1.0,-0.14,1.0,,,,,1.0,,,,,
14025176,home,Manchester United,Benjamin Šeško,,,benjamin-sesko,B. Šeško,F,30,195,77788,M,986397,EUR,1054339200,F,30,30,True,,,,,0.0,,,,,,,,,,,,15.0,4.0,6.4,2.0,,,,,,1,,,0.28,-0.03,,benjamin_sesko,,,1.0,1.0,,1.0,1.0,,,1.0,,,,2.0,,1.0,0.1973,0.0782,,,,,-0.54,,,,,,,1.0,,,,
14025176,home,Manchester United,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183,53635,M,847030,EUR,879465600,D,3,3,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,2.0,,,,,,9.0,11.0,6.7,,0.00279279,37.342570984937,4.0,31.938808791971,,1,,-0.04,0.27,0.0,,nousmaz97,,,,,,,,,1.0,,,,,,,,0.0363,,12.891031644917,25.891105672989,2.0,,-0.18,,,,,,,,,,,
14025176,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,846425,EUR,986947200,M,25,25,True,10.0,9.0,,,0.0,7.0,7.0,2.0,3.0,,1.0,,,,,,9.0,12.0,6.6,1.0,0.00311408,4.6966971373509,1.0,0.047006070978348,,0,,-0.03,0.03,0.15,,ugartemanu,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
