match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_goalAssist,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,player_firstName,player_lastName,stat_goals,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
11396298,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,24.0,12.0,15.0,3.0,10.0,13.0,2.0,11.0,8.0,1.0,90.0,33.0,6.7,12.0,0.00030522,0,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,50.0,40.0,7.0,1.0,34.0,40.0,6.0,10.0,5.0,,90.0,62.0,7.5,11.0,0.00165915,0,,edmondtapsoba,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,36.0,34.0,1.0,,26.0,27.0,8.0,10.0,2.0,,90.0,47.0,7.3,3.0,0.00498444,1,,jonatah,,2.0,5.0,1.0,,,,6.0,,1.0,,1.0,,,,,1.0,1.0,4.0,1.0,0.0631,0.0952,,,,,,,,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,,47.0,38.0,4.0,3.0,26.0,28.0,12.0,19.0,5.0,,90.0,66.0,7.4,14.0,0.0642525,1,,pierohincapie,,3.0,7.0,,,,,5.0,,2.0,,4.0,2.0,1.0,,1.0,,1.0,2.0,,0.0231,,2.0,1.0,1.0,,,,,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,M,2,2,False,,38.0,31.0,5.0,4.0,15.0,20.0,16.0,18.0,4.0,,90.0,56.0,7.6,9.0,0.0111436,1,,josip_stanisic,,7.0,8.0,2.0,4.0,3.0,,3.0,,1.0,,4.0,1.0,,2.0,,,3.0,1.0,1.0,0.3494,0.1256,,,,,,1.0,1.0,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,,54.0,47.0,6.0,5.0,29.0,31.0,18.0,23.0,5.0,,90.0,62.0,6.7,8.0,0.142365,1,,Granit_Xhaka,,6.0,2.0,2.0,1.0,,,1.0,,1.0,,,,,3.0,1.0,,,,,0.0201,,,1.0,2.0,,,,,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,,34.0,30.0,1.0,,22.0,22.0,9.0,13.0,6.0,,90.0,46.0,7.5,6.0,0.119047,1,,,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,0.0613,,1.0,,3.0,,,,,1.0,1.0,,,,,,
11396298,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,,32.0,29.0,,,16.0,18.0,16.0,18.0,6.0,,89.0,56.0,7.5,9.0,0.453121,1,,grimaldo35,,4.0,2.0,1.0,,,,1.0,,1.0,,,,,,2.0,4.0,,1.0,1.0,0.3106,0.7104,3.0,,1.0,,,1.0,,3.0,,1.0,,,,,
11396298,home,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,F,19,19,False,,13.0,10.0,,,2.0,2.0,8.0,13.0,1.0,,65.0,27.0,7.5,9.0,0.0871217,2,,,1.0,5.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,1.0,,2.0,0.1029,0.0807,3.0,,1.0,,,,1.0,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,10,10,False,,50.0,42.0,1.0,,15.0,16.0,27.0,35.0,5.0,,89.0,71.0,6.6,17.0,0.200553,1,,FWirtz,,9.0,2.0,2.0,2.0,1.0,,,,,,1.0,,2.0,1.0,1.0,1.0,2.0,,,0.0652,,3.0,,,,,,,,1.0,,,,,,
11396298,home,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,False,,31.0,24.0,,,10.0,13.0,14.0,18.0,4.0,,82.0,52.0,6.9,14.0,0.0147004,2,,amine_ad10,,13.0,8.0,,2.0,,,1.0,1.0,3.0,,,,1.0,2.0,,,6.0,4.0,2.0,0.0955,0.1181,3.0,,4.0,,,,,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,D,30,30,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,25.0,6.0,7.6,,0.00025463,3,,jeremie_frimpong,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,0.2327,0.161,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,
11396298,home,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,M,7,7,True,,7.0,4.0,1.0,,3.0,4.0,1.0,3.0,,,8.0,9.0,6.4,3.0,0.0005743,0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Gustavo Puerta,puerta-gustavo,G. Puerta,M,19,171,2579,M,1174889,EUR,1058918400,M,32,32,True,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,4.489e-05,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,Gustavo Puerta,,,,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,,,,,,,,,,,,1.0,,,,,0,,ahlozek,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Timothy Fosu-Mensah,timothy-fosu-mensah,T. Fosu-Mensah,D,,186,928,M,795260,EUR,883699200,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396298,home,Bayer 04 Leverkusen,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4212,M,785989,EUR,727228800,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
