match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_goals,stat_goalAssist,stat_clearanceOffLine
11396241,home,Borussia M'gladbach,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,396,M,571622,EUR,758160000,G,1,1,False,True,28.0,23.0,8.0,3.0,23.0,25.0,3.0,1.0,12.0,3.0,5.0,1.0,1.0,90.0,39.0,7.0,5.0,0.00019386,0,-0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396241,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,,43.0,39.0,,,27.0,30.0,15.0,1.0,4.0,,,,,75.0,63.0,6.3,8.0,0.014437,2,,12.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.2809,2.0,,,,,,,,,,,,,,,,,,,,
11396241,home,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,,63.0,53.0,4.0,1.0,39.0,42.0,22.0,4.0,4.0,,,,,90.0,79.0,6.6,14.0,0.00867763,2,,14.0,1.0,1.0,8.0,9.0,,,,1.0,,,,3.0,0.0986,,,,7.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0793,,,,,,,,,
11396241,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,,54.0,49.0,2.0,2.0,36.0,39.0,15.0,2.0,3.0,,,,,70.0,62.0,6.6,5.0,0.00398706,2,,13.0,,2.0,3.0,7.0,,,1.0,1.0,,,,1.0,0.3398,,,,6.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,
11396241,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,False,,50.0,39.0,2.0,1.0,18.0,22.0,30.0,,5.0,,,,,90.0,79.0,6.7,18.0,0.519596,1,,23.0,2.0,,2.0,3.0,2.0,2.0,,,1.0,4.0,,,0.0343,2.0,,,,,2.0,,1.0,,1.0,,,2.0,,,,,,,,
11396241,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,,56.0,45.0,6.0,3.0,29.0,31.0,26.0,,4.0,,,,,90.0,75.0,6.9,16.0,0.253795,1,,17.0,1.0,1.0,6.0,3.0,3.0,1.0,,,1.0,1.0,,2.0,0.1124,2.0,,,,,1.0,,1.0,2.0,2.0,2.0,,1.0,1.0,,,,,,,
11396241,home,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,,47.0,44.0,3.0,3.0,29.0,31.0,16.0,,7.0,,,,,90.0,57.0,6.8,6.0,0.0121028,0,,15.0,,,,3.0,1.0,1.0,,,,2.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
11396241,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,,29.0,23.0,1.0,,7.0,7.0,44.0,,4.0,,,,,90.0,62.0,8.1,22.0,1.05292,2,,25.0,22.0,1.0,2.0,4.0,3.0,2.0,,2.0,,2.0,,,0.0648,7.0,,,1.0,,,,,,1.0,,,9.0,,2.0,,,,,,
11396241,home,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,False,,34.0,28.0,8.0,5.0,10.0,12.0,24.0,,1.0,,,,,62.0,49.0,6.8,10.0,0.0206466,2,,18.0,2.0,,4.0,4.0,2.0,1.0,,1.0,,,2.0,,0.049,3.0,,,1.0,2.0,1.0,1.0,,1.0,,,0.0439,,,,,,,,,
11396241,home,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,False,,15.0,12.0,1.0,,4.0,6.0,9.0,,5.0,,,,,62.0,23.0,5.9,9.0,0.0182565,2,,8.0,,,6.0,,4.0,,,1.0,,1.0,,,0.065,,,,,1.0,1.0,1.0,,,,,0.2211,,,,,,,,,
11396241,home,Borussia M'gladbach,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,13,13,False,,19.0,17.0,3.0,3.0,9.0,10.0,9.0,,1.0,,,,,62.0,37.0,6.7,9.0,0.00623964,2,,8.0,,,5.0,5.0,2.0,,,,2.0,3.0,2.0,1.0,0.2124,1.0,,,2.0,,2.0,,,,1.0,,,,,,,,,,,
11396241,home,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,,15.0,9.0,1.0,,1.0,2.0,14.0,,1.0,,,,,28.0,20.0,6.6,7.0,0.123824,0,,9.0,1.0,,3.0,2.0,1.0,,,,,,,2.0,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,
11396241,home,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,F,14,14,True,,24.0,17.0,2.0,1.0,3.0,3.0,25.0,,1.0,,,,,28.0,30.0,6.8,12.0,0.233846,0,,14.0,4.0,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,
11396241,home,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,True,,10.0,4.0,,,,,10.0,,,,,,,28.0,19.0,7.1,7.0,0.0136056,3,,4.0,,,,5.0,,,,2.0,1.0,1.0,,,0.2938,,,,3.0,,,,,,2.0,1.0,,,,,,,,,,
