match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_keyPass,stat_challengeLost,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_clearanceOffLine
10433806,home,Kasımpaşa,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191,136,M,105974,EUR,626227200,G,1,1,False,34.0,22.0,16.0,5.0,19.0,21.0,3.0,13.0,1.0,9.0,1.0,1.0,1.0,1.0,90.0,44.0,7.2,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433806,home,Kasımpaşa,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,354860,EUR,775612800,D,94,94,False,36.0,28.0,6.0,3.0,14.0,14.0,16.0,25.0,2.0,3.0,,,,,90.0,57.0,6.8,12.0,0,3.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10433806,home,Kasımpaşa,Jeffrey Bruma,,,jeffrey-bruma,J. Bruma,D,,190,56,M,87223,EUR,689990400,D,5,5,False,43.0,38.0,5.0,2.0,24.0,26.0,14.0,17.0,3.0,7.0,1.0,,,,90.0,48.0,6.9,5.0,0,,,1.0,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10433806,home,Kasımpaşa,Sadık Çiftpınar,,,sadik-ciftpinar,S. Çiftpınar,D,5,181,71,M,111811,EUR,725846400,D,18,18,False,44.0,40.0,2.0,2.0,31.0,32.0,9.0,12.0,3.0,7.0,2.0,,,,90.0,55.0,7.2,4.0,0,,,4.0,,,,2.0,5.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
10433806,home,Kasımpaşa,Mortadha Ben Ouanes,,,mortadha-ben-ouanes,M. B. Ouanes,M,12,182,1246,M,919225,EUR,773107200,D,12,12,False,36.0,30.0,2.0,,15.0,18.0,16.0,21.0,4.0,,3.0,,,,90.0,68.0,7.1,11.0,1,3.0,1.0,4.0,,1.0,,,2.0,4.0,2.0,2.0,,2.0,1.0,1.0,3.0,2.0,,,,,,,,,,
10433806,home,Kasımpaşa,Mickael Tirpan,,,mickael-tirpan,M. Tirpan,D,25,177,59,M,800340,EUR,751334400,M,24,24,False,43.0,41.0,5.0,4.0,16.0,17.0,25.0,27.0,8.0,4.0,5.0,,,,90.0,60.0,7.2,7.0,1,1.0,,8.0,,3.0,2.0,,1.0,1.0,5.0,2.0,,,,1.0,,,1.0,3.0,,,,,,,,
10433806,home,Kasımpaşa,Mamadou Fall,,,mamadou-fall,M. Fall,M,7,184,381,M,822228,EUR,694137600,M,7,7,False,19.0,14.0,2.0,,1.0,2.0,13.0,19.0,3.0,1.0,1.0,,,,90.0,34.0,6.2,14.0,0,2.0,,6.0,2.0,1.0,1.0,1.0,3.0,,,2.0,,2.0,,,,,,3.0,,,,,,,,
10433806,home,Kasımpaşa,Haris Hajradinović,,,haris-hajradinovic,H. Hajradinović,M,10,179,1214,M,254979,EUR,761529600,M,10,10,False,41.0,32.0,2.0,1.0,4.0,5.0,28.0,36.0,,2.0,,,,,89.0,54.0,6.8,11.0,1,,,4.0,,,,,1.0,2.0,2.0,,,,,,1.0,1.0,2.0,1.0,True,1.0,,,,,,
10433806,home,Kasımpaşa,Valentin Eysseric,,,valentin-eysseric,V. Eysseric,M,,181,141,M,139798,EUR,701481600,M,13,13,False,48.0,36.0,7.0,3.0,8.0,11.0,28.0,43.0,6.0,3.0,2.0,,,,83.0,74.0,6.5,25.0,4,6.0,,11.0,2.0,2.0,,,,,3.0,3.0,,3.0,,,,1.0,2.0,,,2.0,2.0,2.0,,,,
10433806,home,Kasımpaşa,Bersant Celina,,,bersant-celina,B. Celina,M,10,181,396,M,281013,EUR,842227200,M,59,59,False,28.0,20.0,2.0,2.0,2.0,4.0,19.0,25.0,4.0,4.0,2.0,,,,88.0,42.0,7.5,13.0,1,1.0,1.0,3.0,,,,1.0,,,,1.0,,2.0,,1.0,1.0,2.0,1.0,4.0,,,1.0,,1.0,,,
