match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,player_sofascoreId,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_hitWoodwork
11368715,home,Almería,Luís Maximiano,,,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,25,25,False,31.0,22.0,17.0,9.0,19.0,23.0,3.0,8.0,4.0,4.0,4.0,1.0,1.0,90.0,38.0,7.0,10.0,0.00090053,0,0.7694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368715,home,Almería,Marc Pubill,,,marc-pubill,Pubill,D,18,190,2708,M,1094106,EUR,1056067200,D,18,18,False,28.0,19.0,3.0,1.0,12.0,15.0,7.0,16.0,4.0,,,,,90.0,59.0,6.4,21.0,0.0218946,1,,3.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,8.0,1.0,3.0,0.0348,,,,,,,,,,,,,,,,,,,,
11368715,home,Almería,César Montes,,,cesar-montes,C. Montes,D,23,195,1738,M,818406,EUR,856742400,D,22,22,False,41.0,27.0,12.0,5.0,20.0,22.0,7.0,19.0,5.0,,,,,90.0,50.0,6.5,15.0,0.00721648,0,,,2.0,3.0,3.0,5.0,,,,,4.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
11368715,home,Almería,Aleksandar Radovanović,,,aleksandar-radovanovic,A. Radovanović,D,16,189,129,M,823996,EUR,752976000,D,16,16,False,33.0,30.0,2.0,2.0,26.0,28.0,4.0,5.0,5.0,,,,,90.0,47.0,7.0,5.0,0.00357563,0,,,2.0,2.0,4.0,3.0,,1.0,,,6.0,2.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11368715,home,Almería,Álex Centelles,,,centelles-alex,Á. Centelles,D,20,185,70,M,964174,EUR,935971200,D,20,20,False,62.0,45.0,14.0,4.0,21.0,25.0,28.0,43.0,4.0,,,,,90.0,94.0,6.8,20.0,0.220701,0,,6.0,2.0,,2.0,2.0,,,,,2.0,,1.0,,2.0,,2.0,,,2.0,4.0,,,,,,,,,,,,,
11368715,home,Almería,Dion Lopy,,,dion-lopy,D. Lopy,M,17,186,2405,M,982327,EUR,1012608000,M,6,6,False,32.0,28.0,3.0,2.0,10.0,11.0,18.0,21.0,1.0,,,,,88.0,48.0,7.2,5.0,0.00570075,2,,,1.0,5.0,3.0,10.0,,1.0,,1.0,,,,0.0569,1.0,1.0,1.0,4.0,3.0,,,1.0,0.0909,,,,,,,,,,,
11368715,home,Almería,Edgar González,,,edgar-gonzalez,E. González,D,12,193,375,M,914522,EUR,859852800,M,3,3,False,39.0,33.0,2.0,2.0,18.0,20.0,15.0,19.0,8.0,,,,,90.0,53.0,6.8,7.0,0.00567283,1,,,2.0,5.0,6.0,7.0,3.0,1.0,1.0,1.0,6.0,,,0.1268,,,,1.0,,,,,,1.0,,,,,,,,,,
11368715,home,Almería,Luka Romero,Luka Romero,,luka-romero,L. Romero,F,18,169,4732,M,1032022,EUR,1100736000,M,38,38,False,13.0,13.0,,,4.0,4.0,9.0,9.0,4.0,,,,,66.0,30.0,6.2,8.0,0.00932802,1,,,2.0,,7.0,1.0,,1.0,,1.0,1.0,,5.0,0.2349,1.0,2.0,,,,1.0,,,,2.0,lukaromero10,1.0,,,,,,,,
11368715,home,Almería,Jonathan Viera,,,jonathan-viera,J. Viera,M,21,171,424,M,129451,EUR,624931200,M,8,8,False,46.0,39.0,,,10.0,12.0,30.0,35.0,7.0,,,,,84.0,55.0,7.6,8.0,0.280501,2,,1.0,,,1.0,1.0,,1.0,,2.0,1.0,,,0.4659,1.0,,,,,4.0,1.0,,,,,1.0,1.0,2.0,1.0,,,,,
11368715,home,Almería,Adrián Embarba,,,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,M,10,10,False,38.0,33.0,2.0,2.0,12.0,12.0,21.0,28.0,3.0,,,,,88.0,53.0,7.5,13.0,0.0458806,4,,2.0,1.0,1.0,7.0,2.0,2.0,4.0,1.0,1.0,,,1.0,0.5716,,,1.0,,,2.0,,2.0,0.7987,1.0,,,,1.0,,True,1.0,1.0,,
