match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialWon,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalOffside,captain,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14062179,home,FC Bayern München,Jonas Urbig,Jonas Urbig,,jonas-urbig,J. Urbig,G,40,189,4842,M,1130647,EUR,1060300800,G,40,40,False,54.0,46.0,12.0,4.0,0.0,43.0,43.0,3.0,11.0,1.0,1.0,14.0,1.0,1.0,1.0,4.0,90.0,68.0,6.8,8.0,0.00425498,87.648112070463,12.0,72.87,17.955,0.0662,0,-0.0402,0.12,0.04,-0.45,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062179,home,FC Bayern München,Alphonso Davies,,,alphonso-davies,A. Davies,D,19,185,29613,M,843665,EUR,973123200,D,19,19,False,49.0,46.0,,,0.0,25.0,25.0,21.0,24.0,,5.0,8.0,,,,,61.0,61.0,6.9,8.0,0.32081,136.11089897345,19.0,27.72,15.225,,0,,0.39,0.06,0.17,,ADavies19,1.0,3.0,2.0,4.0,2.0,1.0,1.0,16.358755484449,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14062179,home,FC Bayern München,Jonathan Tah,,,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,104.0,101.0,4.0,3.0,0.0,69.0,71.0,32.0,33.0,,1.0,4.0,,,,,90.0,118.0,6.9,5.0,0.033316,231.24937950884,29.0,174.72,17.85,,0,,0.33,0.17,-0.38,,jonatah,,4.0,1.0,,,,1.0,15.191730678234,1.0,1.0,4.0,1.0,8.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
14062179,home,FC Bayern München,Min-jae Kim,,,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,False,75.0,73.0,,,0.0,49.0,51.0,24.0,24.0,3.0,7.0,6.0,,,,,85.0,85.0,6.6,2.0,0.00927398,147.36553562209,18.0,53.865,14.91,,0,,0.25,0.06,-0.16,,kiminjae3,,3.0,,,,2.0,3.0,,,,1.0,,4.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
14062179,home,FC Bayern München,Hiroki Itō,,,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,55.0,45.0,6.0,3.0,0.0,15.0,19.0,30.0,36.0,,1.0,1.0,,,,,79.0,68.0,7.6,10.0,0.0247419,62.627073363987,10.0,-9.24,5.775,,1,,0.03,-0.08,-0.14,,hiroki_ito38,,5.0,,1.0,1.0,,1.0,,,,4.0,,3.0,1.0,,,,,1.0,1.0,0.2656,0.9375,0.48,,,,,,,,,,,,,
14062179,home,FC Bayern München,Aleksandar Pavlović,,,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,1142251,EUR,1083542400,M,45,45,False,148.0,144.0,6.0,5.0,0.0,57.0,59.0,87.0,89.0,2.0,5.0,5.0,,,,,90.0,167.0,8.0,12.0,0.163077,506.64348171626,56.0,261.345,26.25,,1,,0.69,0.47,-0.16,,alekspavlovic_,4.0,4.0,,,,4.0,1.0,73.438761884603,3.0,2.0,,,,,2.0,2.0,1.0,4.0,1.0,,0.0299,0.1177,-0.06,,,,,,,,,,,,,
14062179,home,FC Bayern München,Leon Goretzka,,,leon-goretzka,L. Goretzka,M,8,189,12148,M,184661,EUR,792028800,M,8,8,False,89.0,85.0,5.0,3.0,0.0,40.0,41.0,45.0,48.0,,3.0,2.0,,,,,79.0,94.0,6.7,5.0,0.0866413,293.29055794479,33.0,131.145,17.115,,0,,0.03,0.26,-0.12,,leon_goretzka,,2.0,,,,1.0,2.0,42.77944731722,3.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14062179,home,FC Bayern München,Michael Olise,,,michael-olise,M. Olise,M,17,184,79532,M,978838,EUR,1008115200,M,17,17,False,48.0,43.0,1.0,1.0,1.0,9.0,9.0,34.0,39.0,,7.0,,,,,,90.0,90.0,7.9,25.0,0.601221,329.76461876649,31.0,153.72,32.97,,2,,0.72,0.28,-0.19,,MOlise,8.0,9.0,3.0,5.0,2.0,4.0,,177.15339455274,10.0,2.0,,1.0,,1.0,6.0,1.0,,,,,0.0763,,-0.06,2.0,1.0,1.0,1.0,3.0,,,,,,,,
14062179,home,FC Bayern München,Lennart Karl,Lennart Karl,,lennart-karl,L. Karl,M,42,168,44372,M,1861975,EUR,1203638400,M,42,42,False,45.0,36.0,,,0.0,17.0,18.0,19.0,27.0,,4.0,3.0,,,,,61.0,56.0,5.9,15.0,0.0588504,79.517315328638,12.0,13.125,9.03,,1,,-0.09,0.07,-0.24,,,,1.0,1.0,1.0,,1.0,,,,,,,,,4.0,2.0,,,,,0.3237,,-0.59,,1.0,,,,1.0,1.0,,,,,,
14062179,home,FC Bayern München,Luis Díaz,,,luis-diaz,L. Díaz,F,14,178,143501,M,883537,EUR,853113600,M,14,14,False,53.0,45.0,4.0,4.0,0.0,8.0,8.0,37.0,45.0,,6.0,4.0,,,,,90.0,75.0,6.7,17.0,0.384546,255.24587436874,22.0,79.065,28.56,,2,,0.12,0.57,-0.13,,LuisDíaz,1.0,2.0,,7.0,2.0,,1.0,128.87439829116,8.0,2.0,,1.0,,,3.0,,,,1.0,,0.153,0.1208,-0.58,1.0,,1.0,,,1.0,,3.0,,,,,
