match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_bigChanceMissed,stat_outfielderBlock,player_firstName,player_lastName,stat_wonContest,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,captain,stat_goalAssist,stat_totalOffside,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_blockedScoringAttempt
11396306,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,44.0,29.0,32.0,17.0,21.0,22.0,8.0,22.0,1.0,9.0,1.0,3.0,7.0,1.0,1.0,90.0,57.0,7.9,15.0,0.00519897,0,-0.6895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396306,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,45.0,33.0,9.0,3.0,20.0,23.0,13.0,24.0,1.0,8.0,,,,,,90.0,81.0,7.4,21.0,0.00984994,1,,2.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,0.1329,0.2986,,,,,,,,,,,,,,,,,,,
11396306,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,35.0,29.0,8.0,4.0,15.0,16.0,14.0,19.0,2.0,2.0,,,,,,84.0,44.0,6.5,6.0,0.0203074,1,,,1.0,1.0,4.0,,,1.0,,1.0,3.0,1.0,,1.0,0.2973,0.1517,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11396306,home,SC Freiburg,Manuel Gulde,manuel-gulde,M. Gulde,D,,184,63,M,71952,EUR,666316800,D,5,5,False,36.0,27.0,9.0,3.0,17.0,18.0,10.0,18.0,3.0,4.0,,,,,,90.0,41.0,6.1,10.0,0.01113,0,,,2.0,2.0,2.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396306,home,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,False,21.0,17.0,1.0,,9.0,11.0,8.0,10.0,1.0,3.0,,,,,,73.0,31.0,6.4,6.0,0.00603433,0,,,3.0,2.0,4.0,,2.0,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,
11396306,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,27.0,23.0,2.0,1.0,12.0,13.0,11.0,15.0,1.0,4.0,,,,,,90.0,40.0,6.5,8.0,0.0163123,2,,1.0,2.0,5.0,5.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,0.105,0.1393,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,
11396306,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,42.0,36.0,1.0,,22.0,24.0,14.0,18.0,,6.0,,,,,,73.0,49.0,6.4,9.0,0.010375,0,,,1.0,3.0,5.0,,,,,,3.0,,2.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,
11396306,home,SC Freiburg,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8489,M,355088,EUR,864259200,M,22,22,False,17.0,12.0,2.0,1.0,6.0,7.0,8.0,14.0,1.0,4.0,,,,,,90.0,40.0,7.0,16.0,0.335213,1,,4.0,3.0,11.0,9.0,1.0,4.0,,,1.0,1.0,1.0,5.0,2.0,0.0137,,6.0,,,,,2.0,1.0,1.0,3.0,rolandsallai,2.0,1.0,2.0,,,,,,
11396306,home,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,M,34,34,False,6.0,5.0,,,,,5.0,6.0,,,,,,,,18.0,8.0,3.0,3.0,0.00709475,0,,,1.0,3.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
11396306,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,33.0,26.0,4.0,1.0,13.0,16.0,16.0,21.0,1.0,4.0,,,,,,83.0,44.0,7.3,8.0,0.318159,0,,4.0,,2.0,2.0,1.0,,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,3.0,1.0,3.0,True,1.0,,,,
11396306,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,False,21.0,10.0,2.0,1.0,3.0,6.0,7.0,15.0,,4.0,,,,,,83.0,29.0,6.7,13.0,0.00700175,0,,,4.0,4.0,6.0,,,,,,,,2.0,,,,4.0,,,,,,,,2.0,,,,,,,1.0,,,
11396306,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,True,9.0,5.0,1.0,,2.0,2.0,3.0,8.0,,,,,,,,17.0,13.0,6.4,5.0,0.00235748,0,,1.0,,2.0,3.0,1.0,,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11396306,home,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,True,8.0,4.0,,,1.0,2.0,3.0,7.0,,1.0,,,,,,17.0,12.0,6.3,6.0,0.0114334,1,,1.0,3.0,3.0,3.0,,,1.0,,,,,,,0.1533,,3.0,1.0,,,,,,,,,,,,,,,,,
11396306,home,SC Freiburg,Florent Muslija,florent-muslija,F. Muslija,M,24,172,810,M,882019,EUR,899683200,M,23,23,True,5.0,4.0,,,1.0,1.0,3.0,5.0,,,,,,,,17.0,6.0,6.6,2.0,0.038463,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396306,home,SC Freiburg,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,492,M,171927,EUR,762480000,F,26,26,True,4.0,3.0,,,,,3.0,4.0,,,,,,,,17.0,6.0,6.5,2.0,0.0391741,0,,,,3.0,1.0,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,
11396306,home,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,,17.0,3.0,6.5,,0.00046341,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11396306,home,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396306,home,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396306,home,SC Freiburg,Attila Szalai,attila-szalai,A. Szalai,D,41,192,2460,M,823092,EUR,885254400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396306,home,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396306,away,VfB Stuttgart,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,31.0,25.0,7.0,2.0,24.0,27.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,90.0,37.0,6.2,6.0,0.00033844,0,-0.4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11396306,away,VfB Stuttgart,Leonidas Stergiou,leonidas-stergiou,L. Stergiou,D,25,180,684,M,962898,EUR,1015113600,D,20,20,False,57.0,54.0,,,40.0,41.0,14.0,17.0,,3.0,,,,,,90.0,61.0,6.4,5.0,0.00780361,0,,1.0,1.0,3.0,1.0,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,
11396306,away,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,110.0,97.0,6.0,3.0,70.0,76.0,27.0,34.0,5.0,3.0,,,,,,90.0,119.0,7.3,15.0,0.235864,0,,,9.0,3.0,9.0,,,,,,,,1.0,,,,2.0,,,,,,1.0,,1.0,,,,1.0,True,1.0,,,,
11396306,away,VfB Stuttgart,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,602,M,991479,EUR,991094400,D,29,29,False,120.0,106.0,8.0,2.0,66.0,73.0,40.0,47.0,5.0,3.0,,,,,,90.0,132.0,7.6,15.0,0.335374,0,,,3.0,5.0,4.0,,,,,,1.0,,1.0,,,,5.0,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,
11396306,away,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,M,4,4,False,27.0,24.0,1.0,,15.0,15.0,9.0,12.0,2.0,6.0,,,,,,90.0,39.0,6.9,5.0,0.0126214,3,,,2.0,3.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,,0.2147,0.0278,3.0,1.0,,,,,,2.0,,,,,1.0,,,,,,
11396306,away,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,76.0,67.0,1.0,1.0,26.0,29.0,41.0,47.0,3.0,4.0,,,,,,90.0,88.0,7.3,10.0,0.156802,1,,,1.0,5.0,4.0,,,1.0,,,1.0,1.0,,1.0,0.0559,0.1241,3.0,,,,,,1.0,,2.0,,,,1.0,,,,,,
11396306,away,VfB Stuttgart,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,100.0,88.0,2.0,1.0,41.0,47.0,48.0,55.0,1.0,10.0,,,,,,90.0,110.0,7.1,17.0,0.314664,0,,2.0,3.0,6.0,5.0,,1.0,,,1.0,,,2.0,2.0,,,2.0,,,,,1.0,2.0,,1.0,,1.0,,4.0,,,,,,
11396306,away,VfB Stuttgart,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,M,7,7,False,43.0,38.0,1.0,,19.0,21.0,20.0,26.0,5.0,9.0,,,,,,82.0,65.0,8.0,9.0,0.591715,1,,4.0,2.0,6.0,8.0,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,2.0,0.1842,0.0851,3.0,,,,,1.0,,,2.0,,1.0,,1.0,,,,,,
11396306,away,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,F,8,8,False,42.0,36.0,,,10.0,11.0,26.0,32.0,,3.0,,,,,,76.0,62.0,6.7,14.0,0.268099,3,,1.0,,8.0,2.0,1.0,3.0,,,1.0,,,2.0,2.0,0.2554,,,1.0,,,,1.0,3.0,3.0,1.0,,,,1.0,,,,,,
