match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_interceptionWon,captain,stat_outfielderBlock,stat_unsuccessfulTouch,stat_aerialLost,player_sofascoreId,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork
12499656,home,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,False,38.0,26.0,16.0,4.0,0.0,23.0,25.0,3.0,13.0,3.0,3.0,2.0,14.0,1.0,5.0,10.0,2.0,90.0,59.0,8.6,12.0,0.0002756,0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499656,home,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,D,13,13,False,27.0,16.0,3.0,1.0,0.0,9.0,16.0,7.0,11.0,,7.0,7.0,4.0,,,,,90.0,51.0,6.7,14.0,0.428614,0,,4.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499656,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,43.0,41.0,2.0,1.0,0.0,40.0,41.0,1.0,2.0,1.0,4.0,12.0,5.0,,,,,90.0,67.0,6.9,4.0,0.00067999,0,,2.0,,1.0,1.0,1.0,,2.0,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,
12499656,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,40.0,35.0,2.0,1.0,0.0,32.0,34.0,3.0,6.0,,,5.0,5.0,,,,,90.0,51.0,6.6,5.0,0.00168442,0,,,,,,,,,,,,,1.0,True,2.0,,,,,,,,,,,,,,,,,,
12499656,home,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,23.0,17.0,4.0,1.0,0.0,11.0,12.0,6.0,11.0,1.0,2.0,4.0,3.0,,,,,90.0,36.0,6.1,7.0,0.00412127,0,,3.0,2.0,,,,,1.0,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,
12499656,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,M,36,36,False,13.0,7.0,4.0,,1.0,3.0,6.0,4.0,7.0,,3.0,1.0,5.0,,,,,75.0,25.0,6.4,11.0,0.174905,0,,5.0,1.0,,2.0,,,2.0,,1.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,
12499656,home,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,11.0,9.0,,,0.0,7.0,9.0,2.0,2.0,,1.0,,2.0,,,,,45.0,19.0,6.4,4.0,0.0004049,0,,2.0,1.0,,,,,1.0,,,,,,,1.0,2.0,1.0,ellyes_skhiri,,,,,,,,,,,,,,,
12499656,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,24.0,22.0,2.0,,0.0,19.0,19.0,3.0,5.0,,1.0,4.0,2.0,,,,,75.0,35.0,6.4,2.0,0.0024789,0,,2.0,2.0,,,,,1.0,,,,,1.0,,1.0,,,,Hugo Larsson,,,,,,,,,,,,,,
12499656,home,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,M,8,8,False,14.0,6.0,4.0,,0.0,5.0,7.0,1.0,7.0,1.0,3.0,8.0,1.0,,,,,80.0,29.0,6.6,10.0,0.00046356,0,,1.0,1.0,,,,,2.0,2.0,,,1.0,2.0,,,2.0,,fareschaibi28,,,,,,,,,,,,,,,
12499656,home,Eintracht Frankfurt,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97147,M,1048422,EUR,1024531200,F,11,11,False,15.0,11.0,,,0.0,10.0,12.0,1.0,3.0,2.0,4.0,1.0,2.0,,,,,66.0,29.0,7.3,10.0,0.00054418,3,,4.0,,,5.0,2.0,,,,,,,1.0,,,2.0,1.0,hekitike,Hugo Ekitiké,,1.0,2.0,1.0,2.0,0.1501,0.2176,,,,,,,
