match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon
12437860,home,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,37.0,19.0,32.0,14.0,0.0,7.0,9.0,12.0,28.0,1.0,7.0,2.0,1.0,5.0,90.0,44.0,7.4,18.0,0.0113524,0,-0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437860,home,Getafe,Djené,djene,Djené,D,2,178.0,2527,M,307702,EUR,694137600,D,2,2,False,38.0,29.0,3.0,2.0,0.0,13.0,17.0,16.0,22.0,3.0,6.0,,,,90.0,52.0,6.0,15.0,0.010724,0,,True,1.0,1.0,2.0,7.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12437860,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191.0,695,M,576276,EUR,794793600,D,22,22,False,48.0,39.0,8.0,3.0,0.0,22.0,23.0,17.0,25.0,8.0,4.0,,,,90.0,63.0,6.6,9.0,0.0106551,0,,,,1.0,6.0,6.0,8.0,2.0,,,,1.0,3.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437860,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187.0,5163,M,805137,EUR,851558400,D,15,15,False,30.0,19.0,12.0,7.0,0.0,10.0,11.0,9.0,19.0,11.0,3.0,,,,84.0,51.0,6.6,15.0,0.00743526,0,,,,2.0,5.0,5.0,8.0,1.0,1.0,,3.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
12437860,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,39.0,24.0,4.0,1.0,0.0,8.0,9.0,16.0,32.0,4.0,4.0,,,,90.0,75.0,6.8,20.0,0.0159298,0,,,2.0,,4.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
12437860,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185.0,520,M,949707,EUR,899424000,M,21,21,False,27.0,17.0,3.0,1.0,0.0,3.0,6.0,14.0,24.0,5.0,1.0,,,,90.0,57.0,6.6,19.0,0.0405426,0,,,3.0,1.0,1.0,5.0,6.0,2.0,,,2.0,4.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
12437860,home,Getafe,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179.0,517,M,1088565,EUR,971827200,M,11,11,False,28.0,25.0,4.0,3.0,0.0,9.0,10.0,16.0,21.0,,3.0,,,,65.0,49.0,6.8,13.0,0.0834248,0,,,3.0,1.0,1.0,8.0,10.0,2.0,2.0,,1.0,2.0,,Ramón Terrats,,,5.0,2.0,5.0,2.0,,,1.0,,,,,,,,,,,,,,
12437860,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175.0,1414,M,385888,EUR,812419200,M,8,8,False,42.0,36.0,7.0,5.0,0.0,20.0,20.0,17.0,23.0,,9.0,,,,90.0,55.0,7.2,8.0,0.107409,3,,,1.0,1.0,,5.0,7.0,1.0,1.0,,1.0,3.0,2.0,,,,2.0,1.0,2.0,2.0,,,1.0,1.0,2.0,1.0,1.0,0.0705,0.0378,,,,,,,,
12437860,home,Getafe,Juan Bernat,juan-bernat,J. Bernat,D,,170.0,1161,M,96368,EUR,730944000,M,14,14,False,22.0,15.0,,,0.0,6.0,7.0,10.0,17.0,1.0,7.0,,,,81.0,39.0,6.6,15.0,0.151311,1,,,2.0,1.0,1.0,5.0,4.0,1.0,2.0,,4.0,1.0,,,,,,,3.0,2.0,,1.0,2.0,1.0,,,,0.0139,,1.0,,,,,,,
12437860,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182.0,2532,M,604954,EUR,860198400,F,9,9,False,21.0,14.0,1.0,1.0,0.0,9.0,9.0,5.0,12.0,1.0,1.0,,,,90.0,36.0,7.4,11.0,0.0441377,2,,,,8.0,4.0,11.0,6.0,1.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,2.0,,0.8689,0.9026,,1.0,,,,,,
