match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_fouls,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_aerialLost,captain,stat_totalOffside,stat_lastManTackle,stat_clearanceOffLine,stat_goals,stat_ownGoals
12625053,home,Al-Nassr,Bento,,,bento,Bento,G,24,190,9735,M,bento_matheus,1016104,EUR,928972800,G,24,24,False,24.0,21.0,8.0,6.0,0.0,20.0,21.0,1.0,3.0,2.0,14.0,1.0,1.0,3.0,1.0,1.0,90.0,40.0,7.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625053,home,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173,1607,M,,830126,EUR,768182400,D,2,2,False,21.0,18.0,2.0,1.0,0.0,14.0,15.0,8.0,14.0,4.0,1.0,,,,,,90.0,58.0,7.8,14.0,3,8.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,,,,,,,,,,,,,,
12625053,home,Al-Nassr,Mohamed Simakan,,,mohamed-simakan,M. Simakan,D,3,187,5883,M,,945063,EUR,957312000,D,3,3,False,47.0,42.0,4.0,1.0,0.0,36.0,37.0,6.0,10.0,2.0,4.0,,,,,,66.0,54.0,6.5,7.0,1,,,3.0,2.0,,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,
12625053,home,Al-Nassr,Aymeric Laporte,,,aymeric-laporte,A. Laporte,D,14,191,10350,M,laporte27,149734,EUR,769996800,D,27,27,False,57.0,52.0,8.0,5.0,0.0,33.0,34.0,19.0,24.0,1.0,6.0,,,,,,90.0,69.0,7.4,7.0,1,1.0,,,4.0,,,,,,1.0,,3.0,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,
12625053,home,Al-Nassr,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178,1037,M,,1475427,EUR,1043625600,D,83,83,False,29.0,23.0,4.0,2.0,0.0,11.0,12.0,13.0,21.0,4.0,1.0,,,,,,82.0,56.0,7.0,10.0,0,4.0,1.0,2.0,4.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,
12625053,home,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178,1250,M,,867179,EUR,840153600,M,17,17,False,27.0,23.0,1.0,,0.0,14.0,14.0,9.0,13.0,,4.0,,,,,,62.0,38.0,6.9,6.0,0,,,1.0,6.0,1.0,,,,,,,,2.0,1.0,,,,5.0,2.0,1.0,,,,,,,,,
12625053,home,Al-Nassr,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181,13081,M,marcelo_brozovic,108800,EUR,721872000,M,11,11,False,71.0,61.0,4.0,3.0,0.0,35.0,38.0,30.0,42.0,1.0,5.0,,,,,,90.0,95.0,7.6,19.0,2,9.0,4.0,4.0,6.0,2.0,,5.0,3.0,,,,1.0,1.0,,1.0,,,3.0,2.0,,2.0,,,,,,,,
12625053,home,Al-Nassr,Anderson Talisca,,,anderson-talisca,A. Talisca,M,94,191,20484,M,AndersonTalisca,329245,EUR,760060800,M,94,94,False,22.0,19.0,5.0,3.0,0.0,13.0,14.0,6.0,8.0,,2.0,,,,,,90.0,39.0,7.2,8.0,7,,,5.0,7.0,1.0,1.0,3.0,2.0,,6.0,,1.0,2.0,1.0,,3.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,
12625053,home,Al-Nassr,Otávio,,,otavio,Otávio,M,25,171,6951,M,otavio,244801,EUR,792288000,M,25,25,False,46.0,38.0,6.0,4.0,0.0,12.0,13.0,26.0,34.0,1.0,7.0,,,,,,90.0,77.0,7.9,14.0,1,1.0,,6.0,19.0,1.0,2.0,6.0,5.0,,1.0,,,2.0,6.0,,2.0,1.0,6.0,3.0,,,,1.0,,,,,,
12625053,home,Al-Nassr,Sadio Mané,,,sadio-mane,S. Mané,M,10,175,169227,M,SadioMané,217704,EUR,702864000,M,10,10,False,24.0,20.0,2.0,1.0,0.0,5.0,6.0,18.0,23.0,,1.0,,,,,,90.0,47.0,7.0,15.0,1,5.0,3.0,7.0,5.0,,5.0,3.0,2.0,,,,,2.0,3.0,4.0,,1.0,,,,1.0,,,,,,,,
12625053,home,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187,2307715,M,CR7,750,EUR,476409600,F,7,7,False,24.0,17.0,1.0,1.0,0.0,8.0,10.0,10.0,15.0,1.0,1.0,,,,,,90.0,36.0,6.4,11.0,2,1.0,1.0,3.0,2.0,,1.0,1.0,,,2.0,,,2.0,2.0,1.0,,,,,,,1.0,1.0,True,1.0,,,,
12625053,home,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164,2201,M,,1014447,EUR,859766400,F,29,29,True,10.0,9.0,1.0,1.0,0.0,,,10.0,15.0,,,,,,,,28.0,18.0,6.7,6.0,1,5.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12625053,home,Al-Nassr,Ali Lajami,,,ali-lajami,A. Lajami,D,78,175,1281,M,,818667,EUR,830390400,D,78,78,True,15.0,15.0,1.0,1.0,0.0,9.0,9.0,6.0,6.0,1.0,1.0,,,,,,24.0,22.0,7.2,2.0,0,,,,3.0,,,,,,,,1.0,,,,1.0,,2.0,2.0,,,,,,,1.0,,,
12625053,home,Al-Nassr,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178,1391,M,,986400,EUR,937440000,D,12,12,True,8.0,7.0,2.0,2.0,0.0,,,7.0,9.0,1.0,,,,,,,8.0,12.0,6.9,3.0,0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12625053,home,Al-Nassr,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188,830,M,,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625053,home,Al-Nassr,Mohammed Al-Fatil,,,mohammed-al-fatil,M. Al-Fatil,D,33,181,549,M,,328829,EUR,694483200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625053,home,Al-Nassr,Mukhtar Ali,,,ali-mukhtar,A. Mukhtar,M,7,185,334,M,,788258,EUR,878169600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625053,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183,1000,M,,925947,EUR,857433600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625053,home,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180,1521,M,,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625053,away,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195,19839,M,edou_mendy,845074,EUR,699408000,G,16,16,False,36.0,26.0,19.0,9.0,0.0,22.0,24.0,4.0,12.0,1.0,9.0,1.0,2.0,4.0,1.0,1.0,90.0,45.0,7.3,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625053,away,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177,404,M,,917035,EUR,938736000,D,27,27,False,22.0,15.0,5.0,3.0,0.0,11.0,14.0,5.0,11.0,3.0,6.0,,,,,,90.0,54.0,7.3,11.0,1,3.0,1.0,6.0,10.0,3.0,,3.0,2.0,,,,3.0,1.0,1.0,,,2.0,7.0,5.0,,1.0,,,,,,,,
12625053,away,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190,4099,M,merihdemiral,806968,EUR,889056000,D,28,28,False,31.0,23.0,6.0,1.0,0.0,18.0,22.0,5.0,9.0,3.0,5.0,,,,,,90.0,36.0,6.5,8.0,0,,,3.0,1.0,1.0,,,,,,,2.0,,,,1.0,1.0,,,,,,1.0,,,,,,
12625053,away,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185,2314,M,,888949,EUR,911779200,D,3,3,False,49.0,41.0,9.0,3.0,0.0,27.0,28.0,14.0,21.0,9.0,3.0,,,,,,90.0,67.0,7.3,10.0,0,,,5.0,4.0,,,2.0,,,,,,,2.0,,,1.0,2.0,2.0,1.0,,,2.0,,,,1.0,,
12625053,away,Al-Ahli,Abdullah Al-Amar,,,abdullah-al-amar,A. Al-Amar,D,,177,110,M,,817911,EUR,762480000,D,15,15,False,16.0,11.0,2.0,,0.0,4.0,7.0,8.0,12.0,2.0,3.0,,,,,,75.0,36.0,6.9,9.0,0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,,4.0,2.0,1.0,,,1.0,,,,,,
12625053,away,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180,354,M,,1048372,EUR,1005436800,M,30,30,False,30.0,24.0,5.0,2.0,0.0,12.0,14.0,12.0,18.0,,3.0,,,,,,83.0,44.0,6.5,11.0,0,2.0,,5.0,3.0,,1.0,3.0,2.0,,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,
12625053,away,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183,43381,M,franckkessie,359226,EUR,850953600,M,79,79,False,39.0,36.0,4.0,3.0,0.0,16.0,16.0,20.0,23.0,1.0,6.0,,,,,,90.0,50.0,7.5,7.0,2,,,6.0,2.0,,1.0,1.0,1.0,,1.0,,,2.0,,2.0,,4.0,1.0,1.0,,1.0,,1.0,,,,,1.0,
12625053,away,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179,70718,M,RMahrez,158213,EUR,667094400,M,7,7,False,27.0,25.0,4.0,2.0,0.0,10.0,10.0,15.0,20.0,,4.0,,,,,,89.0,39.0,6.9,8.0,0,3.0,,3.0,2.0,3.0,,,,,,,1.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,
