match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_keyPass,stat_shotOffTarget,stat_wasFouled,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_totalOffside,stat_punches,stat_clearanceOffLine
12763959,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,60790,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,27.0,25.0,3.0,1.0,0.0,25.0,26.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,90.0,35.0,7.3,3.0,6.609e-05,0,0.3562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763959,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9362,M,mattycash622,833956,EUR,870912000,D,2,2,False,36.0,36.0,2.0,2.0,0.0,20.0,20.0,17.0,2.0,1.0,,,,,,90.0,56.0,7.0,4.0,0.0223265,1,,16.0,1.0,1.0,6.0,6.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0242,,,,,,,,,,,,,,,,,,
12763959,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,False,51.0,49.0,7.0,5.0,0.0,32.0,32.0,19.0,2.0,2.0,,,,,,90.0,58.0,7.0,4.0,0.0285047,0,,17.0,,1.0,4.0,2.0,,1.0,1.0,,1.0,,,,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,
12763959,home,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4086,M,pauttorres,864169,EUR,853372800,D,14,14,False,69.0,65.0,4.0,2.0,0.0,40.0,43.0,27.0,2.0,6.0,,,,,,90.0,80.0,7.1,6.0,0.0155155,1,,25.0,1.0,,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,0.0644,,,,,,1.0,1.0,,,,,,,,,,,
12763959,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4435,M,LDigne,96538,EUR,743126400,D,12,12,False,44.0,36.0,1.0,,0.0,20.0,23.0,24.0,1.0,3.0,,,,,,90.0,64.0,7.3,11.0,0.0523719,2,,16.0,3.0,1.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,,,0.1353,,,,,,1.0,2.0,1.0,,,,,,,,,,
12763959,home,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3380,M,,826204,EUR,943315200,M,44,44,False,42.0,35.0,3.0,3.0,0.0,14.0,15.0,27.0,,5.0,,,,,,78.0,51.0,7.1,9.0,0.074272,0,,21.0,,3.0,3.0,6.0,1.0,,,,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,
12763959,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9757,M,youritielemans,331737,EUR,862963200,M,8,8,False,43.0,38.0,1.0,,0.0,13.0,13.0,33.0,1.0,4.0,,,,,,90.0,57.0,7.2,9.0,0.0441434,1,,25.0,3.0,,8.0,5.0,1.0,,,,1.0,3.0,2.0,,3.0,0.044,,,3.0,1.0,,,2.0,,1.0,1.0,0.3817,,,,,,,
12763959,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7654,M,leonbailey,808590,EUR,871084800,M,31,31,False,23.0,16.0,,,0.0,3.0,6.0,19.0,1.0,4.0,,,,,,86.0,43.0,6.8,16.0,0.470739,2,,14.0,2.0,1.0,6.0,6.0,1.0,4.0,2.0,1.0,,,,3.0,,0.1796,,,,3.0,2.0,1.0,3.0,,,,,1.0,1.0,,,,,
12763959,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3885,M,,250223,EUR,782438400,M,7,7,False,16.0,14.0,,,0.0,5.0,5.0,12.0,,1.0,,,,,,90.0,24.0,6.7,3.0,0.024607,2,,10.0,1.0,,3.0,3.0,3.0,,,1.0,,1.0,1.0,1.0,,0.5289,,,,,,,2.0,,1.0,,,1.0,,True,1.0,,,
12763959,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13680,M,mrogers,948261,EUR,1027641600,M,27,27,False,32.0,24.0,,,0.0,4.0,6.0,28.0,2.0,3.0,,,,,,90.0,48.0,6.3,19.0,0.102759,0,,20.0,2.0,1.0,10.0,3.0,3.0,3.0,1.0,,,1.0,,5.0,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,
12763959,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19707,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,13.0,7.0,,,0.0,2.0,2.0,11.0,,,,,,,,78.0,22.0,6.8,9.0,0.0225374,2,,5.0,,1.0,6.0,3.0,1.0,1.0,,1.0,,,,,1.0,0.2457,,,1.0,2.0,2.0,,2.0,,1.0,,0.5463,,,,,1.0,,
