match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_bigChanceCreated,player_firstName,player_lastName,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,stat_goals,stat_wasFouled,stat_totalOffside,stat_errorLeadToAShot,stat_clearanceOffLine
12499445,home,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,False,33.0,22.0,15.0,4.0,0.0,18.0,21.0,4.0,12.0,1.0,1.0,3.0,9.0,3.0,1.0,2.0,1.0,1.0,90.0,47.0,7.3,11.0,0.00083575,0,0.3771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499445,home,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,D,13,13,False,38.0,26.0,6.0,1.0,0.0,15.0,20.0,11.0,19.0,1.0,4.0,4.0,2.0,,,,,,90.0,58.0,6.9,18.0,0.014163,0,,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499445,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,50.0,40.0,4.0,,0.0,32.0,33.0,8.0,17.0,4.0,5.0,,3.0,,,,,,90.0,52.0,6.7,10.0,0.0648754,1,,,3.0,,,1.0,,,,True,2.0,1.0,1.0,0.0728,,,,,,,,,,,,,,,,,,,
12499445,home,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,41.0,36.0,7.0,4.0,0.0,23.0,24.0,13.0,17.0,1.0,2.0,7.0,8.0,,,,,,87.0,52.0,7.0,6.0,0.0208876,0,,,2.0,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12499445,home,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,D,21,21,False,23.0,20.0,2.0,2.0,0.0,10.0,12.0,13.0,15.0,,8.0,1.0,5.0,,,,,,90.0,52.0,8.1,8.0,0.768379,1,,4.0,1.0,,1.0,8.0,3.0,2.0,5.0,,,,1.0,0.04,,1.0,3.0,1.0,,,,,,,,,,,,,,,
12499445,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,37.0,28.0,5.0,2.0,0.0,17.0,20.0,11.0,18.0,1.0,5.0,1.0,5.0,,,,,,81.0,48.0,7.1,11.0,0.0542029,2,,1.0,2.0,,1.0,3.0,3.0,1.0,,,,,1.0,0.1428,,2.0,,,Hugo Larsson,,1.0,1.0,1.0,2.0,0.4698,,,,,,,,
12499445,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,M,35,35,False,34.0,26.0,3.0,,0.0,17.0,20.0,9.0,14.0,3.0,6.0,2.0,3.0,,,,,,81.0,50.0,6.7,10.0,0.0134325,1,,,5.0,1.0,,3.0,1.0,1.0,,,,1.0,,0.1844,1.0,3.0,,,,,,,,3.0,,1.0,1.0,,,,,,
12499445,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,M,36,36,False,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,,1.0,1.0,,,,,,,25.0,10.0,6.4,3.0,0.00802964,1,,,1.0,,1.0,,,1.0,,,,1.0,,0.7036,,,,,,,1.0,1.0,,,,1.0,,,,,,,
12499445,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,False,45.0,34.0,2.0,,0.0,13.0,16.0,21.0,31.0,1.0,7.0,,6.0,,,,,,90.0,70.0,7.9,22.0,0.180136,2,,2.0,10.0,6.0,1.0,4.0,3.0,2.0,3.0,,1.0,3.0,,1.5325,,,,1.0,,,1.0,1.0,,1.0,0.9873,1.0,1.0,MarioGotze,1.0,1.0,,,
12499445,home,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,M,19,19,False,25.0,22.0,1.0,1.0,0.0,9.0,10.0,13.0,15.0,,5.0,1.0,2.0,,,,,,87.0,38.0,7.0,7.0,0.0834628,1,,,3.0,1.0,2.0,4.0,2.0,2.0,2.0,,1.0,,1.0,0.0742,,,,,Jean Bahoya,,1.0,,,,,,,,,,,,
