match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_errorLeadToAShot,stat_dispossessed,stat_fouls,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_totalOffside,stat_aerialWon,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,player_sofascoreId
14573135,home,Ħamrun Spartans FC,Henry Bonello,henry-bonello,H. Bonello,G,1,186.0,120,M,41735,EUR,592704000,G,1,1,False,True,34.0,27.0,13.0,6.0,0.0,25.0,30.0,2.0,4.0,1.0,1.0,1.0,2.0,9.0,1.0,5.0,6.0,3.0,2.0,90.0,48.0,7.1,8.0,0.00032928,29.308057222857,6.0,-2.31,4.83,0.6036,0,0.2497,-0.05,-0.02,-0.16,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573135,home,Ħamrun Spartans FC,Rafael Compri,rafael-compri,R. Compri,D,2,177.0,45,M,1148427,EUR,816566400,D,2,2,False,,25.0,19.0,3.0,1.0,0.0,7.0,10.0,12.0,15.0,3.0,5.0,,,6.0,2.0,,,,,90.0,51.0,6.5,15.0,0.0119257,138.24239447959,14.0,70.35,26.355,,0,,0.07,0.09,-0.24,,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
14573135,home,Ħamrun Spartans FC,Emerson,emerson,M. Emerson,M,91,190.0,55,M,139578,EUR,667353600,D,91,91,False,,43.0,32.0,13.0,6.0,0.0,23.0,28.0,9.0,15.0,1.0,2.0,1.0,5.0,3.0,,,,,,75.0,58.0,6.5,11.0,0.00771425,43.427018759015,7.0,23.31,8.82,,0,,0.03,0.02,0.57,,,,,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14573135,home,Ħamrun Spartans FC,Ognjen Bjeličić,ognjen-bjelicic,O. Bjeličić,M,27,187.0,48,M,905109,EUR,870134400,D,27,27,False,,41.0,31.0,6.0,4.0,0.0,25.0,29.0,6.0,12.0,1.0,1.0,,2.0,5.0,,,,,,90.0,51.0,6.6,12.0,0.00218455,71.048816812105,11.0,37.065,11.025,,0,,0.0,0.04,-0.15,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
14573135,home,Ħamrun Spartans FC,Ryan Camenzuli,ryan-camenzuli,R. Camenzuli,M,94,173.0,61,M,146552,EUR,778982400,D,94,94,False,,38.0,30.0,6.0,3.0,0.0,10.0,14.0,20.0,24.0,5.0,2.0,2.0,8.0,4.0,,,,,,90.0,68.0,6.3,16.0,0.0215023,118.56141443634,15.0,93.555,17.43,,0,,0.19,0.25,-0.33,,1.0,1.0,,,,2.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
14573135,home,Ħamrun Spartans FC,Joseph Mbong,joseph-mbong,J. Mbong,M,10,173.0,145,M,556474,EUR,868924800,M,10,10,False,,13.0,12.0,2.0,2.0,0.0,3.0,3.0,9.0,10.0,5.0,2.0,,,4.0,1.0,,,,,65.0,24.0,6.4,6.0,0.0104461,115.92750614406,9.0,86.31,40.425,,2,,0.02,0.28,-0.11,,1.0,1.0,1.0,,,,,1.0,,,,2.0,2.0,1.0,1.0,1.0,0.1316,0.1966,2.0,-0.34,,,,,,,,
14573135,home,Ħamrun Spartans FC,Jovan Čađenović,jovan-cadenovic,J. Čađenović,M,20,184.0,24,M,850088,EUR,816220800,M,20,20,False,,16.0,13.0,2.0,2.0,0.0,7.0,9.0,6.0,7.0,5.0,,4.0,1.0,1.0,,,,,,75.0,28.0,6.2,6.0,0.00665384,49.374215405336,7.0,-23.205,6.93,,0,,-0.09,0.11,-0.21,,2.0,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,
14573135,home,Ħamrun Spartans FC,Ante Ćorić,ante-coric,A. Ćorić,M,,177.0,663,M,357602,EUR,860976000,M,24,24,False,,49.0,47.0,5.0,4.0,0.0,26.0,26.0,21.0,23.0,,2.0,,1.0,4.0,,,,,,90.0,60.0,7.0,7.0,0.0215379,126.0935176606,19.0,42.0,14.7,,1,,0.13,0.09,-0.01,,4.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,1.0,0.0258,0.1746,,-0.09,,1.0,,,,,,
14573135,home,Ħamrun Spartans FC,Matias Garcia,garcia-matias,M. Garcia,M,8,179.0,28,M,895011,EUR,837993600,M,8,8,False,,26.0,20.0,1.0,,0.0,10.0,12.0,10.0,14.0,9.0,2.0,1.0,1.0,5.0,,,,,,90.0,37.0,6.2,11.0,0.00679016,75.500080140418,8.0,14.7,15.12,,0,,-0.02,0.01,0.24,,,1.0,,1.0,1.0,2.0,1.0,3.0,,,,2.0,5.0,,,,,,,,,,,,,,,
14573135,home,Ħamrun Spartans FC,N'Dri Koffi,ndri-koffi,N. Koffi,F,39,187.0,222,M,1141593,EUR,1015632000,M,19,19,False,,11.0,6.0,,,0.0,3.0,3.0,3.0,8.0,5.0,3.0,,,2.0,1.0,,,,,65.0,32.0,6.9,18.0,0.00481289,104.32148776579,8.0,49.56,15.225,,1,,-0.03,0.09,-0.13,,2.0,,2.0,,,1.0,1.0,8.0,,,,2.0,1.0,,1.0,,0.0464,,,-0.16,,1.0,1.0,,,,,
