match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_outfielderBlock,stat_penaltyConceded,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,captain,player_sofascoreId,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon
12499638,home,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,33.0,21.0,22.0,10.0,0.0,14.0,14.0,7.0,19.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,90.0,36.0,7.2,12.0,0.00246621,0,0.5863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499638,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,False,23.0,18.0,4.0,2.0,0.0,13.0,14.0,5.0,9.0,,5.0,4.0,5.0,,,,,,90.0,51.0,6.5,10.0,0.00980206,2,,,,5.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,0.0933,,,,,,,,,,,,,,,,,,
12499638,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,24.0,16.0,3.0,,0.0,13.0,15.0,3.0,9.0,2.0,4.0,3.0,3.0,,,,,,90.0,37.0,6.5,9.0,0.00409556,0,,,,3.0,,,,,,2.0,2.0,2.0,,1.0,2.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,
12499638,home,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,False,30.0,20.0,9.0,2.0,0.0,15.0,19.0,5.0,11.0,1.0,4.0,2.0,2.0,,,,,,90.0,38.0,6.7,10.0,0.00202326,0,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,
12499638,home,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,False,20.0,12.0,4.0,1.0,0.0,10.0,13.0,3.0,8.0,3.0,5.0,1.0,6.0,,,,,,90.0,45.0,6.3,14.0,0.0789998,0,,,,5.0,2.0,,,,,1.0,2.0,,,1.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,
12499638,home,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,M,11,11,False,15.0,6.0,3.0,,0.0,3.0,6.0,3.0,9.0,,4.0,,5.0,,,,,,65.0,28.0,6.2,14.0,0.0139623,0,,,,7.0,3.0,3.0,1.0,,,,1.0,,,2.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,
12499638,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,15.0,9.0,2.0,,0.0,4.0,5.0,5.0,10.0,,4.0,,6.0,,,,,,80.0,28.0,6.6,11.0,0.0213348,0,,,,3.0,,2.0,2.0,,,2.0,2.0,,,3.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,
12499638,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,15.0,12.0,4.0,1.0,0.0,5.0,6.0,7.0,11.0,,2.0,3.0,1.0,,,,,,86.0,25.0,6.5,6.0,0.00758122,0,,,,6.0,,,,,,,1.0,1.0,,1.0,5.0,,1.0,2.0,,1.0,2.0,,,,True,,,,,,,,,
12499638,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,20.0,11.0,1.0,1.0,0.0,4.0,9.0,7.0,11.0,,,,4.0,,,,,,90.0,29.0,6.8,12.0,0.423879,0,,,,3.0,,,,,,1.0,,,,3.0,,,3.0,1.0,,,,,,1.0,,jakub.kaminskii,1.0,,,,,,,
12499638,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,21.0,13.0,,,1.0,5.0,5.0,8.0,16.0,8.0,11.0,,2.0,,,,,,90.0,30.0,8.4,11.0,0.0265949,1,,,,6.0,,1.0,1.0,,,,,,,3.0,1.0,0.3349,6.0,,,2.0,,,,1.0,,,1.0,1.0,1.0,0.9227,,,,
12499638,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,15.0,11.0,2.0,1.0,1.0,2.0,4.0,9.0,11.0,,,,4.0,,,,,,86.0,26.0,7.6,8.0,0.104121,1,,Mohamed El Amine Amoura,,7.0,,2.0,,,,,,,,2.0,4.0,0.346,2.0,,,,,,,1.0,,amoura9,,1.0,1.0,0.6252,2.0,,,
12499638,home,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,True,7.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,6.0,,2.0,,2.0,,,,,,25.0,13.0,6.4,6.0,0.0108033,1,,,,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,0.3258,,,,1.0,1.0,,,,,,,,,,,1.0,,
12499638,home,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,True,5.0,4.0,,,0.0,,1.0,4.0,5.0,,2.0,,1.0,,,,,,10.0,12.0,6.5,4.0,0.0519894,0,,,,2.0,,2.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,
12499638,home,VfL Wolfsburg,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,8,8,True,5.0,3.0,2.0,,0.0,2.0,2.0,1.0,3.0,,,,,,,,,,13.0,8.0,6.3,2.0,0.00073456,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499638,home,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,3.0,,,,0.0,,1.0,,2.0,1.0,1.0,,,,,,,,13.0,4.0,6.5,4.0,,0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12499638,home,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499638,home,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192,130,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499638,home,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499638,home,VfL Wolfsburg,David Odogu,odogu-david,D. Odogu,D,27,190,1304,M,1424191,EUR,1149292800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499638,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Bence Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499638,away,VfB Stuttgart,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,41.0,32.0,18.0,9.0,0.0,27.0,29.0,5.0,12.0,,,,3.0,,,,,,90.0,44.0,6.2,10.0,0.00368618,0,-0.4521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499638,away,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,False,26.0,21.0,3.0,2.0,0.0,11.0,13.0,10.0,13.0,2.0,3.0,1.0,4.0,,,,,,86.0,38.0,6.5,5.0,0.0305848,0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,
12499638,away,VfB Stuttgart,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,602,M,991479,EUR,991094400,D,29,29,False,72.0,67.0,4.0,2.0,0.0,42.0,45.0,25.0,27.0,3.0,4.0,5.0,8.0,,,,,,90.0,84.0,6.9,5.0,0.0161645,0,,,,2.0,,,,,,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,
12499638,away,VfB Stuttgart,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,74.0,63.0,10.0,4.0,0.0,41.0,47.0,22.0,27.0,5.0,6.0,4.0,6.0,,,,,,90.0,86.0,6.9,11.0,0.0158281,2,,,,3.0,,,,2.0,,3.0,1.0,1.0,,,1.0,0.1445,2.0,,,1.0,,,,,,,,,,,,1.0,,
