match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_interceptionWon,stat_unsuccessfulTouch,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed,stat_blockedScoringAttempt
11396453,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,25.0,21.0,8.0,4.0,21.0,23.0,2.0,10.0,6.0,7.0,90.0,40.0,8.8,5.0,0.0,0.0,0.00019581,0,1.5854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396453,home,VfB Stuttgart,Pascal Stenzel,,,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,False,24.0,20.0,4.0,3.0,7.0,9.0,16.0,1.0,,,53.0,37.0,6.7,7.0,0.0,0.0,0.00757751,0,,13.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11396453,home,VfB Stuttgart,Waldemar Anton,,,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,59.0,51.0,4.0,,31.0,31.0,29.0,2.0,,,90.0,69.0,7.4,9.0,0.1526,0.0,0.120035,2,,20.0,1.0,2.0,2.0,2.0,5.0,1.0,,,True,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
11396453,home,VfB Stuttgart,Dan-Axel Zagadou,,,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,False,78.0,68.0,9.0,5.0,52.0,57.0,21.0,8.0,,,90.0,88.0,7.4,11.0,0.052,0.0,0.00632299,1,,16.0,,2.0,2.0,2.0,3.0,3.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,
11396453,home,VfB Stuttgart,Hiroki Itō,,,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,41.0,35.0,7.0,4.0,29.0,31.0,12.0,6.0,,,90.0,57.0,7.3,8.0,0.0222,0.0,0.562585,1,,8.0,2.0,1.0,2.0,4.0,2.0,3.0,,2.0,,,,1.0,,1.0,,hiroki_ito38,1.0,2.0,1.0,1.0,1.0,,,,,,,,,
11396453,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,71.0,65.0,4.0,4.0,34.0,34.0,37.0,8.0,,,90.0,85.0,7.6,10.0,0.0,0.0,0.0342035,0,,31.0,,1.0,2.0,3.0,4.0,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,
11396453,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,67.0,60.0,6.0,4.0,25.0,26.0,43.0,7.0,,,90.0,86.0,7.8,12.0,0.0,0.0,0.105417,0,,36.0,2.0,3.0,,6.0,7.0,,,1.0,,3.0,3.0,,2.0,2.0,2.0,,1.0,1.0,2.0,,3.0,2.0,1.0,,,,,,,
11396453,home,VfB Stuttgart,Silas,,,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,M,14,14,False,12.0,11.0,,,2.0,2.0,12.0,2.0,,,64.0,25.0,7.0,9.0,0.0359,0.0,0.0888178,1,,9.0,2.0,1.0,,5.0,4.0,,,,,4.0,2.0,1.0,2.0,,2.0,silas,1.0,,2.0,,3.0,,,,,,,,,
11396453,home,VfB Stuttgart,Woo-Yeong Jeong,,,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,10,10,False,20.0,18.0,1.0,1.0,3.0,3.0,18.0,1.0,,,63.0,33.0,7.1,7.0,0.0687,0.1379,0.0359985,2,,15.0,1.0,1.0,,6.0,3.0,,,,,2.0,,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,
11396453,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,24.0,22.0,2.0,1.0,6.0,7.0,18.0,6.0,,,80.0,34.0,8.4,7.0,0.3791,1.3391,0.0152586,2,,16.0,1.0,1.0,,4.0,2.0,,,,,2.0,2.0,,,,1.0,,,,3.0,,1.0,,,,2.0,2.0,,,,
11396453,home,VfB Stuttgart,Serhou Guirassy,,,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,32.0,27.0,,,13.0,13.0,19.0,2.0,,,81.0,43.0,8.6,11.0,0.8164,1.1216,0.11902,3,,14.0,,2.0,1.0,5.0,1.0,,,2.0,,,,1.0,,1.0,5.0,guirassy19off,,,1.0,,3.0,,,,2.0,2.0,1.0,,,
