match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_challengeLost,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_shotOffTarget,stat_goals,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_outfielderBlock,stat_penaltyConceded,stat_penaltySave,stat_penaltyFaced,stat_errorLeadToAShot,stat_lastManTackle,stat_goodHighClaim
13473373,home,Cruzeiro,Cássio,cassio,Cássio,G,1,195.0,4592,M,rcassio12,27756,EUR,549936000,G,1,1,False,16.0,11.0,8.0,3.0,0.0,11.0,14.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,45.0,20.0,7.0,5.0,4.935e-05,0,0.0398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473373,home,Cruzeiro,Fagner,fagner,Fagner,D,23,168.0,3781,M,Fagner,25554,EUR,613526400,D,23,23,False,13.0,7.0,2.0,1.0,0.0,2.0,2.0,11.0,1.0,1.0,,,,,,45.0,32.0,7.3,10.0,0.00562789,0,,5.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13473373,home,Cruzeiro,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192.0,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,42.0,36.0,7.0,3.0,0.0,23.0,24.0,18.0,6.0,5.0,,,,,,45.0,54.0,7.3,7.0,0.00695189,1,,13.0,,,3.0,2.0,5.0,,,,2.0,2.0,,,1.0,1.0,1.0,0.0918,0.7283,,,,,,,,,,,,,,,,,,,,,
13473373,home,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177.0,1898,M,,260077,EUR,777254400,D,25,25,False,27.0,26.0,2.0,1.0,0.0,16.0,16.0,11.0,5.0,3.0,,,,,,45.0,36.0,7.1,2.0,0.00609351,0,,10.0,1.0,1.0,1.0,1.0,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473373,home,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172.0,2601,M,,1112484,EUR,1047081600,D,6,6,False,19.0,15.0,3.0,1.0,0.0,7.0,8.0,11.0,2.0,4.0,,,,,,45.0,48.0,7.4,12.0,0.00680346,0,,8.0,3.0,,1.0,3.0,9.0,2.0,1.0,,6.0,5.0,1.0,,,,2.0,,,Kaiki,,,,,,,,,,,,,,,,,,,,
13473373,home,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167.0,2727,M,,263477,EUR,766627200,M,29,29,False,48.0,42.0,4.0,3.0,0.0,16.0,18.0,30.0,1.0,6.0,,,,,,45.0,57.0,7.4,6.0,0.0165842,2,,26.0,,2.0,,3.0,3.0,,,,2.0,,1.0,1.0,1.0,1.0,1.0,0.072,0.23,,,1.0,1.0,,,,,,,,,,,,,,,,,
13473373,home,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182.0,2401,M,,245159,EUR,729820800,M,16,16,False,39.0,35.0,3.0,1.0,2.0,11.0,12.0,27.0,,6.0,,,,,,45.0,55.0,7.6,9.0,0.0229322,3,,24.0,,1.0,,6.0,3.0,1.0,,,3.0,2.0,,,,1.0,1.0,0.2078,0.0296,,,1.0,,True,3.0,1.0,3.0,,,,,,,,,,,,,
13473373,home,Cruzeiro,Christian,christian,Christian,M,88,178.0,1761,M,,981733,EUR,977184000,M,88,88,False,27.0,21.0,4.0,3.0,1.0,4.0,4.0,23.0,,4.0,,,,,,45.0,41.0,7.6,10.0,0.216487,0,,17.0,2.0,2.0,,5.0,5.0,1.0,,1.0,3.0,1.0,2.0,,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
13473373,home,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175.0,14140,M,matheus_pereira,377238,EUR,831254400,M,10,10,False,39.0,29.0,3.0,2.0,0.0,7.0,8.0,31.0,,4.0,,,,,,45.0,55.0,7.3,17.0,0.105181,1,,22.0,3.0,1.0,2.0,6.0,8.0,1.0,1.0,,2.0,2.0,3.0,,,,3.0,0.059,,,,1.0,,,3.0,,3.0,,,,,,,,,,,,,
13473373,home,Cruzeiro,Wanderson,wanderson,Wanderson,M,94,175.0,1923,M,,247483,EUR,781401600,M,94,94,False,22.0,18.0,,,0.0,5.0,6.0,16.0,,6.0,,,,,,45.0,35.0,6.5,9.0,0.42655,2,,13.0,2.0,,,6.0,2.0,3.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,0.2633,0.0768,,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,
