match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_outfielderBlock,player_firstName,player_lastName,player_sofascoreId,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_goalAssist,stat_accurateCross,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_punches
10388375,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,30.0,23.0,11.0,4.0,20.0,21.0,3.0,9.0,11.0,5.0,6.0,90.0,43.0,7.7,7.0,0.0,0.0,0.00132317,0,0.5357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388375,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,71.0,57.0,11.0,4.0,35.0,39.0,22.0,32.0,13.0,,,90.0,85.0,6.7,15.0,0.0806,0.0,0.0398999,2,,4.0,1.0,8.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10388375,home,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,False,79.0,68.0,7.0,1.0,51.0,53.0,17.0,26.0,5.0,,,71.0,85.0,6.5,11.0,0.0,0.0,0.0132127,0,,2.0,1.0,3.0,2.0,1.0,,,,,,,1.0,,,1.0,,True,1.0,,,,,,,,,,,,,,,
10388375,home,Eintracht Frankfurt,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9201,M,848287,EUR,935107200,D,2,2,False,91.0,79.0,7.0,3.0,51.0,55.0,28.0,36.0,6.0,,,90.0,103.0,6.8,14.0,0.0,0.0,0.0114164,0,,2.0,1.0,3.0,3.0,,1.0,1.0,,,,6.0,,1.0,1.0,,,,,,,evanndicka,1.0,1.0,1.0,,,,,,,,,
10388375,home,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,M,24,24,False,21.0,19.0,1.0,,4.0,4.0,15.0,19.0,1.0,,,79.0,42.0,6.3,7.0,0.0,0.0,0.0172204,0,,5.0,,9.0,3.0,1.0,,,,,,1.0,,3.0,1.0,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,
10388375,home,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6899,M,794338,EUR,839203200,M,15,15,False,51.0,43.0,4.0,2.0,16.0,19.0,28.0,34.0,2.0,,,90.0,61.0,7.5,11.0,0.0189,0.0,0.0945525,1,,3.0,2.0,4.0,5.0,,,,,1.0,,,,3.0,2.0,,4.0,,,,,kamadadaichi,,2.0,1.0,2.0,1.0,1.0,,,,,,
10388375,home,Eintracht Frankfurt,Djibril Sow,djibril-sow,D. Sow,M,20,184,1940,M,799054,EUR,855187200,M,8,8,False,39.0,35.0,2.0,1.0,24.0,26.0,11.0,13.0,5.0,,,79.0,45.0,6.5,6.0,0.0,0.0,0.0098668,0,,,,2.0,1.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,,
10388375,home,Eintracht Frankfurt,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,M,25,25,False,19.0,14.0,1.0,1.0,9.0,10.0,5.0,11.0,4.0,,,45.0,33.0,6.8,7.0,0.0,0.0,0.00371882,0,,2.0,,3.0,4.0,,1.0,1.0,,,,3.0,,2.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,
10388375,home,Eintracht Frankfurt,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2675,M,947929,EUR,951782400,F,29,29,False,20.0,14.0,1.0,,5.0,8.0,9.0,13.0,3.0,,,59.0,32.0,6.5,11.0,0.04,0.0378,0.00664632,1,,,,6.0,2.0,,2.0,,,,,,,1.0,,1.0,,,1.0,,,,2.0,,2.0,1.0,,,1.0,,,,,
10388375,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,F,27,27,False,44.0,39.0,3.0,1.0,19.0,19.0,21.0,31.0,4.0,,,90.0,62.0,7.4,13.0,0.1392,0.0,0.151835,2,,2.0,,4.0,4.0,,3.0,2.0,,,2.0,,,1.0,,1.0,1.0,,,,,MarioGotze,1.0,1.0,,6.0,,1.0,,,,,,
