match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_errorLeadToAGoal,stat_punches,stat_goalAssist
12260035,home,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195,19839,M,edou_mendy,845074,EUR,699408000,G,16,16,False,40.0,30.0,19.0,9.0,26.0,32.0,4.0,8.0,1.0,1.0,1.0,7.0,1.0,3.0,90.0,51.0,6.9,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12260035,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185,2314,M,,888949,EUR,911779200,D,3,3,False,24.0,20.0,1.0,,10.0,11.0,10.0,13.0,8.0,1.0,,4.0,,,90.0,52.0,6.8,7.0,0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
12260035,home,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190,4099,M,merihdemiral,806968,EUR,889056000,D,28,28,False,34.0,30.0,4.0,1.0,23.0,23.0,7.0,11.0,1.0,,,5.0,,,90.0,44.0,6.4,4.0,0,2.0,,4.0,2.0,,6.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12260035,home,Al-Ahli,Abdulbaset Hindi,,,abdulbaset-hindi,A. Hindi,D,37,181,80,M,,949218,EUR,854841600,D,37,37,False,61.0,48.0,8.0,2.0,41.0,46.0,7.0,15.0,4.0,,,3.0,,,90.0,72.0,6.5,13.0,2,1.0,2.0,4.0,3.0,,5.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12260035,home,Al-Ahli,Abdullah Al-Amar,,,abdullah-al-amar,A. Al-Amar,D,,177,110,M,,817911,EUR,762480000,D,15,15,False,26.0,18.0,6.0,3.0,9.0,12.0,9.0,14.0,4.0,1.0,,2.0,,,74.0,46.0,6.6,11.0,0,,,4.0,2.0,1.0,,1.0,3.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
12260035,home,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180,354,M,,1048372,EUR,1005436800,M,30,30,False,41.0,37.0,6.0,3.0,28.0,29.0,9.0,12.0,6.0,1.0,1.0,8.0,,,89.0,52.0,6.7,6.0,0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12260035,home,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183,43381,M,franckkessie,359226,EUR,850953600,M,79,79,False,41.0,37.0,3.0,3.0,27.0,28.0,10.0,13.0,3.0,,,8.0,,,89.0,57.0,6.9,8.0,2,,1.0,3.0,,1.0,1.0,1.0,,,2.0,2.0,,2.0,,2.0,,3.0,,,,,,,,,,,
12260035,home,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179,70718,M,RMahrez,158213,EUR,667094400,M,7,7,False,31.0,27.0,4.0,4.0,15.0,16.0,14.0,17.0,4.0,3.0,1.0,2.0,,,89.0,48.0,7.1,10.0,1,2.0,,9.0,2.0,3.0,,,,,3.0,,3.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,,,,
12260035,home,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181,30860,M,BobbyFirmino,143697,EUR,686361600,M,10,10,False,30.0,23.0,2.0,1.0,12.0,15.0,11.0,15.0,8.0,6.0,2.0,4.0,,,90.0,58.0,6.6,16.0,5,4.0,2.0,14.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,3.0,2.0,,,2.0,,,,,True,,,,,,
12260035,home,Al-Ahli,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173,12636,M,st_maximin,347010,EUR,858124800,M,97,97,False,15.0,12.0,2.0,1.0,1.0,1.0,11.0,17.0,6.0,2.0,1.0,3.0,,,90.0,44.0,6.7,23.0,2,1.0,,11.0,,8.0,,,1.0,,4.0,1.0,6.0,,,,2.0,8.0,3.0,,1.0,,,2.0,2.0,,,,
