match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_goalAssist,stat_totalContest,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceCreated,stat_onTargetScoringAttempt,captain,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside,stat_penaltyMiss,stat_wonContest,stat_goals,player_firstName,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded
10408465,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,False,18.0,17.0,1.0,17.0,17.0,1.0,6.0,1.0,90.0,24.0,6.4,1.0,0.0,0.0,4.545e-05,0,-0.4744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,DaniCarvajal,138572,EUR,695088000,D,2,2,False,47.0,43.0,3.0,19.0,21.0,30.0,2.0,,86.0,71.0,6.8,9.0,0.0489,0.0,0.431958,2,,2.0,25.0,4.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,False,82.0,75.0,8.0,52.0,54.0,28.0,13.0,,90.0,89.0,6.7,7.0,0.1149,0.0,0.0155898,1,,4.0,23.0,,,3.0,1.0,3.0,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,93395,M,DAlaba,66492,EUR,709344000,D,4,4,False,73.0,65.0,1.0,38.0,38.0,40.0,4.0,,90.0,86.0,7.1,14.0,0.0,0.0,0.274732,0,,,28.0,5.0,1.0,,1.0,2.0,,,,2.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,FerMendy,792073,EUR,802569600,D,23,23,False,52.0,51.0,1.0,15.0,15.0,39.0,4.0,,74.0,65.0,6.7,3.0,0.2582,0.0,0.0849428,1,,1.0,37.0,2.0,1.0,1.0,2.0,4.0,1.0,,,,,,3.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,False,35.0,33.0,,11.0,11.0,24.0,1.0,,53.0,43.0,6.7,4.0,0.0,0.0,0.0267532,0,,,22.0,,,,2.0,1.0,,,,1.0,,1.0,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,ATchouaméni,859025,EUR,948931200,M,18,18,False,50.0,46.0,3.0,25.0,25.0,25.0,1.0,,53.0,60.0,6.8,6.0,0.1969,0.0,0.0134522,4,,3.0,21.0,,,2.0,3.0,3.0,1.0,,3.0,,2.0,,1.0,,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,Kroos,26502,EUR,631411200,M,8,8,False,77.0,73.0,12.0,21.0,22.0,60.0,5.0,,74.0,86.0,7.8,6.0,0.0,0.0,0.249245,0,,11.0,55.0,5.0,3.0,,,1.0,,,,,2.0,1.0,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,21,21,False,32.0,30.0,1.0,4.0,4.0,32.0,,,90.0,55.0,6.8,15.0,0.2626,0.2448,0.409129,3,,1.0,28.0,4.0,2.0,,10.0,2.0,1.0,3.0,1.0,,,2.0,,2.0,1.0,,1.0,,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10408465,home,Real Madrid,Karim Benzema,karim-benzema,K. Benzema,F,90,184,194244,M,KBenz9,3306,EUR,566870400,F,9,9,False,36.0,30.0,,4.0,5.0,31.0,1.0,,90.0,44.0,6.8,7.0,1.2065,0.0,0.251234,4,,,26.0,,,1.0,1.0,2.0,,,,,,,1.0,3.0,1.0,2.0,4.0,,,,,1.0,,,True,2.0,1.0,2.0,1.0,,,,,,,,,
10408465,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,20,20,False,33.0,22.0,,,,41.0,2.0,,90.0,72.0,8.0,27.0,0.1053,0.745,0.13639,3,,,22.0,8.0,,,7.0,7.0,,2.0,,,1.0,,2.0,2.0,,,,,8.0,,3.0,2.0,,3.0,,,,1.0,,5.0,1.0,,,,,,,
10408465,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,M,12,12,True,30.0,28.0,,3.0,3.0,27.0,3.0,,37.0,40.0,7.1,4.0,0.0498,0.0,0.308312,1,,,25.0,,,,2.0,5.0,,,1.0,,,,3.0,1.0,1.0,,,,2.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,
10408465,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,M,15,15,True,23.0,21.0,,5.0,5.0,19.0,4.0,,37.0,28.0,6.8,2.0,0.0347,0.0,0.296015,2,,,17.0,1.0,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,EMilitão,822519,EUR,885081600,D,3,3,True,11.0,10.0,1.0,4.0,4.0,7.0,,,16.0,16.0,6.6,1.0,0.0,0.0,0.00255994,0,,1.0,6.0,,,2.0,3.0,2.0,,,,1.0,1.0,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,True,6.0,6.0,,1.0,1.0,7.0,1.0,,16.0,11.0,6.5,2.0,0.0,0.0,0.0132279,0,,,5.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180,3953,M,,175753,EUR,744163200,F,24,24,True,,,,,,,,,10.0,1.0,6.7,,0.2555,0.0,0.0,1,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
10408465,home,Real Madrid,Lucas Cañizares,lucas-canizares,L. Cañizares,G,30,186,485,M,,1022248,EUR,1020988800,G,30,30,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Diego Piñeiro,diego-pineiro,D. Piñeiro,G,13,185,950,M,,1143588,EUR,1076630400,G,38,38,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Álvaro Odriozola,alvaro-odriozola,Á. Odriozola,D,20,175,2582,M,,353250,EUR,818899200,D,16,16,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19861,M,jesusvallejo1997,355048,EUR,852422400,D,5,5,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,15081,M,nachofdez90,69404,EUR,632620800,D,6,6,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408465,home,Real Madrid,Eden Hazard,eden-hazard,E. Hazard,F,,173,36243,,HazardEden10,27583,EUR,663206400,F,7,7,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408465,away,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,,294377,EUR,736646400,G,1,1,False,38.0,24.0,28.0,14.0,16.0,22.0,8.0,3.0,90.0,46.0,6.7,14.0,0.0,0.0,0.00169249,0,-0.0102,14.0,10.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
10408465,away,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,,844752,EUR,790905600,D,2,2,False,25.0,18.0,1.0,12.0,15.0,11.0,5.0,,82.0,52.0,6.6,10.0,0.1029,0.0,0.00613908,1,,1.0,6.0,1.0,,1.0,6.0,5.0,5.0,,,5.0,4.0,3.0,1.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10408465,away,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,,330675,EUR,715392000,D,4,4,False,24.0,19.0,6.0,14.0,16.0,9.0,2.0,,90.0,42.0,7.2,6.0,0.0,0.0,0.0447755,0,,2.0,6.0,1.0,1.0,,4.0,2.0,,,,7.0,2.0,2.0,,1.0,4.0,,,1.0,,2.0,1.0,,,,,,,,,,,Unai,García,,,,1.0,
10408465,away,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,,591136,EUR,761184000,D,5,5,False,34.0,31.0,8.0,15.0,16.0,18.0,1.0,,78.0,48.0,6.4,3.0,0.0179,0.0,0.00669013,1,,6.0,16.0,,,3.0,1.0,7.0,,,,5.0,,2.0,3.0,,,,1.0,,,1.0,,1.0,,,True,,,,,,,,,,,,,1.0
10408465,away,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,,897902,EUR,712281600,D,3,3,False,33.0,24.0,2.0,15.0,17.0,16.0,3.0,,90.0,43.0,6.5,12.0,0.0,0.0,0.00515246,0,,,9.0,,,,3.0,1.0,,,,1.0,,1.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,
10408465,away,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,,187313,EUR,774576000,M,6,6,False,42.0,38.0,2.0,26.0,27.0,15.0,4.0,,90.0,54.0,6.7,5.0,0.0,0.0,0.00636694,0,,1.0,12.0,,,,4.0,3.0,,1.0,,4.0,2.0,1.0,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,
10408465,away,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,,149370,EUR,772329600,M,16,16,False,45.0,40.0,5.0,16.0,16.0,31.0,1.0,,90.0,49.0,6.9,6.0,0.0127,0.0,0.328143,1,,2.0,25.0,2.0,1.0,,1.0,,1.0,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10408465,away,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,,976141,EUR,895017600,M,7,7,False,38.0,31.0,2.0,11.0,14.0,24.0,6.0,,82.0,52.0,6.8,9.0,0.0746,0.0285,0.016511,1,,1.0,20.0,,,1.0,3.0,2.0,1.0,,,1.0,,,,,,,,,1.0,,2.0,2.0,,1.0,,,,,,1.0,,,,,,,1.0,
10408465,away,Osasuna,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,,94539,EUR,697852800,M,8,8,False,22.0,19.0,2.0,9.0,10.0,13.0,4.0,,69.0,28.0,6.7,6.0,0.0,0.0,0.0605245,0,,1.0,10.0,1.0,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,
10408465,away,Osasuna,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,ez_abde,1011375,EUR,1008547200,M,12,12,False,20.0,15.0,,3.0,5.0,17.0,2.0,,69.0,34.0,7.1,9.0,0.1566,0.0,0.0144189,2,,,12.0,2.0,,,2.0,5.0,,,,1.0,,3.0,,,,,2.0,,2.0,3.0,2.0,2.0,,,,,,,,2.0,,,,,,,,
10408465,away,Osasuna,Kike García,kike-garcia,K. García,F,19,186,1005,M,,84972,EUR,627955200,F,18,18,False,16.0,15.0,,6.0,6.0,10.0,3.0,,82.0,23.0,7.5,3.0,0.1689,0.4971,0.0314825,2,,,9.0,,,1.0,3.0,3.0,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,2.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,
