match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,stat_challengeLost,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_accurateCross,stat_dispossessed,stat_wonTackle,stat_goals,captain,stat_goalAssist,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_outfielderBlock,stat_lastManTackle
11396425,home,FC Bayern München,Sven Ulreich,,,sven-ulreich,S. Ulreich,G,26,192,2973,M,26768,EUR,586569600,G,26,26,False,41.0,39.0,3.0,1.0,38.0,39.0,1.0,2.0,5.0,90.0,42.0,6.7,2.0,0.0,0.0,0.00048737,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396425,home,FC Bayern München,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,847030,EUR,879465600,D,40,40,False,67.0,63.0,2.0,1.0,25.0,25.0,38.0,43.0,5.0,90.0,84.0,7.3,8.0,0.0,0.0,0.0282322,0,nousmaz97,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396425,home,FC Bayern München,Dayot Upamecano,,,dayot-upamecano,D. Upamecano,D,2,185,14152,M,798583,EUR,909446400,D,2,2,False,104.0,103.0,3.0,3.0,62.0,63.0,41.0,41.0,10.0,77.0,108.0,7.3,1.0,0.0,0.0,0.0217383,0,Upamecano,,,2.0,,3.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11396425,home,FC Bayern München,Min-jae Kim,,,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,False,170.0,157.0,7.0,2.0,99.0,105.0,58.0,66.0,9.0,90.0,181.0,7.6,14.0,0.0,0.0,0.0302054,0,kiminjae3,1.0,,7.0,2.0,9.0,,4.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11396425,home,FC Bayern München,Alphonso Davies,,,alphonso-davies,A. Davies,D,19,185,29613,M,843665,EUR,973123200,D,19,19,False,76.0,74.0,1.0,1.0,39.0,39.0,35.0,37.0,10.0,90.0,97.0,7.5,8.0,0.0953,0.0,0.152451,2,ADavies19,,,,1.0,4.0,1.0,,,4.0,,2.0,,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11396425,home,FC Bayern München,Leon Goretzka,,,leon-goretzka,L. Goretzka,M,8,189,12148,M,184661,EUR,792028800,M,8,8,False,60.0,51.0,2.0,2.0,27.0,28.0,24.0,32.0,12.0,90.0,71.0,7.6,10.0,0.1422,0.2311,0.0558536,2,leon_goretzka,,1.0,1.0,1.0,4.0,2.0,,,1.0,,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
11396425,home,FC Bayern München,Joshua Kimmich,,,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,M,6,6,False,95.0,84.0,9.0,8.0,37.0,41.0,48.0,61.0,5.0,88.0,115.0,8.0,19.0,0.0281,0.0,0.381212,1,Jok_32,7.0,,,2.0,4.0,,3.0,3.0,1.0,1.0,1.0,,4.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,
11396425,home,FC Bayern München,Kingsley Coman,,,kingsley-coman,K. Coman,M,21,178,32905,M,280441,EUR,834624000,M,11,11,False,42.0,37.0,1.0,1.0,6.0,6.0,32.0,40.0,3.0,88.0,73.0,9.4,16.0,0.532,0.8318,0.484147,6,KingComan,4.0,,,5.0,5.0,1.0,,1.0,1.0,,,,3.0,7.0,4.0,1.0,2.0,3.0,,1.0,2.0,1.0,2.0,,,,,,,,,,
11396425,home,FC Bayern München,Thomas Müller,,,thomas-muller,T. Müller,F,13,186,37471,M,35166,EUR,621648000,M,25,25,False,25.0,18.0,3.0,,6.0,6.0,12.0,23.0,3.0,72.0,41.0,6.9,14.0,0.1708,0.0,0.0365685,2,esmuellert,4.0,1.0,,3.0,1.0,,,1.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,True,1.0,,,,,,,,
11396425,home,FC Bayern München,Leroy Sané,,,leroy-sane,L. Sané,M,10,184,41295,M,293519,EUR,821318400,M,10,10,False,43.0,38.0,,,10.0,12.0,28.0,31.0,4.0,90.0,60.0,8.3,11.0,0.9968,0.8605,1.05463,3,LeroySane,,1.0,,5.0,5.0,,,,2.0,1.0,1.0,,6.0,4.0,4.0,,2.0,1.0,,,3.0,,1.0,,,2.0,,,,,,,
