match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_aerialLost,stat_totalContest,stat_outfielderBlock,stat_errorLeadToAShot,stat_aerialWon,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalOffside,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed
13473356,home,Ceará,Bruno Ferreira,Bruno Ferreira,Ventura Diniz,bruno-ferreira,B. Ferreira,G,94,197,350,M,1066241,EUR,763776000,G,94,94,False,24.0,10.0,20.0,6.0,0.0,6.0,7.0,4.0,17.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,90.0,34.0,7.4,16.0,0.00136295,0,0.6318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,home,Ceará,Fabiano Souza,,,fabiano-silva,F. Souza,D,70,175,374,M,1130513,EUR,952992000,D,70,70,False,21.0,18.0,3.0,1.0,0.0,9.0,11.0,9.0,10.0,3.0,2.0,,2.0,,,,,,90.0,48.0,7.6,6.0,0.00746131,0,,2.0,2.0,9.0,1.0,5.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
13473356,home,Ceará,Marllon,,,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,3,3,False,17.0,12.0,8.0,4.0,0.0,9.0,12.0,3.0,5.0,8.0,1.0,1.0,,,,,,,90.0,31.0,6.6,8.0,0.00082218,0,,,5.0,,1.0,,,,True,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
13473356,home,Ceará,Willian Machado,,,willian-machado,W. Machado,D,23,185,452,M,925871,EUR,847843200,D,23,23,False,27.0,20.0,10.0,6.0,0.0,12.0,13.0,8.0,14.0,6.0,1.0,,,,,,,,90.0,36.0,7.2,7.0,0.00325499,0,,,,4.0,1.0,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,
13473356,home,Ceará,Matheus Bahia,,,matheus-bahia,M. Bahia,D,79,181,700,M,1047204,EUR,934329600,D,79,79,False,18.0,16.0,3.0,2.0,0.0,10.0,10.0,6.0,8.0,8.0,3.0,1.0,1.0,,,,,,90.0,49.0,7.5,8.0,0.510849,1,,4.0,7.0,3.0,1.0,3.0,3.0,,,2.0,1.0,,,,3.0,2.0,1.0,1.0,0.0368,0.0357,2.0,,,,,,,,,,
13473356,home,Ceará,Fernando Sobral,,,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,24.0,19.0,4.0,2.0,0.0,6.0,9.0,13.0,15.0,,2.0,,2.0,,,,,,45.0,39.0,6.6,9.0,0.0258573,0,,4.0,6.0,4.0,,,,3.0,,,,,,1.0,1.0,3.0,1.0,,,,1.0,,,,,,,,,,
13473356,home,Ceará,Dieguinho,,,dieguinho,Dieguinho,M,20,175,466,M,1016930,EUR,815097600,M,20,20,False,26.0,21.0,5.0,3.0,0.0,8.0,10.0,13.0,16.0,1.0,5.0,3.0,,,,,,,90.0,39.0,6.9,9.0,0.00740014,0,,,1.0,5.0,2.0,2.0,2.0,1.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,
13473356,home,Ceará,Antonio Galeano,,,antonio-galeano,Galeano,M,27,169,1101,M,883207,EUR,953683200,M,27,27,False,12.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,9.0,,1.0,,,,,,,,89.0,21.0,6.9,5.0,0.0712732,1,,3.0,4.0,2.0,,,,2.0,,2.0,1.0,,,,1.0,1.0,,1.0,0.0703,0.2296,1.0,1.0,,,,,,,,,
13473356,home,Ceará,Lucas Mugni,,,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,10,10,False,20.0,16.0,4.0,3.0,0.0,5.0,6.0,11.0,14.0,,3.0,2.0,,,,,,,67.0,36.0,6.5,14.0,0.0119236,1,,4.0,6.0,5.0,,2.0,1.0,,,1.0,4.0,,,1.0,,1.0,2.0,,0.0716,,,,2.0,1.0,,,,,,,
13473356,home,Ceará,Fernandinho,,,fernandinho,Fernandinho,M,11,174,370,M,871219,EUR,869270400,M,77,77,False,18.0,13.0,4.0,1.0,0.0,4.0,5.0,9.0,13.0,,3.0,1.0,1.0,,,,,,58.0,33.0,7.1,9.0,0.0767716,1,,1.0,6.0,6.0,,2.0,1.0,2.0,,3.0,2.0,,,,,,2.0,1.0,0.0409,0.2204,,,2.0,,,,,,,,
13473356,home,Ceará,Pedro Raul,,,pedro-raul,P. Raul,F,18,191,7083,M,866911,EUR,847152000,F,9,9,False,14.0,12.0,,,0.0,2.0,3.0,10.0,11.0,2.0,2.0,5.0,1.0,,,,,,89.0,39.0,7.4,12.0,0.0350929,4,,1.0,15.0,6.0,,,,3.0,,9.0,,,,3.0,,1.0,4.0,1.0,0.9408,0.9241,2.0,2.0,,3.0,1.0,1.0,,,,,
13473356,home,Ceará,Lourenço,,,lourenco,Lourenço,M,97,169,376,M,879871,EUR,873590400,M,97,97,True,9.0,8.0,1.0,,0.0,3.0,3.0,5.0,6.0,,1.0,,,,,,,,45.0,23.0,6.9,3.0,0.00135188,2,,1.0,1.0,4.0,2.0,4.0,2.0,,,,,1.0,,,,,1.0,,0.0632,,,,,1.0,,,1.0,,,,
13473356,home,Ceará,Alejandro Martínez,Silvio Alejandro Martínez,,silvio-martinez,A. Martínez,M,14,170,184,M,1110829,EUR,861148800,M,22,22,True,14.0,8.0,3.0,1.0,1.0,7.0,10.0,1.0,4.0,1.0,9.0,,1.0,,,,,,32.0,19.0,7.2,7.0,0.00672286,1,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,0.0142,0.0646,1.0,,,,,,,1.0,,,
13473356,home,Ceará,Matheus Araújo,,,matheus-araujo,M. Araújo,M,8,176,1134,M,1002617,EUR,1022025600,M,8,8,True,4.0,3.0,,,0.0,,,3.0,4.0,,,3.0,,,,,,,23.0,14.0,7.1,6.0,0.00175495,1,,,4.0,2.0,,2.0,,,,2.0,2.0,,,,,,,1.0,0.0506,0.7886,,,,,,1.0,,,,,
13473356,home,Ceará,Aylon,,,aylon,Aylon,F,11,180,434,M,364528,EUR,702604800,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,1.0,4.0,,,0.00538704,0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
13473356,home,Ceará,Nicolas,,,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,True,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,home,Ceará,Fernando Miguel,,,fernando-miguel,F. Miguel,G,16,191,318,M,358418,EUR,476150400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,home,Ceará,Marcos Victor,Marcos Victor,,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,home,Ceará,Éder,,,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,home,Ceará,Rafael Ramos,,,rafael-ramos,Rafael Ramos,D,2,171,559,M,788195,EUR,789609600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,home,Ceará,Rômulo,Rômulo,,romulo,Rômulo,M,10,176,1438,M,1105078,EUR,1002412800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,home,Ceará,Lucas Lima,,,lucas-lima,L. Lima,M,31,172,202,M,1048254,EUR,962668800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,home,Ceará,Guilherme Luiz,Guilherme Luiz,,guilherme-luiz-oliveira-da-silva,G. Luiz,F,80,191,331,M,1631434,EUR,1114387200,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,away,Grêmio,Tiago Volpi,,,tiago-volpi,T. Volpi,G,18,189,1690,M,243509,EUR,661564800,G,1,1,False,16.0,10.0,11.0,5.0,0.0,8.0,9.0,2.0,7.0,,9.0,,,2.0,4.0,,,,90.0,25.0,6.9,6.0,0.00037228,0,0.263,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,
13473356,away,Grêmio,Igor Serrote,,,igor-schlemper,I. Serrote,D,34,180,1464,M,1631876,EUR,1109635200,D,34,34,False,31.0,20.0,4.0,1.0,0.0,5.0,11.0,15.0,20.0,3.0,3.0,1.0,1.0,,,,,,63.0,51.0,6.5,16.0,0.0257442,1,,1.0,4.0,7.0,2.0,1.0,,2.0,,1.0,,,,4.0,,1.0,1.0,,0.0129,,,,,,,,1.0,,,,
13473356,away,Grêmio,Jemerson,,,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,21,21,False,36.0,31.0,2.0,1.0,0.0,15.0,17.0,16.0,19.0,3.0,2.0,1.0,4.0,,,,,,90.0,46.0,6.6,7.0,0.00444655,0,,,5.0,9.0,,5.0,3.0,,,1.0,,,,4.0,,,1.0,,,,,,,,,,,,,,
13473356,away,Grêmio,Wagner Leonardo,,,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,3,3,False,55.0,50.0,6.0,6.0,0.0,26.0,28.0,24.0,27.0,10.0,5.0,,1.0,,,,,,90.0,71.0,7.4,5.0,0.0087662,0,,,3.0,6.0,4.0,,,,,2.0,,1.0,,6.0,,,,,,,,,,,,,,,,,
13473356,away,Grêmio,Lucas Esteves,,,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,25,25,False,34.0,29.0,3.0,,0.0,12.0,14.0,17.0,20.0,3.0,1.0,1.0,4.0,,,,,,90.0,50.0,6.3,11.0,0.101781,0,,3.0,4.0,5.0,,2.0,2.0,,,,1.0,,,3.0,1.0,,,,,,1.0,,,,,,,,,1.0,
13473356,away,Grêmio,Mathias Villasanti,,,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,False,61.0,50.0,7.0,2.0,0.0,23.0,25.0,27.0,36.0,1.0,8.0,2.0,1.0,,,,,,90.0,83.0,7.3,16.0,0.0249911,1,,,5.0,8.0,1.0,6.0,5.0,,,1.0,1.0,,,1.0,,1.0,2.0,,0.0314,,1.0,,1.0,1.0,,,,,,,
13473356,away,Grêmio,Camilo,,,camilo,Camilo,M,15,176,596,M,975319,EUR,919728000,M,15,15,False,16.0,12.0,2.0,,0.0,6.0,6.0,6.0,10.0,1.0,3.0,1.0,,,,,,,45.0,22.0,6.7,5.0,0.00637949,1,,,,2.0,1.0,,,,,,1.0,,,1.0,,,,,0.0093,,,,1.0,1.0,,,,,,,
13473356,away,Grêmio,Cristian Pavón,,,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,M,7,7,False,25.0,16.0,3.0,,0.0,6.0,6.0,10.0,19.0,2.0,3.0,,1.0,,,,,,63.0,35.0,6.6,13.0,0.0246393,0,,2.0,5.0,4.0,,2.0,1.0,,,1.0,3.0,,,1.0,,1.0,,,,,2.0,,1.0,,,,,,,,
13473356,away,Grêmio,Edenilson,,,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,False,31.0,28.0,2.0,2.0,0.0,5.0,6.0,23.0,25.0,,5.0,,1.0,,,,,,81.0,49.0,6.5,14.0,0.0268484,1,,5.0,7.0,2.0,1.0,,,1.0,True,2.0,2.0,,,,,,3.0,,0.0368,,,,1.0,,,,1.0,,,,
13473356,away,Grêmio,Francis Amuzu,,,amuzu-francis,F. Amuzu,M,9,170,1934,M,901889,EUR,935366400,M,9,9,False,29.0,22.0,2.0,1.0,0.0,5.0,6.0,17.0,23.0,,5.0,2.0,2.0,,,,,,87.0,52.0,7.0,17.0,0.247555,1,,6.0,5.0,6.0,,1.0,1.0,3.0,,,3.0,,,,1.0,,2.0,,0.0282,,2.0,1.0,2.0,,,,1.0,1.0,,,
13473356,away,Grêmio,Matías Arezo,,,matias-arezo,M. Arezo,F,19,178,2624,M,975814,EUR,1037836800,F,19,19,False,14.0,8.0,,,0.0,2.0,3.0,6.0,11.0,,1.0,2.0,1.0,,,,,,90.0,27.0,6.7,9.0,0.0254224,4,,1.0,4.0,2.0,,,,,,2.0,2.0,,,1.0,1.0,,,2.0,0.5175,0.3449,3.0,2.0,1.0,1.0,,,1.0,,,,1.0
13473356,away,Grêmio,Franco Cristaldo,,,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,10,10,True,29.0,26.0,2.0,2.0,0.0,6.0,6.0,20.0,23.0,,,1.0,,,,,,,45.0,41.0,6.8,10.0,0.117067,1,,6.0,3.0,,,,,,,,,,,,2.0,1.0,2.0,,0.0237,,1.0,,,1.0,,,,,,,
13473356,away,Grêmio,João Pedro,,,joao-pedro,J. Pedro,D,18,179,1116,M,605528,EUR,848016000,D,18,18,True,23.0,19.0,,,0.0,4.0,7.0,15.0,16.0,,3.0,1.0,1.0,,,,,,27.0,31.0,6.6,6.0,0.0343511,0,,1.0,1.0,3.0,,,,,,,2.0,,,1.0,,,,,,,,,2.0,,,,,,,,
